Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
0115,21142.45,21600,14400,0
0116,13562.750000000002,18000,9000,0
0117,9452.050000000003,16200,7200,0
0118,20653.200000000004,19800,10800,0
0119,11869.700000000004,9000,7200,0
0120,19636.6,18000,12600,0
0121,22680.85,19800,14400,0
0122,19509.350000000006,19800,14400,0
0123,16124.45,12600,10800,0
0124,13445.650000000003,12600,7200,0
0125,12435.7,16200,5400,0
0126,18554,16200,10800,0
0127,12205.9,14400,7200,0
0128,5689.950000000001,9000,1800,0
0129,12017.500000000004,10800,7200,0
0130,15212.45,16200,12600,0
0131,9357.800000000003,14400,7200,0
0132,16481.35,14400,9000,0
0133,20928.15,14400,12600,0
0134,24364.05,19800,14400,0
0135,16232.800000000003,12600,10800,0
0136,6450.100000000001,9000,5400,0
0137,11456.75,16200,9000,0
0138,20969.200000000004,19800,14400,0
0139,8650.55,10800,5400,0
0140,4759.8499999999985,14400,1800,0
0141,12904.100000000002,12600,9000,0
0142,11238.65,14400,7200,0
0143,11012.149999999998,14400,9000,0
0144,19164.850000000006,16200,10800,0
0145,16057.85,14400,9000,0
0146,12948.850000000002,14400,9000,0
0147,18732.300000000003,18000,12600,0
0148,20138.550000000003,18000,14400,0
0149,5834.299999999999,12600,3600,0
0150,17776.899999999998,16200,10800,0
0151,9162.85,9000,5400,0
0152,17180.850000000002,18000,12600,0
0153,13103.2,16200,7200,0
0154,17894.050000000003,16200,9000,0
0155,12262.050000000003,12600,9000,0
0156,11452.6,10800,7200,0
0157,29685.649999999994,16200,16200,0
0158,10706.950000000003,10800,7200,0
0159,11807.85,14400,7200,0
0160,23008.950000000004,23400,14400,0
0161,27869.1,21600,16200,0
0162,19011.7,18000,10800,0
0163,11469.999999999998,14400,7200,0
0164,13046.7,9000,5400,0
0165,15720.150000000001,14400,10800,0
0166,18845.5,14400,9000,0
0167,8520.050000000003,16200,7200,0
0168,12732.350000000004,12600,9000,0
0169,5528.6500000000015,12600,3600,0
0170,16622.1,14400,9000,0
0171,21513.4,25200,14400,0
0172,22604.3,19800,12600,0
0173,22702.750000000004,18000,14400,0
0174,12551.750000000004,12600,7200,0
0175,8750.35,16200,7200,0
0176,19412.250000000004,18000,12600,0
0177,13615.400000000001,16200,9000,0
0178,13504.050000000003,10800,7200,0
0179,23630.350000000006,18000,10800,0
0180,10392.900000000001,18000,10800,0
0181,11099.35,14400,7200,0
0182,13954.95,12600,9000,0
0183,26794.85,21600,18000,0
0184,14342.500000000004,16200,7200,0
0185,14930.75,19800,9000,0
0186,23192.199999999997,14400,10800,0
0187,13864.050000000003,19800,12600,0
0188,6304.4000000000015,12600,5400,0
0189,7550.8499999999985,9000,3600,0
0190,11517.85,12600,9000,0
0191,21303.500000000004,19800,14400,0
0192,26588.350000000006,27000,21600,0
0193,19526.649999999994,16200,9000,0
0194,18651.55,18000,9000,0
0195,17961.4,19800,9000,0
0196,28606.200000000004,19800,18000,0
0197,9467.300000000003,16200,7200,0
0198,21544.399999999994,14400,12600,0
0199,15634.900000000001,14400,7200,0
0200,22058.4,21600,12600,0
0201,12887.050000000003,12600,5400,0
0202,26988.75,18000,18000,0
0203,20467.149999999994,12600,10800,0
0204,16387.199999999997,12600,10800,0
0205,13871.85,16200,7200,0
0206,26709.550000000003,19800,19800,0
0207,5002.55,7200,1800,0
0208,17296.65,19800,10800,0
0209,19283.749999999996,23400,18000,0
0210,26626.349999999995,19800,16200,0
0211,18824.850000000006,25200,10800,0
0212,15761.800000000003,12600,9000,0
0213,8477.35,9000,5400,0
0214,17629.149999999994,16200,9000,0
0215,12625.6,18000,12600,0
0216,23775.000000000004,19800,16200,0
0217,7348.8499999999985,10800,7200,0
0218,15370.35,14400,9000,0
0219,21392.650000000005,21600,12600,0
0220,16956.000000000004,21600,12600,0
0221,19290.250000000004,21600,12600,0
0222,15092.700000000003,14400,9000,0
0223,12387.6,16200,9000,0
0224,19484.5,21600,12600,0
0225,12618.400000000001,9000,5400,0
0226,21844.1,25200,14400,0
0227,11216.199999999997,14400,9000,0
0228,25965.850000000006,23400,18000,0
0229,5074.700000000001,12600,3600,0
0230,12571.250000000002,10800,7200,0
0231,20661.900000000005,21600,14400,0
0232,14235.300000000003,12600,9000,0
0233,9272,10800,5400,0
0234,24962.350000000006,18000,14400,0
0235,21412.149999999994,23400,16200,0
0236,15097.45,18000,10800,0
0237,11505.85,12600,5400,0
0238,21054.25,18000,14400,0
0239,13365.55,14400,9000,0
0240,8446.849999999999,14400,5400,0
0241,14179.15,19800,10800,0
0242,22079.350000000006,18000,14400,0
0243,12544.3,21600,7200,0
0244,11017.300000000003,12600,7200,0
0245,15773.600000000002,19800,9000,0
0246,20263.000000000007,14400,14400,0
0247,10202,21600,5400,0
0248,10525.199999999997,5400,5400,0
0249,18255.5,14400,10800,0
0250,6742.950000000001,10800,3600,0
0251,16339.7,21600,10800,0
0252,20122.3,18000,14400,0
0253,22060.15,23400,16200,0
0254,15169.650000000001,23400,10800,0
0255,5184.6500000000015,10800,3600,0
0256,18555.350000000002,18000,12600,0
0257,19153.000000000004,16200,10800,0
0258,8135.699999999999,12600,5400,0
0259,16618.699999999997,10800,9000,0
0260,19437.700000000004,18000,12600,0
0261,17374.25,16200,10800,0
0262,10106.650000000001,12600,5400,0
0263,19139.05,23400,12600,0
0264,12774.850000000002,18000,9000,0
0265,13734.05,12600,9000,0
0266,11872.300000000003,18000,9000,0
0267,22883.750000000004,16200,14400,0
0268,15714.400000000001,16200,9000,0
0269,12300.900000000003,12600,7200,0
0270,18427.449999999997,18000,10800,0
0271,24032.95,16200,12600,0
0272,14310.699999999997,10800,9000,0
0273,7266.550000000002,10800,3600,0
0274,21708.9,23400,14400,0
0275,19986.65,18000,12600,0
0276,14879.300000000003,14400,10800,0
0277,13059.45,12600,7200,0
0278,13270.550000000003,16200,7200,0
0279,10740.5,16200,7200,0
0280,22200.7,18000,12600,0
0281,20725.149999999994,21600,16200,0
0282,11067.849999999999,14400,5400,0
0283,22879.100000000006,19800,14400,0
0284,8668.05,14400,7200,0
0285,12844.75,16200,9000,0
0286,22052.1,16200,12600,0
0287,23444.349999999995,23400,14400,0
0288,7026.299999999999,10800,3600,0
0289,22556.499999999996,21600,14400,0
0290,9290.35,12600,7200,0
0291,23755.399999999994,14400,12600,0
0292,14217.649999999998,12600,9000,0
0293,16849.850000000002,19800,10800,0
0294,6925.2,10800,3600,0
0295,19261.4,16200,12600,0
0296,9021.850000000002,14400,5400,0
0297,17937.15,12600,10800,0
0298,20365.149999999994,21600,9000,0
0299,11279.449999999997,12600,7200,0
0300,5039.65,10800,3600,0
0301,23838.149999999994,19800,12600,0
0302,8421.5,5400,3600,0
0303,14848.45,18000,10800,0
0304,17545.4,18000,10800,0
0305,4293.65,7200,3600,0
0306,14067.349999999999,18000,7200,0
0307,15250.650000000001,19800,10800,0
0308,21965.65000000001,12600,10800,0
0309,8617.45,10800,5400,0
0310,22620.250000000004,25200,14400,0
0311,18746.850000000006,19800,16200,0
0312,14661.800000000003,16200,10800,0
0313,16416.500000000004,16200,9000,0
0314,15050.199999999997,14400,9000,0
0315,19214.400000000005,14400,10800,0
0316,21899.399999999994,16200,12600,0
0317,17671.4,23400,12600,0
0318,22472.35,18000,14400,0
0319,15759.450000000004,23400,9000,0
0320,11101.9,9000,7200,0
0321,16801.25,19800,12600,0
0322,15033.550000000003,19800,10800,0
0323,15085.850000000002,12600,9000,0
0324,3656.1499999999996,7200,1800,0
0325,24505.149999999994,19800,16200,0
0326,18291.500000000004,18000,12600,0
0327,15916.799999999996,18000,9000,0
0328,19555.45,14400,10800,0
0329,18864.4,16200,12600,0
0330,20302.35,16200,10800,0
0331,15515.35,12600,10800,0
0332,20910.149999999994,25200,12600,0
0333,20876.550000000003,18000,14400,0
0334,6935.549999999999,12600,3600,0
0335,8491.1,10800,3600,0
0336,18010.7,12600,9000,0
0337,17737.500000000007,18000,12600,0
0338,8998.199999999999,10800,5400,0
0339,20240.050000000003,23400,12600,0
0340,16104.8,21600,14400,0
0341,14417.000000000004,16200,12600,0
0342,8770.449999999999,16200,5400,0
0343,11276.400000000001,16200,9000,0
0344,5657.55,9000,3600,0
0345,20430.3,21600,14400,0
0346,20038.900000000005,14400,14400,0
0347,5081.699999999999,12600,1800,0
0348,10925.95,18000,7200,0
0349,11575.65,16200,7200,0
0350,11033.249999999998,16200,5400,0
0351,10053.650000000001,10800,5400,0
0352,16328.7,12600,7200,0
0353,10544.650000000001,12600,7200,0
0354,23214.45,25200,14400,0
0355,21732.949999999993,16200,12600,0
0356,5203.2,7200,3600,0
0357,29301.050000000007,16200,14400,0
0358,13913.100000000002,10800,9000,0
0359,15112.650000000001,23400,9000,0
0360,6514.850000000001,14400,7200,0
0361,18275.850000000002,14400,10800,0
0362,34304.35,25200,16200,0
0363,24486.8,25200,16200,0
0364,23856.65,25200,18000,0
0365,26485.350000000006,25200,16200,0
0366,24974.600000000006,19800,16200,0
0367,6852.15,9000,3600,0
0368,26070.700000000008,18000,14400,0
0369,15490.9,12600,9000,0
0370,14631.650000000001,21600,7200,0
0371,11064.95,14400,7200,0
0372,15247.5,10800,7200,0
0373,13986.700000000003,12600,10800,0
0374,11003.55,10800,5400,0
0375,16837.550000000003,10800,9000,0
0376,13672.6,14400,9000,0
0377,22667.65,19800,16200,0
0378,4997.1,5400,3600,0
0379,12755.15,14400,7200,0
0380,18338.350000000002,18000,10800,0
0381,11329.3,18000,7200,0
0382,16026.399999999998,18000,10800,0
0383,8111.4,14400,3600,0
0384,26473.5,19800,18000,0
0385,34673,21600,19800,0
0386,18285.75,16200,10800,0
0387,25058.650000000005,21600,18000,0
0388,23026.8,18000,12600,0
0389,21186.200000000004,18000,14400,0
0390,8970.75,10800,5400,0
0391,16214.050000000003,16200,10800,0
0392,13005.95,16200,9000,0
0393,35256.200000000004,27000,23400,0
0394,32944.8,25200,19800,0
0395,19453.550000000003,16200,10800,0
0396,17780.3,16200,9000,0
0397,9629.8,10800,5400,0
0398,19052.600000000006,14400,10800,0
0399,18334.300000000003,14400,10800,0
0400,22109.3,18000,12600,0
0401,6287.1500000000015,10800,3600,0
0402,18194.15,9000,9000,0
0403,18199.65,16200,10800,0
0404,8731.1,9000,5400,0
0405,16398.550000000003,19800,9000,0
0406,15211,18000,7200,0
0407,15969.4,12600,9000,0
0408,23797.950000000004,19800,14400,0
0409,11687.350000000002,14400,9000,0
0410,13559.599999999997,12600,5400,0
0411,8989.750000000002,10800,3600,0
0412,10498.400000000003,10800,7200,0
0413,18587.45,14400,12600,0
0414,12457.050000000003,12600,7200,0
0415,18953.949999999997,16200,12600,0
0416,17331.500000000004,23400,10800,0
0417,19332.300000000003,21600,14400,0
0418,15707.9,12600,10800,0
0419,8919.800000000001,9000,7200,0
0420,27087.85,19800,14400,0
0421,19050.449999999997,18000,14400,0
0422,26023.999999999996,16200,12600,0
0423,18293.349999999995,19800,12600,0
0424,19583.65,16200,10800,0
0425,13625.449999999997,10800,7200,0
0426,16844.300000000003,14400,10800,0
0427,17635,19800,10800,0
0428,13557.600000000004,18000,9000,0
0429,14955.349999999997,14400,9000,0
0430,9261.25,10800,3600,0
0431,16395.750000000004,12600,9000,0
0432,16069.550000000003,16200,9000,0
0433,19596.95,21600,10800,0
0434,18432.850000000002,19800,10800,0
0435,31418.85,18000,16200,0
0436,12734.3,16200,9000,0
0437,30307.25,27000,19800,0
0438,15921.1,16200,10800,0
0439,12359.600000000004,10800,9000,0
0440,25507.449999999997,18000,14400,0
0441,18484.100000000002,19800,10800,0
0442,11172.950000000003,12600,7200,0
0443,35244.75000000001,25200,19800,0
0444,15281.6,10800,7200,0
0445,24049.299999999996,21600,16200,0
0446,18984.100000000006,18000,12600,0
0447,20471.5,21600,14400,0
0448,11433.650000000001,14400,7200,0
0449,24223.549999999996,19800,14400,0
0450,14046.400000000003,14400,9000,0
0451,26426.899999999994,21600,14400,0
0452,14312.5,10800,7200,0
0453,12723.450000000003,18000,9000,0
0454,19687.250000000004,23400,14400,0
0455,14005.95,18000,9000,0
0456,15288.650000000001,19800,9000,0
0457,20192.3,16200,12600,0
0458,16419.75,14400,10800,0
0459,22145.3,18000,12600,0
0460,20471.400000000005,16200,14400,0
0461,16108.800000000003,16200,9000,0
0462,10449.45,14400,5400,0
0463,13871.400000000003,21600,10800,0
0464,19860.049999999996,21600,12600,0
0465,17626.15,16200,12600,0
0466,33820.450000000004,25200,21600,0
0467,10731.9,16200,7200,0
0468,12789.3,10800,9000,0
0469,13460.100000000002,10800,9000,0
0470,13527.950000000003,12600,7200,0
0471,10794.5,12600,5400,0
0472,24653.700000000004,27000,18000,0
0473,14736.900000000001,14400,7200,0
0474,12833.949999999997,10800,5400,0
0475,19861.65,18000,10800,0
0476,14663.85,16200,12600,0
0477,25447.65,19800,12600,0
0478,21333.25,21600,16200,0
0479,13274.050000000003,18000,7200,0
0480,17968.1,19800,10800,0
0481,21529.149999999994,19800,10800,0
0482,5847.649999999999,9000,3600,0
0483,21296.3,14400,12600,0
0484,17910.100000000006,19800,9000,0
0485,15053.350000000002,19800,10800,0
0486,2664.5499999999993,14400,1800,0
0487,17076.4,14400,10800,0
0488,20522.350000000006,18000,10800,0
0489,16164.5,16200,9000,0
0490,9315.1,18000,7200,0
0491,10674.950000000004,10800,5400,0
0492,5632.65,12600,3600,0
0493,24266.949999999993,16200,12600,0
0494,17501.15,12600,12600,0
0495,14186.450000000003,16200,7200,0
0496,16559.5,14400,10800,0
0497,19068.1,14400,10800,0
0498,17697.8,14400,12600,0
0499,18330.600000000002,23400,12600,0
0500,16146.850000000006,14400,10800,0
0501,19020.799999999996,19800,12600,0
0502,14247.3,10800,9000,0
0503,17672.050000000003,16200,10800,0
0504,15583.1,16200,9000,0
0505,17012.100000000002,18000,10800,0
0506,19224.9,25200,12600,0
0507,8785.4,16200,7200,0
0508,16648.45,16200,10800,0
0509,19808.800000000003,19800,10800,0
0510,9325.800000000003,16200,5400,0
0511,22871.999999999996,19800,16200,0
0512,8569.100000000002,12600,5400,0
0513,32406.55,19800,18000,0
0514,17222.4,14400,12600,0
0515,22016.950000000008,18000,12600,0
0516,13961.15,12600,9000,0
0517,14436.300000000003,16200,9000,0
0518,9757.300000000003,10800,5400,0
0519,11949.300000000003,18000,7200,0
0520,28579.7,25200,18000,0
0521,11375.500000000004,12600,9000,0
0522,17402.25,16200,9000,0
0523,16732.350000000002,12600,10800,0
0524,6040.5999999999985,12600,3600,0
0525,21833.800000000007,21600,12600,0
0526,21544.8,16200,16200,0
0527,22487.600000000006,18000,12600,0
0528,7029.050000000001,12600,5400,0
0529,16484.350000000002,14400,9000,0
0530,17984.25,16200,10800,0
0531,10249.15,12600,7200,0
0532,14818.150000000001,18000,10800,0
0533,12205.050000000003,18000,7200,0
0534,12980.9,14400,7200,0
0535,20444.05,19800,12600,0
0536,26553.999999999993,18000,14400,0
0537,28327.299999999996,27000,18000,0
0538,21271.150000000005,23400,16200,0
0539,12797.300000000003,10800,9000,0
0540,14851.400000000001,18000,10800,0
0541,16957.850000000002,16200,12600,0
0542,21457.299999999996,19800,12600,0
0543,7544.85,14400,5400,0
0544,12976.45,14400,10800,0
0545,28308.2,27000,16200,0
0546,13816.300000000003,12600,10800,0
0547,10190.5,14400,7200,0
0548,12409.5,12600,7200,0
0549,21185.9,12600,10800,0
0550,11588.250000000002,14400,7200,0
0551,11803.85,9000,5400,0
0552,17931.300000000003,18000,12600,0
0553,10604.750000000002,14400,7200,0
0554,19800.049999999996,16200,12600,0
0555,13289.75,12600,9000,0
0556,16404.25,16200,10800,0
0557,4884.749999999999,10800,3600,0
0558,20240.55,18000,10800,0
0559,16605.05,10800,9000,0
0560,24345.3,19800,16200,0
0561,25573.2,21600,16200,0
0562,20434.300000000003,16200,10800,0
0563,11778.5,14400,7200,0
0564,10111.500000000002,12600,7200,0
0565,19404.450000000004,21600,10800,0
0566,14447.000000000002,12600,9000,0
0567,13817.7,12600,12600,0
0568,13616.350000000002,12600,10800,0
0569,9661.5,12600,9000,0
0570,16133.900000000003,19800,9000,0
0571,19015.35,18000,10800,0
0572,20127.699999999997,18000,12600,0
0573,15186.35,16200,9000,0
0574,16117,21600,10800,0
0575,7929.4000000000015,16200,5400,0
0576,15966.450000000003,21600,12600,0
0577,17064.7,16200,10800,0
0578,24939.749999999996,18000,14400,0
0579,17650.75,16200,10800,0
0580,5798.9,14400,3600,0
0581,2339.4,12600,1800,0
0582,6657.050000000001,16200,3600,0
0583,31116.300000000007,23400,18000,0
0584,25637.700000000004,16200,14400,0
0585,5258.1500000000015,14400,3600,0
0586,13137.400000000001,14400,7200,0
0587,9131.450000000003,16200,7200,0
0588,19722.25,19800,14400,0
0589,12496,16200,9000,0
0590,15677.300000000005,21600,10800,0
0591,25213.999999999996,19800,14400,0
0592,10206.700000000003,14400,7200,0
0593,16976.750000000004,12600,10800,0
0594,21456.649999999994,19800,12600,0
0595,29138.55,21600,18000,0
0596,15204.099999999999,14400,9000,0
0597,18697.000000000004,16200,10800,0
0598,13203.249999999996,12600,7200,0
0599,23917.499999999996,23400,16200,0
0600,14641.300000000003,10800,9000,0
0601,4929.3,14400,1800,0
0602,16033.1,14400,10800,0
0603,15814.15,12600,9000,0
0604,17448.8,12600,10800,0
0605,10204.1,12600,9000,0
0606,21146.7,18000,12600,0
0607,15517.250000000002,19800,12600,0
0608,20483.7,16200,10800,0
0609,14986.000000000005,18000,7200,0
0610,25028.100000000006,25200,16200,0
0611,23258.45,19800,16200,0
0612,27757.850000000006,27000,18000,0
0613,16187.150000000003,16200,9000,0
0614,28218.200000000004,19800,18000,0
0615,17380,14400,9000,0
0616,23998.049999999996,18000,14400,0
0617,22363.000000000004,18000,10800,0
0618,23271.45,16200,10800,0
0619,26510.200000000004,19800,18000,0
0620,20623.1,18000,14400,0
0621,11660.600000000002,21600,7200,0
0622,21896.95,19800,14400,0
0623,26140.349999999995,14400,14400,0
0624,12101.400000000001,9000,5400,0
0625,18931.2,21600,9000,0
0626,14324.050000000003,16200,10800,0
0627,17083.250000000004,10800,9000,0
0628,12657.2,16200,9000,0
0629,14012.950000000003,23400,9000,0
0630,11648.250000000004,10800,7200,0
0631,28490.55,18000,16200,0
0632,19935,21600,9000,0
0633,9883.899999999998,12600,7200,0
0634,12864.000000000002,25200,7200,0
0635,16766.5,16200,12600,0
0636,16332.95,14400,10800,0
0637,18779.95,23400,10800,0
0638,19059.650000000005,18000,12600,0
0639,13843.95,16200,12600,0
0640,20953,21600,14400,0
0641,18707.4,21600,10800,0
0642,17352.9,14400,14400,0
0643,21138.850000000006,19800,9000,0
0644,23616.9,19800,14400,0
0645,24589.500000000007,16200,14400,0
0646,12641.599999999999,18000,7200,0
0647,25810.749999999996,21600,14400,0
0648,25827.6,19800,12600,0
0649,8003.699999999999,18000,7200,0
0650,18138.8,16200,10800,0
0651,11005.900000000001,19800,5400,0
0652,11258.749999999998,16200,9000,0
0653,14308.600000000002,10800,7200,0
0654,14472.2,12600,9000,0
0655,14822.950000000003,12600,9000,0
0656,12409.750000000004,14400,7200,0
0657,18278.850000000002,14400,9000,0
0658,16113.900000000001,16200,10800,0
0659,13646.949999999997,14400,7200,0
0660,23996.350000000006,19800,12600,0
0661,19908.9,16200,10800,0
0662,23908.25,18000,14400,0
0663,15093,16200,7200,0
0664,20845.100000000006,16200,14400,0
0665,17617.949999999997,19800,14400,0
0666,12078.150000000003,18000,7200,0
0667,13461.1,16200,9000,0
0668,24727.95,27000,12600,0
0669,7877.7,9000,5400,0
0670,18896.3,21600,12600,0
0671,21336.100000000006,18000,10800,0
0672,18033.050000000003,14400,10800,0
0673,21760.399999999994,21600,14400,0
0674,17822.15,18000,9000,0
0675,9965.550000000003,9000,5400,0
0676,8700.599999999999,12600,7200,0
0677,15433.050000000003,16200,9000,0
0678,18022.850000000006,19800,12600,0
0679,12022.45,12600,7200,0
0680,20015.1,16200,10800,0
0681,27426.299999999996,18000,16200,0
0682,18118.700000000004,19800,14400,0
0683,24461.300000000003,23400,14400,0
0684,21094.399999999994,21600,12600,0
0685,10969.850000000002,14400,9000,0
0686,8622.8,14400,3600,0
0687,27318.500000000004,19800,16200,0
0688,20720.250000000004,23400,14400,0
0689,18145.050000000003,18000,12600,0
0690,11835.6,10800,5400,0
0691,19231.35,21600,10800,0
0692,26560.699999999997,23400,18000,0
0693,10377.4,12600,7200,0
0694,8793.4,18000,7200,0
0695,9709.85,21600,5400,0
0696,17502.149999999998,18000,9000,0
0697,16793.2,12600,10800,0
0698,10602.199999999997,12600,5400,0
0699,15600.7,12600,9000,0
0700,12138.550000000003,14400,7200,0
0701,28718.499999999996,27000,18000,0
0702,15427.800000000003,16200,10800,0
0703,8028.6,14400,3600,0
0704,16847.95,10800,10800,0
0705,9515.400000000001,16200,7200,0
0706,22776.249999999996,14400,12600,0
0707,20562.7,18000,14400,0
0708,21910.649999999994,19800,12600,0
0709,15369.750000000002,14400,10800,0
0710,18906.7,18000,12600,0
0711,14489.650000000001,16200,10800,0
0712,25354,19800,14400,0
0713,23334.349999999995,19800,10800,0
0714,18146.399999999998,21600,12600,0
0715,10034.800000000003,12600,7200,0
0716,16708.4,19800,10800,0
0717,7423.549999999999,9000,5400,0
0718,16781.350000000002,23400,12600,0
0719,20293.85,23400,12600,0
0720,20852.499999999996,16200,10800,0
0721,10096.699999999997,16200,7200,0
0722,8132.9,9000,5400,0
0723,15940.849999999999,12600,9000,0
0724,10288.449999999997,10800,5400,0
0725,8195.699999999999,18000,7200,0
0726,8778.750000000002,16200,5400,0
0727,27321.8,16200,12600,0
0728,21874.749999999996,21600,16200,0
0729,7260.4000000000015,10800,3600,0
0730,10831.200000000003,14400,10800,0
0731,20619.900000000005,19800,14400,0
0732,11121,10800,5400,0
0733,19855.350000000006,18000,10800,0
0734,10408.500000000002,16200,7200,0
0735,13514.300000000003,19800,10800,0
0736,15104.15,16200,10800,0
0737,15720.400000000003,18000,10800,0
0738,7040.25,10800,3600,0
0739,23854.35,21600,12600,0
0740,10842.3,14400,7200,0
0741,22484.95,18000,16200,0
0742,8692.200000000003,14400,5400,0
0743,9327.3,12600,7200,0
0744,11158.599999999999,18000,5400,0
0745,17570.9,18000,14400,0
0746,17874.549999999996,21600,12600,0
0747,27731.25,18000,16200,0
0748,13427.100000000002,18000,5400,0
0749,15548.949999999997,12600,9000,0
0750,11191.899999999998,14400,7200,0
0751,24504.950000000004,18000,12600,0
0752,8962.8,12600,7200,0
0753,7034.299999999999,12600,5400,0
0754,15284.8,12600,10800,0
0755,28995.15,25200,21600,0
0756,16010.700000000004,16200,9000,0
0757,10534.9,16200,5400,0
0758,16222.2,16200,10800,0
0759,19468.8,18000,10800,0
0760,37973.74999999999,27000,21600,0
0761,18565.3,19800,10800,0
0762,20891.199999999997,23400,10800,0
0763,26735.9,19800,16200,0
0764,12078.25,14400,9000,0
0765,18583.350000000002,21600,12600,0
0766,12055.300000000003,18000,9000,0
0767,3573.4000000000005,5400,3600,0
0768,21380.350000000006,19800,12600,0
0769,17091.449999999997,14400,9000,0
0770,19747.45,18000,10800,0
0771,14831.050000000003,16200,10800,0
0772,17026.900000000005,18000,10800,0
0773,16524.05,19800,12600,0
0774,21338.35,18000,14400,0
0775,11924.800000000003,10800,9000,0
0776,18025.1,21600,10800,0
0777,16130.35,12600,9000,0
0778,19956.85,14400,10800,0
0779,12901.95,18000,9000,0
0780,24668.95,18000,12600,0
0781,11246.550000000003,16200,12600,0
0782,28079.099999999995,23400,19800,0
0783,26249.350000000006,19800,14400,0
0784,22885.65,25200,19800,0
0785,18606.8,18000,9000,0
0786,11940.3,19800,9000,0
0787,7479.799999999999,12600,5400,0
0788,17499.550000000003,14400,9000,0
