Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
0001,59799.94999999999,21600,16200,10800
0002,36627.049999999996,23400,16200,5400
0003,57218.8,25200,19800,5400
0004,39538.50000000001,21600,16200,5400
0005,62052.69999999998,25200,19800,7200
0006,53254.75000000001,27000,19800,7200
0007,46853.05000000001,21600,18000,5400
0008,74954.65,27000,25200,9000
0009,47978.149999999994,23400,21600,5400
0010,22610.65,21600,19800,0
0011,35166.200000000004,19800,14400,7200
0012,49282.850000000006,27000,16200,7200
0013,47215.24999999999,25200,19800,9000
0014,77088.20000000001,28800,25200,9000
0015,51091.50000000001,21600,18000,7200
0016,73720.09999999999,27000,23400,14400
0017,43433.55,21600,18000,7200
0018,46532.1,19800,16200,9000
0019,45254.75,25200,19800,3600
0020,47938.85,12600,12600,9000
0021,50142.1,19800,18000,10800
0022,44693.04999999999,21600,18000,9000
0023,36680.24999999999,16200,14400,5400
0024,54093.29999999999,23400,21600,7200
0025,32613.2,23400,16200,5400
0026,57905.649999999994,27000,25200,7200
0027,61133.7,27000,21600,9000
0028,42159.44999999999,27000,16200,5400
0029,43323.05,25200,19800,5400
0030,51152.59999999999,21600,19800,9000
0031,26574.55,25200,19800,1800
0032,56682.349999999984,28800,21600,9000
0033,23051.399999999994,21600,12600,1800
0034,44983.99999999999,30600,21600,5400
0035,63673.70000000001,27000,21600,10800
0036,42670.5,25200,18000,9000
0037,55905.14999999999,30600,23400,7200
0038,61259.59999999999,27000,21600,10800
0039,39657.99999999999,27000,23400,3600
0040,31420,14400,12600,5400
0041,67411.15,27000,23400,9000
0042,68241.45,21600,21600,9000
0043,29466.100000000006,21600,16200,1800
0044,58976.1,25200,23400,9000
0045,40097.65,19800,12600,5400
0046,30213.299999999996,14400,10800,7200
0047,29541.200000000008,14400,10800,5400
0048,52543.5,25200,21600,9000
0049,48602.09999999999,23400,19800,3600
0050,39910.149999999994,23400,21600,3600
0051,38335.3,25200,18000,3600
0052,51964.24999999999,28800,21600,9000
0053,63660.74999999999,27000,23400,7200
0054,27646.55,18000,14400,1800
0055,66323.19999999997,27000,23400,12600
0056,34623.950000000004,16200,12600,7200
0057,39907.50000000001,21600,19800,3600
0058,48196.45000000001,25200,19800,7200
0059,31608.6,18000,14400,3600
0060,49222.9,23400,12600,9000
0061,57684.54999999999,25200,19800,14400
0062,34085.89999999999,27000,18000,3600
0063,34524.9,23400,16200,3600
0064,34308.399999999994,25200,16200,5400
0065,54826.749999999985,27000,25200,9000
0066,33385.2,21600,16200,5400
0067,57555.149999999994,21600,19800,7200
0068,28960.299999999996,16200,14400,1800
0069,86777,30600,28800,10800
0070,55042.149999999994,19800,16200,12600
0071,27711.95,18000,14400,1800
0072,31238.350000000006,23400,14400,5400
0073,42219.15,18000,16200,9000
0074,48492.15,28800,21600,9000
0075,47848.09999999999,21600,18000,7200
0076,42607.600000000006,21600,19800,7200
0077,64839.29999999999,21600,19800,10800
0078,29790.000000000004,18000,16200,5400
0079,41583.79999999999,25200,21600,7200
0080,39257.649999999994,23400,19800,1800
0081,51209.74999999999,21600,19800,7200
0082,56197.9,25200,21600,9000
0083,37494.7,25200,18000,5400
0084,47540.7,21600,19800,7200
0085,63207.15,25200,25200,10800
0086,33202.35,18000,14400,7200
0087,63495.94999999999,19800,16200,9000
0088,38563.850000000006,23400,21600,3600
0089,69726.45000000001,27000,27000,14400
0090,48775.6,25200,16200,7200
0091,43453.99999999999,25200,23400,3600
0092,70298.95000000001,28800,27000,9000
0093,63474.79999999999,21600,18000,9000
0094,41738.90000000001,19800,18000,3600
0095,38312.70000000001,12600,9000,7200
0096,49055.9,23400,19800,10800
0097,30116.800000000003,14400,14400,3600
0098,36681.1,23400,14400,3600
0099,74823.59999999998,25200,23400,12600
0100,47767.14999999999,32400,25200,5400
0101,61395.95000000001,23400,19800,9000
0102,39582.6,27000,19800,3600
0103,56030.04999999999,25200,19800,7200
0104,50722.14999999999,23400,19800,9000
0105,43104.65,23400,18000,9000
0106,40920.15000000001,25200,23400,3600
0107,37892,23400,19800,5400
0108,37013.59999999999,21600,16200,5400
0109,45621.75000000001,27000,21600,7200
0110,27994.450000000004,18000,10800,3600
0111,24482.750000000004,18000,10800,1800
0112,40059.24999999999,23400,16200,5400
0113,35017.049999999996,18000,14400,5400
0114,55875.75,27000,23400,10800
0115,21497.95,23400,16200,1800
0116,65921.2,25200,19800,10800
0117,39858.00000000001,19800,18000,7200
0118,56390.04999999999,25200,23400,12600
0119,54975.99999999999,28800,25200,9000
0120,38283.44999999999,21600,19800,3600
0121,25545.89999999999,19800,12600,3600
0122,57189.14999999999,27000,23400,9000
0123,67439.54999999999,27000,25200,7200
0124,41689.55,27000,18000,5400
0125,69868.7,21600,18000,9000
0126,23771.500000000004,21600,14400,3600
0127,50468.04999999999,23400,18000,7200
0128,61298.44999999999,21600,16200,7200
0129,33775.24999999999,21600,18000,3600
0130,49592.6,25200,21600,9000
0131,62149.64999999999,28800,21600,9000
0132,31632.850000000006,14400,12600,5400
0133,41566.04999999999,21600,18000,5400
0134,24393.300000000003,16200,10800,3600
0135,51697.15,23400,18000,7200
0136,45575.6,25200,23400,7200
0137,35594.5,21600,18000,5400
0138,47938.44999999999,27000,21600,7200
0139,47638.099999999984,23400,19800,7200
0140,37812.45,18000,18000,5400
0141,42714.45,21600,19800,9000
0142,42645.74999999999,23400,16200,5400
0143,43136.85,21600,19800,9000
0144,33716.25,16200,10800,3600
0145,49394.05,21600,16200,7200
0146,32299.550000000003,23400,16200,7200
0147,40166.8,19800,18000,3600
0148,50094.8,18000,14400,9000
0149,35250.5,21600,14400,7200
0150,49908.100000000006,19800,19800,7200
0151,47604.70000000001,28800,19800,7200
0152,51480.79999999999,30600,19800,7200
0153,47167.65,25200,18000,9000
0154,40242.95000000001,23400,18000,5400
0155,82925.79999999999,21600,21600,12600
0156,39939.50000000001,25200,18000,5400
0157,61840.09999999999,25200,21600,9000
0158,28555.2,19800,14400,1800
0159,43405.09999999999,21600,14400,5400
0160,66818.7,27000,23400,10800
0161,39012.399999999994,27000,16200,5400
0162,53297.29999999999,21600,18000,10800
0163,35650.94999999999,19800,14400,1800
0164,55793.49999999998,25200,21600,9000
0165,16927.150000000005,19800,14400,0
0166,22690.55,18000,12600,1800
0167,50547.399999999994,19800,16200,7200
0168,51435.05000000001,27000,21600,9000
0169,52211.15,28800,23400,7200
0170,33472.8,19800,14400,5400
0171,48129.899999999994,19800,16200,10800
0172,27113.949999999997,16200,14400,1800
0173,40950.75,25200,21600,3600
0174,48556.44999999999,19800,14400,7200
0175,77841.6,25200,25200,16200
0176,36534.75,25200,18000,1800
0177,57338.6,28800,25200,7200
0178,39148.2,23400,18000,5400
0179,42938.85,19800,18000,5400
0180,63600.20000000001,27000,25200,10800
0181,20394.2,18000,18000,0
0182,63739.9,27000,23400,14400
0183,26542.400000000005,19800,16200,1800
0184,53512.749999999985,21600,16200,9000
0185,56650.44999999999,25200,23400,7200
0186,31360.4,19800,14400,5400
0187,39250.90000000001,25200,18000,5400
0188,53955.29999999999,27000,25200,7200
0189,41064.44999999999,23400,18000,5400
0190,30676.1,21600,19800,1800
0191,22962.75,14400,9000,3600
0192,40781.95000000001,23400,19800,7200
0193,33655.45,18000,10800,7200
0194,50098.05000000001,19800,16200,7200
0195,50274.3,23400,21600,7200
0196,59027.40000000001,21600,19800,10800
0197,31099.399999999994,21600,18000,1800
0198,53531.49999999999,23400,18000,9000
0199,45576.600000000006,25200,21600,7200
0200,62319.2,19800,19800,9000
0201,34962.45,25200,18000,7200
0202,42002.1,23400,19800,7200
0203,41560.4,25200,16200,5400
0204,58898.05,27000,23400,12600
0205,47136.350000000006,23400,21600,5400
0206,42390.899999999994,27000,19800,3600
0207,38300.3,25200,21600,1800
0208,45543.65,27000,21600,7200
0209,17826.500000000004,16200,9000,1800
0210,40252.04999999999,23400,14400,7200
0211,47916.65,21600,18000,9000
0212,60319.49999999999,21600,19800,12600
0213,76010.25,27000,21600,14400
0214,66810.90000000001,25200,21600,14400
0215,64823.650000000016,25200,23400,16200
0216,62582.69999999999,25200,23400,7200
0217,21526.05,16200,10800,1800
0218,62622.35,27000,27000,10800
0219,81053.84999999998,32400,28800,12600
0220,60031.19999999999,28800,23400,9000
0221,72019.74999999999,23400,21600,9000
0222,40870.29999999999,14400,14400,3600
0223,55536.45000000001,27000,23400,10800
0224,43337.350000000006,25200,21600,5400
0225,65192.39999999999,30600,23400,10800
0226,44811.70000000001,25200,18000,7200
0227,37645.30000000001,27000,19800,5400
0228,30351.55,19800,19800,0
0229,29985.100000000006,18000,18000,3600
0230,64218.649999999994,18000,16200,7200
0231,59051.75,30600,23400,10800
0232,66536.4,23400,19800,10800
0233,55943.45,23400,19800,10800
0234,39026.79999999999,19800,18000,7200
0235,53836.8,21600,19800,7200
0236,40944.30000000001,18000,16200,7200
0237,50601.34999999999,23400,18000,3600
0238,31066.25,19800,14400,5400
0239,21151.300000000003,16200,12600,1800
0240,51151.9,25200,23400,5400
0241,46290.45000000001,19800,18000,5400
0242,44412.24999999999,25200,21600,5400
0243,30877.35,23400,14400,7200
0244,36815.95,25200,19800,3600
0245,29061.449999999997,23400,18000,1800
0246,57129.399999999994,23400,18000,10800
0247,29214.399999999994,18000,16200,3600
0248,45415.09999999999,25200,23400,7200
0249,36531.450000000004,18000,16200,5400
0250,34718.09999999999,23400,16200,3600
0251,38632.3,18000,14400,5400
0252,58949.149999999994,30600,21600,10800
0253,51482.649999999994,25200,23400,7200
0254,39320.35,18000,12600,7200
0255,36845,18000,14400,5400
0256,23105.249999999996,14400,12600,1800
0257,64822.95000000001,28800,21600,10800
0258,37850.25,25200,16200,5400
0259,52614.899999999994,30600,25200,7200
0260,41328.65,19800,19800,7200
0261,55489.649999999994,30600,23400,10800
0262,21533.699999999997,19800,12600,1800
0263,37163.2,18000,14400,7200
0264,30232.25,16200,12600,3600
0265,56492.45000000001,28800,19800,10800
0266,39138.6,18000,18000,5400
0267,67321.15,27000,25200,9000
0268,40228.899999999994,16200,16200,7200
0269,64853.899999999994,23400,21600,10800
0270,61492.99999999999,25200,21600,10800
0271,38921.59999999999,25200,21600,3600
0272,65907.74999999999,25200,23400,12600
0273,48285.35,27000,25200,7200
0274,58918.45000000001,25200,21600,9000
0275,20167.55,19800,10800,0
0276,45721.75,28800,19800,7200
0277,67463.5,23400,23400,10800
0278,38263.85,18000,14400,9000
0279,73957.70000000001,21600,18000,12600
0280,32237.499999999993,21600,19800,1800
0281,52960.75,27000,23400,9000
0282,34720.9,23400,19800,3600
0283,25620.1,18000,14400,3600
0284,55557.6,28800,25200,9000
0285,38489.6,28800,21600,3600
0286,30004.350000000006,18000,12600,7200
0287,45966.04999999999,25200,21600,5400
0288,23470.35,16200,9000,3600
0289,52042.7,23400,19800,10800
0290,53842.20000000002,25200,21600,10800
0291,43815.7,19800,14400,9000
0292,53287.400000000016,21600,18000,9000
0293,49025.30000000001,21600,21600,9000
0294,49815.79999999999,32400,25200,7200
0295,29578.050000000003,21600,12600,3600
0296,36660.4,19800,19800,3600
0297,42948.3,19800,18000,7200
0298,59690.74999999999,27000,25200,10800
0299,51348.5,18000,16200,9000
0300,43200.29999999999,19800,16200,9000
0301,42399.45,21600,18000,7200
0302,43654.649999999994,19800,14400,9000
0303,50822.100000000006,23400,21600,3600
0304,58872.49999999999,18000,18000,10800
0305,35071.1,19800,12600,7200
0306,79800.5,27000,25200,14400
0307,48666.350000000006,25200,21600,9000
0308,34278.25,25200,16200,3600
0309,45558,23400,19800,9000
0310,38995.85,19800,16200,9000
0311,49243.1,18000,16200,9000
0312,42167.35,25200,18000,7200
0313,46157.69999999999,21600,18000,9000
0314,57309.35,27000,23400,10800
0315,61500.9,28800,25200,14400
0316,25683.2,14400,12600,3600
0317,52580.4,30600,25200,7200
0318,69550.8,23400,19800,12600
0319,55353.75,25200,21600,12600
0320,27188.7,16200,14400,3600
0321,38839.54999999999,28800,21600,1800
0322,43620.24999999999,25200,21600,5400
0323,54549.899999999994,25200,19800,10800
0324,34849.45,18000,12600,7200
0325,48246.95000000001,21600,18000,10800
0326,54125.600000000006,23400,21600,12600
0327,69383.14999999998,27000,18000,9000
0328,36323.399999999994,19800,12600,7200
0329,44702.3,25200,21600,5400
0330,37087.65,27000,21600,3600
0331,21001.949999999997,12600,9000,3600
0332,49380.350000000006,25200,19800,5400
0333,30152.05,23400,18000,3600
0334,49588.34999999998,18000,16200,5400
0335,25284.05,18000,12600,1800
0336,21389.9,21600,14400,0
0337,49186.899999999994,21600,19800,10800
0338,63557.89999999999,27000,25200,10800
0339,73045.04999999999,28800,19800,14400
0340,67407.29999999999,25200,21600,7200
0341,44413.7,23400,19800,7200
0342,71531.65000000001,23400,23400,12600
0343,74239,19800,14400,9000
0344,42241.99999999999,19800,16200,5400
0345,48191.00000000001,25200,19800,9000
0346,34826.95,16200,14400,5400
0347,50486.95,19800,14400,9000
0348,32617.399999999994,21600,16200,1800
0349,77877.39999999998,30600,27000,10800
0350,30587.149999999994,19800,12600,5400
0351,60741.25,27000,21600,9000
0352,23168.55,23400,12600,1800
0353,45109.600000000006,27000,19800,7200
0354,65445.350000000006,27000,19800,12600
0355,48494.59999999999,23400,21600,9000
0356,45706.45000000001,25200,19800,7200
0357,35972.35,18000,16200,5400
0358,37998.45000000001,25200,19800,3600
0359,42999.15,21600,18000,9000
0360,26880.750000000004,19800,16200,3600
0361,63875.5,19800,16200,9000
0362,40133.7,19800,14400,9000
0363,37375.2,25200,18000,5400
0364,29725.450000000004,25200,12600,5400
0365,43596.20000000001,19800,12600,5400
0366,47020.75,27000,19800,7200
0367,42809.54999999999,25200,18000,7200
0368,34583.65,21600,18000,5400
0369,31508.200000000004,21600,14400,3600
0370,28833.1,18000,10800,3600
0371,48835.8,25200,14400,9000
0372,22122.950000000004,19800,14400,1800
0373,42914.85,27000,18000,5400
0374,32884.5,25200,18000,5400
0375,40784.19999999999,19800,16200,7200
0376,44007.95000000001,21600,18000,9000
0377,33635.450000000004,25200,18000,3600
0378,45098.4,21600,18000,7200
0379,43580.250000000015,27000,23400,5400
0380,52586.7,27000,19800,10800
0381,39684.75,27000,21600,5400
0382,52517.1,21600,19800,5400
0383,51120.79999999999,27000,23400,7200
0384,49597.19999999999,19800,18000,7200
0385,31008.250000000004,23400,18000,3600
0386,54987.3,25200,21600,10800
0387,35293.45,23400,16200,5400
0388,28136.95,21600,18000,1800
0389,42417.55,21600,18000,5400
0390,69268.04999999999,21600,19800,9000
0391,57340.79999999999,27000,21600,7200
0392,28503.1,25200,16200,1800
0393,53022.25,19800,18000,7200
0394,45923.55,25200,18000,3600
0395,44024.1,16200,14400,9000
0396,9330.4,16200,10800,0
0397,40680.399999999994,23400,19800,7200
0398,27924.300000000003,23400,16200,3600
0399,49195.399999999994,27000,25200,7200
0400,63979.6,25200,23400,12600
0401,46319.09999999999,27000,19800,7200
0402,17115.550000000003,16200,10800,1800
0403,64019.45000000001,25200,23400,7200
0404,43622.49999999999,21600,18000,9000
0405,38812.54999999999,19800,14400,7200
0406,46689.9,28800,19800,9000
0407,41526.85,25200,18000,7200
0408,52698.14999999999,21600,18000,7200
0409,40948.899999999994,21600,18000,5400
0410,44768.15,21600,18000,5400
0411,45426.6,25200,21600,7200
0412,39396.65,19800,18000,3600
0413,51303.64999999999,23400,23400,7200
0414,66433.89999999998,28800,27000,7200
0415,45025.899999999994,28800,21600,7200
0416,50948.25000000001,23400,18000,5400
0417,23810.199999999997,23400,14400,3600
0418,37737.3,16200,16200,5400
0419,45941.1,21600,16200,5400
0420,36544.75,19800,18000,7200
0421,56260.95000000001,25200,19800,5400
0422,62293.2,25200,19800,9000
0423,49707.14999999999,27000,21600,5400
0424,55649.3,27000,21600,5400
0425,48953.899999999994,27000,18000,10800
0426,42878.1,28800,19800,5400
0427,35108.54999999999,16200,12600,7200
0428,48890.15000000001,27000,27000,5400
0429,47950.2,21600,14400,7200
0430,49879.79999999999,21600,16200,5400
0431,60303.79999999999,30600,23400,9000
0432,72009.29999999999,27000,27000,12600
0433,65315.25,23400,19800,7200
0434,42628.899999999994,19800,16200,9000
0435,80261.75000000001,27000,23400,12600
0436,52320.95,16200,10800,5400
0437,45362.85,27000,21600,3600
0438,56799,28800,18000,14400
0439,28461.450000000008,18000,16200,5400
0440,63740.29999999999,27000,21600,9000
0441,59696.35,25200,23400,9000
0442,51637.7,28800,23400,7200
0443,55844.45000000001,25200,21600,10800
0444,40779.8,25200,18000,7200
0445,42479.9,25200,18000,9000
0446,54465.14999999999,23400,19800,7200
0447,43041.65,27000,16200,7200
0448,41621.75,23400,19800,5400
0449,82857.2,30600,28800,14400
0450,26810.100000000006,12600,10800,1800
0451,42648.399999999994,23400,21600,5400
0452,41479.149999999994,21600,16200,7200
0453,47717.95,25200,23400,7200
0454,39656.15,23400,19800,5400
0455,65755.94999999998,23400,21600,10800
0456,25505.3,16200,12600,1800
0457,45259.4,25200,21600,7200
0458,49671.5,25200,18000,7200
0459,45101.04999999999,23400,19800,5400
0460,61707.35,27000,23400,14400
0461,20022.999999999996,23400,10800,1800
0462,32407.350000000006,23400,18000,3600
0463,11049.450000000003,18000,7200,0
0464,58757.85,28800,27000,10800
0465,37675,23400,18000,3600
0466,49262.50000000001,21600,16200,7200
0467,37934.54999999999,23400,18000,5400
0468,47929.14999999999,12600,10800,5400
0469,36201.600000000006,23400,21600,3600
0470,46708.19999999999,16200,14400,5400
0471,44478.8,23400,18000,7200
0472,27042.449999999993,25200,14400,1800
0473,36967.5,18000,12600,7200
0474,21923.85,18000,14400,1800
0475,67302.90000000001,27000,21600,10800
0476,22402.85,10800,9000,3600
0477,35172.049999999996,18000,14400,7200
0478,33977.85,14400,12600,5400
0479,49218.2,23400,21600,7200
0480,65141.74999999999,21600,19800,12600
0481,82746.85000000002,30600,27000,10800
0482,62119.2,25200,19800,10800
0483,64630.54999999999,27000,23400,9000
0484,34227.6,21600,16200,3600
0485,37352.85,21600,14400,7200
0486,42748.85,23400,21600,7200
0487,45399.95,28800,23400,3600
0488,53515.399999999994,28800,25200,9000
0489,86008.49999999999,28800,19800,12600
0490,74441.69999999998,28800,27000,7200
0491,36875.3,23400,18000,3600
0492,48485.3,25200,16200,9000
0493,21621.500000000004,18000,12600,1800
0494,34094.45,18000,10800,3600
0495,49373.25,28800,23400,5400
0496,60231.6,23400,21600,7200
0497,53994.649999999994,27000,21600,10800
0498,45822.399999999994,28800,25200,5400
0499,68627.95,27000,21600,12600
0500,48565.95000000001,25200,19800,7200
0501,39693.05,23400,19800,7200
0502,30331.34999999999,16200,7200,5400
0503,54237.64999999999,27000,19800,12600
0504,87036.34999999998,30600,27000,12600
0505,33990.2,19800,18000,1800
0506,58747.79999999999,21600,19800,9000
0507,25777.600000000006,19800,14400,3600
0508,45181.54999999999,23400,18000,9000
0509,61641.75000000001,34200,27000,10800
0510,71800.59999999999,28800,25200,10800
0511,42376.65,25200,19800,5400
0512,68829.24999999999,28800,25200,9000
0513,85225.3,28800,25200,12600
0514,49663.2,23400,18000,9000
0515,41197.00000000001,27000,21600,3600
0516,41584.65,19800,16200,7200
0517,39614.50000000001,14400,14400,9000
0518,39965.05,19800,18000,5400
0519,38109.74999999999,21600,19800,5400
0520,47518.09999999999,23400,19800,7200
0521,60185.54999999999,30600,25200,5400
0522,55508.04999999999,23400,19800,7200
0523,46920.95000000001,18000,16200,7200
0524,46202.100000000006,23400,18000,7200
0525,29419.300000000003,16200,12600,3600
0526,40014.70000000001,23400,19800,7200
0527,64003.45000000001,21600,21600,10800
0528,32113.799999999996,25200,14400,3600
0529,59812.7,28800,23400,5400
0530,59749.599999999984,23400,16200,7200
0531,60000.999999999985,25200,19800,10800
0532,54423.84999999999,21600,18000,5400
0533,36393.8,18000,16200,7200
0534,64616.65000000001,25200,19800,12600
0535,38304.350000000006,12600,10800,5400
0536,31931.599999999995,21600,16200,5400
0537,60364.45,30600,27000,9000
0538,27462.749999999996,19800,12600,3600
0539,42581.04999999999,18000,12600,7200
0540,59052.69999999999,25200,23400,9000
0541,50831.9,27000,21600,9000
0542,42070.7,21600,18000,7200
0543,33837.95,21600,18000,3600
0544,46576.95,28800,21600,3600
0545,40047.1,19800,12600,9000
0546,53887.399999999994,25200,21600,7200
0547,34986.8,23400,19800,3600
0548,37743.6,23400,18000,5400
0549,48580.9,19800,18000,9000
0550,54657.5,23400,21600,9000
0551,36827.7,21600,18000,5400
0552,44552.09999999999,25200,21600,7200
0553,30694.999999999996,16200,14400,3600
0554,44600.8,19800,19800,5400
0555,29509.550000000007,21600,19800,1800
0556,47332.45000000001,23400,19800,10800
0557,33585.299999999996,19800,16200,5400
0558,45297.19999999999,28800,21600,7200
0559,73399.35,28800,27000,7200
0560,39630.45,19800,19800,5400
0561,31508.75,18000,14400,3600
0562,36140.9,23400,18000,1800
0563,34352.3,21600,18000,3600
0564,45913.29999999999,27000,23400,7200
0565,63531.54999999999,30600,21600,10800
0566,23253.2,18000,10800,3600
0567,50492.2,28800,23400,7200
0568,42848,23400,19800,5400
0569,31175.699999999993,16200,14400,3600
0570,49771.2,19800,16200,7200
0571,30310.35,14400,10800,5400
0572,33738.5,25200,19800,3600
0573,36593.45,25200,16200,3600
0574,49399.25,21600,19800,9000
0575,28434.4,19800,14400,3600
0576,31803.6,23400,12600,3600
0577,18539.3,18000,10800,0
0578,61068.649999999994,23400,18000,10800
0579,43294.49999999999,23400,16200,9000
0580,38827.5,28800,21600,3600
0581,30704.100000000006,16200,12600,5400
0582,40052.850000000006,19800,19800,5400
0583,68712.19999999998,21600,19800,9000
0584,43315.25,14400,12600,3600
0585,65485.75,28800,25200,12600
0586,91009.85,28800,21600,9000
0587,60199.85,19800,18000,10800
0588,57444.84999999999,23400,21600,9000
0589,32620.600000000006,18000,14400,5400
0590,43129.4,21600,19800,7200
0591,50672.15,27000,23400,9000
0592,40681.399999999994,25200,23400,5400
0593,40810.100000000006,21600,18000,5400
0594,68187.8,30600,25200,9000
0595,66656.59999999998,25200,18000,7200
0596,52073.9,25200,19800,10800
0597,80487.29999999999,34200,30600,10800
0598,47966.350000000006,27000,23400,7200
0599,54588.95,25200,21600,9000
0600,30680.250000000004,18000,14400,5400
0601,34149.15,27000,19800,3600
0602,33789.75,21600,19800,3600
0603,52177.74999999999,19800,19800,12600
0604,47785.04999999999,30600,23400,7200
0605,46220.95,25200,19800,9000
0606,29529.9,21600,16200,3600
0607,42297.9,28800,23400,5400
0608,58198.54999999999,25200,23400,12600
0609,25557.15,18000,10800,3600
0610,28728.950000000008,19800,14400,3600
0611,57469.749999999985,27000,25200,10800
0612,33756.2,21600,16200,5400
0613,34728.1,23400,23400,1800
0614,62997.79999999999,21600,21600,12600
0615,55827.6,27000,25200,7200
0616,51331.899999999994,25200,21600,9000
0617,33651.8,21600,18000,3600
0618,48225.349999999984,25200,23400,7200
0619,45651.399999999994,21600,14400,7200
0620,36765.299999999996,19800,19800,3600
0621,74099.8,30600,21600,10800
0622,40048.09999999999,18000,10800,5400
0623,45732.99999999999,21600,18000,7200
0624,39083.70000000001,27000,14400,5400
0625,43437.350000000006,28800,21600,7200
0626,68095.54999999999,25200,23400,10800
0627,44651.54999999999,19800,19800,7200
0628,61594.55,23400,21600,10800
0629,32624.750000000004,25200,16200,3600
0630,51884.1,23400,21600,9000
0631,46415.399999999994,25200,19800,7200
0632,27609.399999999994,18000,14400,1800
0633,24331.899999999994,21600,12600,1800
0634,65460.35,25200,21600,10800
0635,54638.95000000001,27000,25200,7200
0636,43518.65,23400,19800,9000
0637,29140.100000000006,18000,14400,1800
0638,46916.75,19800,14400,5400
0639,79399.44999999998,23400,19800,7200
0640,37528.1,25200,19800,5400
0641,26103.600000000006,14400,12600,3600
0642,65837.69999999997,23400,21600,7200
0643,58198.99999999999,28800,18000,9000
0644,44166.95,25200,19800,7200
0645,49265.1,25200,21600,9000
0646,53351.999999999985,23400,23400,9000
0647,36898.49999999999,19800,18000,5400
0648,54601.5,23400,19800,10800
0649,51877.600000000006,21600,18000,10800
0650,30558.399999999994,18000,14400,5400
0651,61066.24999999999,25200,19800,9000
0652,45989.79999999999,25200,19800,9000
0653,58501.4,23400,23400,10800
0654,56809.49999999999,25200,25200,9000
0655,39188.6,25200,18000,3600
0656,38822.45,21600,14400,3600
0657,51494.65,21600,19800,10800
0658,40886.95,25200,19800,5400
0659,43040.85,25200,21600,3600
0660,35733.3,18000,14400,7200
0661,37522.20000000001,21600,16200,7200
0662,66025.54999999999,25200,19800,9000
0663,23964.1,16200,12600,3600
0664,54771.64999999999,23400,19800,9000
0665,61895.05,25200,21600,14400
0666,36166.249999999985,18000,10800,5400
0667,45934.24999999999,28800,19800,7200
0668,47987.849999999984,19800,14400,9000
0669,74151.50000000001,34200,28800,9000
0670,58311.25,25200,23400,10800
0671,46166.2,23400,16200,9000
0672,40511.50000000001,23400,18000,5400
0673,49638.15,21600,19800,10800
0674,63285.24999999999,27000,23400,9000
0675,52570.1,23400,23400,7200
0676,40223.24999999999,23400,19800,5400
0677,69555.35000000002,27000,23400,10800
0678,47541.95,25200,18000,7200
0679,55772.79999999999,21600,19800,12600
0680,84390.70000000003,28800,25200,12600
0681,51845.84999999999,23400,19800,9000
0682,44355.55000000001,21600,19800,3600
0683,55667.849999999984,25200,18000,5400
0684,59926.70000000001,25200,23400,7200
0685,24250.800000000003,16200,10800,1800
0686,39888.899999999994,23400,19800,5400
0687,62381.85,28800,28800,7200
0688,54228.69999999998,23400,18000,9000
0689,53093.90000000001,28800,23400,10800
0690,48101.44999999999,27000,16200,10800
0691,35935.6,23400,18000,5400
0692,39229.79999999999,21600,19800,3600
0693,52514.6,27000,21600,10800
0694,61497.150000000016,25200,18000,10800
0695,58809.5,30600,23400,10800
0696,54256.49999999999,23400,21600,7200
0697,36184.3,19800,16200,5400
0698,47376.65000000001,19800,18000,7200
0699,58660.399999999994,28800,25200,10800
0700,54529.3,25200,19800,5400
0701,66189.4,27000,21600,12600
0702,39109.6,14400,12600,7200
0703,26075.049999999996,21600,18000,1800
0704,38897.399999999994,14400,12600,5400
0705,49904.74999999999,25200,21600,9000
0706,44595.899999999994,27000,19800,7200
0707,83826.2,27000,18000,10800
0708,42157.70000000001,21600,19800,7200
0709,35595.149999999994,28800,23400,3600
0710,43806.09999999999,25200,21600,5400
0711,41649.70000000001,25200,19800,7200
0712,41027.79999999999,19800,16200,7200
0713,47087.55,21600,16200,7200
0714,58673.3,19800,18000,14400
0715,82784.40000000002,30600,25200,10800
0716,32341.55,19800,14400,5400
0717,54737.29999999999,21600,19800,9000
0718,69944.6,28800,25200,10800
0719,41747.8,30600,23400,3600
0720,35690.75000000001,18000,16200,3600
0721,32838.49999999999,23400,18000,3600
0722,67714.79999999999,25200,19800,7200
0723,42632.20000000001,23400,21600,5400
0724,55816.54999999999,25200,23400,10800
0725,38300.850000000006,28800,16200,5400
0726,70198.55,30600,25200,12600
0727,39726.45,21600,19800,3600
0728,47131.25,23400,19800,9000
0729,39627.1,23400,23400,5400
0730,61109.15000000001,25200,21600,12600
0731,34019.3,23400,18000,3600
0732,47329.54999999999,21600,18000,9000
0733,30128.950000000004,19800,14400,3600
0734,13900.1,16200,12600,0
0735,18649.850000000006,16200,10800,0
0736,58525.2,23400,14400,10800
0737,71505.69999999998,32400,28800,7200
0738,48881.49999999999,28800,25200,7200
0739,42729.7,28800,25200,3600
0740,64240.74999999999,19800,18000,12600
0741,23688.55,12600,10800,1800
0742,42420,23400,16200,5400
0743,17040.25,18000,9000,1800
0744,51976.25,23400,18000,10800
0745,41644.099999999984,19800,14400,5400
0746,11547.75,16200,9000,1800
0747,44161.79999999999,21600,19800,5400
0748,34028.2,19800,16200,5400
0749,46540.70000000001,21600,18000,5400
