Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
00097,61928.05,21600,16200,12600
00098,66875.64999999998,21600,18000,9000
00099,47102.1,25200,19800,5400
00100,56475.79999999998,23400,16200,9000
00101,41313.24999999999,25200,18000,5400
00102,58624.24999999999,21600,19800,9000
00103,54775.44999999998,28800,25200,7200
00104,48730,23400,23400,9000
00105,54757.89999999999,21600,16200,9000
00106,42901.40000000001,23400,16200,7200
00107,60046.65000000001,21600,18000,12600
00108,37991.25,23400,21600,5400
00109,48118.09999999999,19800,18000,7200
00110,46389.69999999999,30600,21600,5400
00111,53013.94999999999,25200,21600,9000
00112,58025.249999999985,21600,16200,10800
00113,57674.64999999999,25200,21600,9000
00114,46741.54999999999,23400,18000,9000
00115,57229.59999999999,27000,23400,5400
00116,35847.19999999999,23400,18000,3600
00117,47964.45,25200,23400,9000
00118,67448.19999999997,25200,25200,9000
00119,40009.7,21600,18000,7200
00120,63440.1,28800,21600,9000
00121,42777.84999999999,19800,16200,7200
00122,44971.4,21600,19800,7200
00123,33622.1,23400,18000,3600
00124,47178.64999999999,27000,21600,5400
00125,32193.45,21600,16200,5400
00126,48311.89999999999,27000,21600,7200
00127,25685.549999999996,19800,16200,3600
00128,52017.749999999985,23400,21600,7200
00129,56440.7,27000,21600,7200
00130,42943.19999999999,18000,16200,9000
00131,40904.95,18000,14400,9000
00132,70463.59999999999,21600,18000,10800
00133,36114.50000000001,23400,21600,5400
00134,66333.65,23400,19800,10800
00135,56851.85,25200,21600,9000
00136,40740.84999999999,19800,19800,7200
00137,42459.15,23400,16200,7200
00138,32418.850000000006,23400,18000,3600
00139,57640.04999999999,27000,23400,10800
00140,65558.75,28800,25200,9000
00141,45265.649999999994,23400,19800,7200
00142,37491.25,21600,18000,7200
00143,55409.45,25200,23400,9000
00144,48553.74999999999,21600,21600,9000
00145,35670.35,23400,18000,7200
00146,64854.75,23400,19800,10800
00147,48081.45,25200,18000,7200
00148,42384.6,23400,18000,7200
00149,56402.350000000006,25200,21600,5400
00150,48916.79999999999,21600,19800,9000
00151,42804.7,21600,18000,5400
00152,60163.94999999999,27000,23400,12600
00153,44799.79999999998,27000,19800,7200
00154,54252.599999999984,25200,21600,5400
00155,60913.8,25200,19800,10800
00156,46964.9,25200,19800,7200
00157,58277.84999999998,21600,18000,7200
00158,62355.69999999999,25200,19800,10800
00159,39574.54999999999,25200,21600,5400
00160,63351.249999999985,23400,19800,10800
00161,58446.69999999999,25200,23400,10800
00162,44025.649999999994,23400,19800,7200
00163,48336,21600,19800,9000
00164,61892.39999999999,25200,21600,7200
00165,38630.75,25200,23400,1800
00166,55883.29999999999,25200,21600,7200
00167,47985.499999999985,27000,21600,7200
00168,42678.35,27000,19800,5400
00169,35908.25,23400,19800,3600
00170,58508.899999999994,21600,18000,9000
00171,45727.49999999999,23400,21600,5400
00172,38763.05,27000,18000,5400
00173,52863.19999999999,27000,25200,7200
00174,59755.349999999984,25200,16200,10800
00175,53662.35,25200,21600,5400
00176,38989.7,19800,16200,7200
00177,60402.45,21600,19800,10800
00178,40632.04999999999,19800,16200,7200
00179,58951.849999999984,25200,19800,9000
00180,53223.39999999999,25200,23400,9000
00181,60369.49999999999,25200,21600,9000
00182,40612.54999999999,23400,19800,7200
00183,64232.54999999999,27000,21600,9000
00184,47737.249999999985,23400,19800,7200
00185,67438.09999999998,25200,21600,10800
00186,55302.55,27000,27000,9000
00187,40854.95000000001,23400,21600,5400
00188,56318.44999999998,25200,23400,5400
00189,48790.79999999999,23400,19800,9000
00190,33864.299999999996,23400,16200,5400
00191,72377.14999999998,27000,23400,10800
00192,58875.54999999999,23400,18000,9000
00193,61882.94999999999,23400,18000,10800
00194,46715.29999999999,25200,21600,7200
00195,33206.950000000004,18000,18000,3600
00196,59616.94999999999,28800,27000,9000
00197,43956.3,19800,16200,7200
00198,59124.19999999999,21600,19800,9000
00199,42404.29999999999,23400,19800,5400
00200,61261.79999999999,25200,25200,7200
00201,41302.7,23400,18000,7200
00202,55290.399999999994,23400,18000,7200
00203,56792.04999999999,23400,18000,9000
00204,51258.99999999999,21600,18000,7200
00205,54517.6,27000,23400,9000
00206,42837.89999999999,25200,23400,3600
00207,38292.95000000001,19800,16200,5400
00208,63208.249999999985,21600,19800,10800
00209,31249.600000000006,18000,10800,7200
00210,34521.29999999999,16200,12600,9000
00211,55548.74999999999,23400,19800,7200
00212,75693.45000000001,21600,19800,12600
00213,39441.25000000001,18000,14400,7200
00214,41232.49999999999,21600,19800,5400
00215,53349.09999999999,27000,25200,7200
00216,30671.95,25200,14400,5400
00217,56945.94999999998,23400,21600,7200
00218,58024.39999999999,21600,18000,7200
00219,47125.649999999994,19800,19800,9000
00220,42115.4,23400,21600,7200
00221,44477,28800,21600,5400
00222,43200,23400,19800,7200
00223,43982.25,21600,21600,5400
00224,43159.84999999999,25200,19800,5400
00225,47840.19999999999,23400,21600,3600
00226,57690.45000000001,19800,19800,9000
00227,41025.29999999999,27000,18000,5400
00228,47849.99999999999,25200,18000,9000
00229,33820.4,23400,18000,3600
00230,42733.35,27000,21600,5400
00231,41902.45000000001,21600,18000,7200
00232,61077.05,23400,19800,10800
00233,55993.14999999999,23400,18000,9000
00234,36807.15,21600,19800,5400
00235,49469.94999999999,27000,18000,9000
00236,53077.19999999999,27000,21600,7200
00237,59170.99999999998,23400,18000,9000
00238,40877.8,21600,18000,7200
00239,45190.149999999994,25200,18000,7200
00240,52967.149999999994,27000,23400,9000
00241,36493.85,23400,19800,7200
00242,36701.8,23400,21600,1800
00243,31862.15000000001,18000,14400,5400
00244,50417.54999999999,23400,19800,9000
00245,47010.74999999999,25200,21600,9000
00246,51172.3,23400,19800,10800
00247,48511.95,21600,16200,5400
00248,33135.249999999985,27000,21600,3600
00249,37676.95,19800,16200,5400
00250,46595.94999999999,19800,14400,10800
00251,44246.89999999999,25200,18000,5400
00252,54630.20000000001,25200,18000,9000
00253,43752.7,25200,18000,9000
00254,46705.29999999999,25200,18000,7200
00255,47385.05,23400,19800,7200
00256,61431.7,25200,23400,9000
00257,51690.29999999999,21600,19800,7200
00258,52499.149999999994,25200,18000,7200
00259,37087.6,21600,16200,7200
00260,58070.04999999999,23400,23400,9000
00261,44419.44999999998,23400,18000,7200
00262,46156.95,21600,19800,9000
00263,37254.24999999999,19800,14400,9000
00264,47870.149999999994,21600,19800,9000
00265,35212.50000000001,19800,14400,7200
00266,55361.5,19800,18000,7200
00267,52202.95,25200,21600,5400
00268,31009.5,19800,14400,5400
00269,36342.6,21600,19800,3600
00270,47923.499999999985,27000,21600,7200
00271,57162.99999999999,27000,23400,7200
00272,54835.95,23400,21600,12600
00273,42935.49999999999,23400,23400,7200
00274,46901.79999999999,25200,19800,5400
00275,62501.09999999999,25200,18000,10800
00276,52513.999999999985,25200,25200,7200
00277,39754.34999999999,21600,16200,7200
00278,54498.6,21600,21600,9000
00279,47108.999999999985,27000,21600,5400
00280,51719.3,30600,28800,5400
00281,39156.499999999985,25200,16200,5400
00282,48338.85,25200,21600,9000
00283,37607.99999999999,23400,14400,5400
00284,32224.849999999988,18000,14400,5400
00285,36508.2,19800,12600,7200
00286,44908.54999999999,27000,19800,7200
00287,62536.14999999999,25200,21600,9000
00288,35162.00000000001,23400,16200,5400
00289,28042.8,19800,12600,3600
00290,64679.39999999999,27000,23400,9000
00291,32340.550000000003,21600,19800,1800
00292,48706.74999999999,30600,28800,5400
00293,38458.849999999984,25200,18000,5400
00294,56882.34999999999,27000,19800,7200
00295,53168.69999999999,21600,19800,10800
00296,62219.04999999999,23400,19800,9000
00297,50356.45000000001,28800,23400,7200
00298,30428.049999999996,21600,16200,5400
00299,40187.79999999999,25200,16200,5400
00300,49747.04999999999,23400,21600,7200
00301,55239.29999999999,27000,23400,7200
00302,61629.749999999985,27000,21600,10800
00303,52965.599999999984,23400,21600,9000
00304,46437.64999999999,27000,21600,5400
00305,43804.649999999994,18000,14400,9000
00306,50242.399999999994,21600,19800,10800
00307,72242.24999999999,27000,23400,9000
00308,53091.74999999999,28800,25200,7200
00309,56983.44999999999,21600,18000,9000
00310,47925.09999999999,19800,18000,10800
00311,45826.49999999999,23400,19800,7200
00312,64213.54999999999,19800,18000,12600
00313,55555.74999999999,19800,16200,9000
00314,51440.89999999999,18000,14400,7200
00315,41107.45,23400,19800,7200
00316,41279.45000000001,23400,19800,5400
00317,42049.44999999999,21600,18000,9000
00318,53569.54999999998,23400,21600,9000
00319,37738.2,23400,21600,3600
00320,37970.14999999999,23400,18000,5400
00321,49588.850000000006,25200,23400,9000
00322,56851.14999999997,27000,18000,9000
00323,54641.39999999999,19800,16200,9000
00324,61363,25200,21600,10800
00325,52899.19999999999,23400,18000,7200
00326,38939.15,25200,21600,5400
00327,63820.3,21600,19800,10800
00328,48806.79999999999,25200,21600,9000
00329,39025.04999999999,21600,18000,7200
00330,35862.25,23400,16200,5400
00331,58736.15,27000,25200,9000
00332,44852.40000000001,18000,18000,5400
00333,44835.54999999999,23400,19800,7200
00334,37871.400000000016,23400,21600,5400
00335,25517.900000000005,16200,14400,5400
00336,63212.749999999985,23400,18000,12600
00337,49500.649999999994,25200,21600,9000
00338,33142.799999999996,23400,18000,5400
00339,46770.14999999999,25200,18000,9000
00340,45655.59999999999,21600,19800,9000
00341,43140.55,25200,21600,7200
00342,49423.39999999999,23400,21600,7200
00343,39045.95,21600,14400,7200
00344,41851.149999999994,25200,18000,5400
00345,65338.84999999999,27000,21600,9000
00346,31424.7,21600,16200,5400
00347,53486.14999999999,21600,18000,7200
00348,39333.95,23400,18000,7200
00349,40525.399999999994,21600,16200,9000
00350,46160.70000000001,23400,18000,10800
00351,48819.29999999999,19800,19800,9000
00352,49540.05,21600,14400,10800
00353,66899.04999999999,23400,21600,9000
00354,63881.29999999999,21600,19800,10800
00355,32247.350000000006,16200,14400,5400
00356,39019.75000000001,25200,21600,5400
00357,47839.04999999999,23400,21600,7200
00358,59794.749999999985,25200,23400,9000
00359,46271.850000000006,25200,21600,7200
00360,57579.09999999999,28800,25200,5400
00361,35627.75,23400,19800,5400
00362,33013.35,18000,10800,7200
00363,43441.95,25200,19800,5400
00364,60178,18000,16200,12600
00365,68374.34999999999,30600,25200,12600
00366,53635.59999999999,25200,19800,7200
00367,40303.24999999999,21600,16200,7200
00368,47493.35,19800,16200,9000
00369,50506.59999999999,27000,19800,9000
00370,47844.75,21600,18000,9000
00371,39160.350000000006,18000,16200,5400
00372,45547.49999999999,25200,21600,3600
00373,55103.20000000001,19800,16200,10800
00374,40382.2,21600,19800,5400
00375,35109.25,25200,21600,3600
00376,31760.65,27000,19800,3600
00377,36101.649999999994,21600,16200,5400
00378,41214.29999999999,28800,19800,3600
00379,51778.54999999999,25200,19800,7200
00380,56038.54999999999,23400,21600,9000
00381,38263.54999999999,21600,14400,9000
00382,45367.79999999999,25200,25200,5400
00383,48483.20000000001,28800,19800,7200
00384,54531.89999999999,25200,19800,7200
00385,51497.999999999985,21600,12600,9000
00386,51376.79999999999,19800,18000,10800
00387,53525.3,30600,21600,7200
00388,33693.84999999999,21600,14400,5400
00389,66266.15,25200,23400,9000
00390,38036.29999999999,25200,19800,3600
00391,46067.35,19800,16200,5400
00392,39737.95,25200,18000,5400
00393,46136.4,23400,21600,9000
00394,68178.3,27000,25200,9000
00395,42739.6,27000,23400,5400
00396,60800.29999999999,21600,16200,10800
00397,53583.79999999999,23400,19800,7200
00398,41652.29999999999,23400,21600,5400
00399,48628.79999999999,27000,19800,7200
00400,40522.25,25200,18000,7200
00401,59229.29999999999,23400,19800,9000
00402,42205.45,21600,16200,9000
00403,42334.599999999984,23400,19800,7200
00404,52448.749999999985,25200,21600,9000
00405,52001.6,27000,21600,9000
00406,48240.49999999999,27000,25200,9000
00407,29340.7,21600,14400,7200
00408,57741.44999999998,19800,16200,9000
00409,51618.549999999974,30600,27000,5400
00410,40975.6,21600,18000,5400
00411,36701.049999999996,23400,19800,5400
00412,52400.25,23400,21600,9000
00413,32194.499999999993,23400,16200,5400
00414,63573.749999999985,28800,23400,9000
00415,45616.05,21600,18000,9000
00416,47559.89999999999,27000,21600,9000
00417,37662.29999999999,21600,18000,7200
00418,41072.04999999999,23400,19800,5400
00419,49059.09999999998,28800,21600,7200
00420,27937.700000000004,18000,16200,3600
00421,31939.8,19800,16200,7200
00422,54089.64999999999,25200,21600,9000
00423,46108.94999999999,23400,18000,9000
00424,33886.099999999984,23400,18000,3600
00425,35087.70000000001,21600,18000,3600
00426,53057.39999999999,27000,21600,9000
00427,38562.75,21600,19800,7200
00428,41040.55,27000,21600,3600
00429,34745.899999999994,23400,18000,7200
00430,48307.79999999998,27000,21600,7200
00431,33578.6,21600,16200,3600
00432,38960.85,23400,14400,7200
00433,49445.7,23400,19800,10800
00434,66130.9,27000,23400,10800
00435,33220.299999999996,25200,23400,1800
00436,59642.69999999999,23400,19800,9000
00437,37737.850000000006,25200,19800,7200
00438,40772.2,18000,16200,5400
00439,39187.79999999999,21600,18000,7200
00440,30417.25,18000,14400,7200
00441,36323.14999999999,19800,16200,5400
00442,39151.399999999994,23400,19800,7200
00443,42234.1,27000,23400,5400
00444,77132.64999999998,27000,23400,9000
00445,62910.4,23400,23400,7200
00446,45728.44999999999,21600,16200,9000
00447,45479.84999999999,23400,18000,5400
00448,33267.99999999999,23400,18000,5400
00449,46231.5,21600,18000,5400
00450,42743.25,23400,21600,7200
00451,32354.59999999999,19800,14400,7200
00452,76512.74999999999,25200,21600,10800
00453,44932.84999999999,21600,19800,9000
00454,49427.94999999998,23400,19800,9000
00455,47886.649999999994,28800,23400,5400
00456,64034.29999999999,23400,21600,9000
00457,42596.649999999994,23400,18000,7200
00458,54059.34999999999,23400,23400,7200
00459,43944.64999999999,27000,18000,5400
00460,53411.999999999985,21600,18000,7200
00461,50134.899999999994,23400,16200,9000
00462,59667.79999999999,25200,23400,9000
00463,34388.7,23400,18000,5400
00464,37212.04999999998,23400,19800,3600
00465,38024.20000000001,21600,18000,7200
00466,69485.09999999999,25200,25200,9000
00467,36416.89999999999,19800,14400,7200
00468,42781.49999999999,21600,18000,9000
00469,40237.84999999999,23400,19800,5400
00470,48431.45,30600,27000,7200
00471,61056.54999999999,23400,19800,9000
00472,41818.65,25200,19800,7200
00473,70953.25,19800,19800,12600
00474,52637.19999999999,25200,25200,7200
00475,34076.299999999996,21600,14400,7200
00476,41277.39999999999,25200,18000,5400
00477,38633.8,23400,21600,7200
00478,59200.99999999996,25200,23400,9000
00479,51569.45,18000,18000,7200
00480,48122.149999999994,23400,21600,7200
00481,36350.3,25200,18000,5400
00482,37935.09999999999,21600,14400,7200
00483,35135.85,18000,14400,5400
00484,58386.34999999999,25200,23400,10800
00485,42688,27000,18000,5400
00486,52651.849999999984,21600,18000,9000
00487,65088.25,27000,21600,10800
00488,45041.95,23400,18000,7200
00489,62463.34999999998,23400,21600,9000
00490,39112.2,25200,23400,3600
00491,45158.59999999999,25200,23400,7200
00492,33368.7,21600,16200,5400
00493,62684.39999999999,27000,21600,9000
00494,34771.49999999999,23400,18000,5400
00495,45137.2,19800,18000,9000
00496,45572.19999999998,25200,23400,5400
00497,33402.59999999999,23400,18000,5400
00498,60734.04999999999,21600,19800,10800
00499,49437.6,23400,18000,9000
00500,51402.54999999999,23400,23400,3600
00501,31911.050000000003,16200,16200,5400
00502,64222.34999999999,27000,21600,9000
00503,44599.9,23400,16200,9000
00504,43758.04999999999,28800,21600,5400
00505,43850.19999999999,21600,16200,9000
00506,36317.95,27000,19800,3600
00507,51899.84999999999,23400,21600,9000
00508,44413.69999999999,21600,18000,7200
00509,54534.94999999998,21600,21600,5400
00510,41876.399999999994,21600,19800,3600
00511,50152.04999999999,21600,16200,9000
00512,43400.85,19800,16200,9000
00513,68922.1,28800,23400,9000
00514,63361.49999999999,27000,25200,9000
00515,53667.24999999999,25200,19800,5400
00516,44108.99999999998,25200,19800,7200
00517,46476.24999999999,21600,18000,5400
00518,40617.600000000006,25200,18000,7200
00519,43668.04999999999,19800,18000,5400
00520,34454.049999999996,23400,19800,5400
00521,37520.95000000001,19800,18000,5400
00522,44450.85,23400,19800,5400
00523,51203.149999999994,21600,18000,10800
00524,43992.24999999999,18000,16200,9000
00525,45160.55,21600,14400,10800
00526,50969.35,23400,18000,10800
00527,41926.09999999999,21600,18000,5400
00528,28160.099999999995,16200,12600,5400
00529,40698.649999999994,23400,21600,7200
00530,44212.349999999984,25200,19800,5400
00531,52154.4,25200,21600,7200
00532,40547.84999999999,21600,18000,7200
00533,54299.14999999999,23400,21600,7200
00534,41462.75,23400,19800,5400
00535,33425.7,19800,16200,5400
00536,33334.149999999994,21600,14400,7200
00537,38657.599999999984,23400,19800,5400
00538,53959.899999999994,23400,16200,9000
00539,62202.29999999999,18000,18000,10800
00540,55741.89999999999,25200,21600,9000
00541,52934.14999999999,25200,23400,9000
00542,31340.500000000007,19800,18000,5400
00543,36524.149999999994,19800,18000,5400
00544,54862.6,25200,21600,10800
00545,44006.70000000001,23400,18000,9000
00546,35651.799999999996,19800,16200,5400
00547,38136.85,21600,16200,7200
00548,47991.39999999999,25200,21600,7200
00549,47776.399999999994,25200,21600,7200
00550,47149.34999999999,28800,23400,5400
00551,35172.6,19800,16200,7200
00552,64891.94999999999,23400,21600,10800
00553,43608.44999999999,16200,14400,7200
00554,33087.09999999999,21600,18000,5400
00555,33832.45,21600,16200,5400
00556,38515.54999999999,25200,18000,7200
00557,45289.7,28800,21600,5400
00558,42881.3,19800,18000,9000
00559,38545.19999999998,27000,18000,7200
00560,60462.75,23400,21600,9000
00561,60318.70000000001,23400,21600,9000
00562,67801.4,23400,21600,7200
00563,42688.1,23400,18000,7200
00564,54713.44999999999,21600,19800,9000
00565,34387.34999999999,21600,18000,5400
00566,55711.69999999999,27000,23400,9000
00567,35499,19800,16200,7200
00568,62862.54999999999,27000,23400,9000
00569,30754.000000000007,23400,19800,5400
00570,65743.55,28800,25200,9000
00571,64381.44999999999,23400,21600,10800
00572,60962.44999999999,25200,21600,7200
00573,57308.54999999999,23400,18000,7200
00574,35271.25,25200,21600,3600
00575,29893.050000000007,19800,18000,3600
00576,45609.8,27000,19800,7200
00577,35508.450000000004,25200,19800,5400
00578,44780.2,25200,19800,7200
00579,46525,27000,25200,5400
00580,39584.1,21600,21600,5400
00581,33883.999999999985,23400,16200,5400
00582,79239.80000000002,25200,25200,10800
00583,47006.15,21600,16200,10800
00584,32783.30000000001,23400,16200,3600
00585,33841.549999999996,19800,18000,5400
00586,49515.69999999999,23400,21600,9000
00587,41881.600000000006,21600,19800,7200
00588,62584.39999999999,21600,19800,9000
00589,41282.65000000001,21600,19800,7200
00590,53618,23400,19800,7200
00591,54558.84999999998,23400,21600,7200
00592,37165.75,23400,21600,3600
00593,50450.94999999999,28800,21600,7200
00594,35116.549999999996,25200,19800,5400
00595,54213.19999999999,23400,21600,7200
00596,48111.59999999999,21600,18000,9000
00597,43807.24999999999,23400,18000,7200
00598,71990.4,27000,19800,9000
00599,39357.20000000001,19800,16200,7200
00600,64814.899999999994,23400,23400,9000
00601,44283.099999999984,23400,19800,9000
00602,34845.950000000004,19800,16200,7200
00603,57199.59999999999,21600,19800,7200
00604,57472.350000000006,25200,19800,10800
00605,39257.55,21600,18000,5400
00606,62159.35,27000,19800,9000
00607,59133.59999999999,25200,16200,10800
00608,27618.699999999997,19800,18000,3600
00609,57417.649999999994,25200,23400,7200
00610,46331.999999999985,27000,21600,5400
00611,50900.149999999994,19800,16200,5400
00612,47262.999999999985,27000,19800,7200
00613,38008.79999999999,23400,18000,5400
00614,39672.69999999999,23400,16200,7200
00615,57434.350000000006,16200,16200,10800
00616,40379.20000000001,19800,18000,7200
00617,60160.19999999998,25200,19800,9000
00618,41452.849999999984,21600,16200,7200
00619,45271.9,25200,25200,5400
00620,42530.850000000006,19800,18000,7200
00621,61673.349999999984,23400,18000,10800
00622,48236.34999999999,23400,21600,7200
00623,48588.69999999998,21600,18000,7200
00624,34472.25000000001,23400,18000,5400
00625,48843.19999999999,27000,19800,7200
00626,55746.249999999985,27000,25200,3600
00627,46079.44999999999,25200,19800,7200
00628,38640.40000000001,23400,16200,7200
00629,65437.84999999998,25200,21600,9000
00630,49192.49999999999,27000,23400,5400
00631,59378.44999999999,25200,23400,7200
00632,57475.7,27000,25200,9000
00633,56178.399999999994,21600,19800,9000
00634,35840.7,23400,19800,5400
00635,39360.99999999999,23400,16200,7200
00636,54376.04999999999,25200,19800,10800
00637,50028.2,27000,21600,7200
00638,60192.44999999999,23400,21600,7200
00639,60288.14999999999,25200,23400,7200
00640,59944.39999999999,21600,18000,10800
00641,44754.50000000001,18000,16200,9000
00642,42631.35,27000,19800,5400
00643,37557.9,19800,18000,7200
00644,44481.8,25200,18000,5400
00645,40579.29999999999,23400,18000,5400
00646,23061.4,21600,12600,3600
00647,36607.15,25200,21600,3600
00648,45861.35,21600,19800,7200
00649,75863.89999999998,28800,25200,10800
00650,33954.200000000004,21600,14400,5400
00651,36921.2,19800,14400,7200
00652,52852.04999999999,28800,23400,7200
00653,53503.29999999999,21600,19800,7200
00654,61892.1,25200,23400,7200
00655,61250.2,23400,21600,9000
00656,63183.249999999985,25200,21600,7200
00657,45236.399999999994,27000,18000,7200
00658,47320.39999999999,21600,14400,7200
00659,39166.94999999999,27000,18000,5400
00660,59951.699999999975,25200,19800,7200
00661,50734.34999999999,25200,21600,7200
00662,29688.299999999996,23400,14400,5400
00663,43551.9,23400,19800,7200
00664,42201.749999999985,23400,19800,5400
00665,45281.04999999999,21600,18000,9000
00666,60509.1,23400,19800,9000
00667,44630.19999999999,21600,14400,10800
00668,43144.600000000006,25200,18000,7200
00669,59282.09999999999,27000,19800,7200
00670,66633.34999999999,25200,21600,10800
00671,50579.9,25200,18000,7200
00672,57361.94999999999,28800,27000,5400
00673,36400.549999999996,25200,16200,5400
00674,50231.54999999999,21600,19800,9000
00675,42953.30000000001,27000,21600,7200
00676,35111.85,23400,19800,7200
00677,34409.7,25200,14400,7200
00678,28340.699999999997,16200,14400,5400
00679,57719.09999999999,28800,27000,7200
00680,52888.19999999999,23400,21600,9000
00681,43839.7,18000,18000,9000
00682,58641.95,25200,21600,10800
00683,64306.79999999999,27000,25200,7200
00684,44369.19999999998,23400,21600,7200
00685,44879.34999999999,23400,18000,7200
00686,65036.149999999994,27000,23400,9000
00687,44734.24999999999,28800,23400,3600
00688,43139.99999999999,23400,19800,7200
00689,55348.94999999999,25200,21600,5400
00690,61543.64999999999,27000,19800,10800
00691,59762.2,28800,23400,7200
00692,39937.64999999999,18000,18000,7200
00693,50459.49999999999,21600,19800,5400
00694,55711.999999999985,23400,19800,7200
00695,47481.94999999999,23400,16200,9000
00696,50203.30000000001,19800,19800,7200
00697,49784.599999999984,23400,19800,7200
00698,41492.4,21600,18000,7200
00699,51896.84999999999,25200,25200,7200
00700,44251.7,23400,21600,7200
00701,40949.80000000001,25200,19800,5400
00702,40924.2,21600,21600,5400
00703,49955.54999999999,19800,16200,9000
00704,80317.45000000001,27000,23400,10800
00705,23773.549999999996,16200,14400,3600
00706,36484.00000000001,23400,19800,5400
00707,45800.44999999999,21600,16200,9000
00708,39068.15000000001,23400,16200,7200
00709,47000.59999999999,23400,19800,9000
00710,38440.64999999999,21600,16200,7200
00711,37517.85,23400,19800,5400
00712,58867.05,28800,27000,9000
00713,31293.100000000006,18000,16200,5400
00714,40816.7,25200,16200,7200
00715,43419.20000000001,25200,16200,7200
00716,31407.35,23400,16200,3600
00717,44146.44999999999,23400,18000,7200
00718,47351.94999999998,27000,19800,9000
00719,68930.59999999999,27000,25200,9000
00720,55409.05,21600,18000,7200
00721,52797.54999999999,28800,23400,7200
00722,54516.24999999999,28800,23400,7200
00723,39949,16200,14400,7200
00724,48459.899999999994,27000,23400,7200
00725,42813.19999999999,23400,19800,5400
00726,36832.99999999999,23400,14400,7200
00727,42282.149999999994,27000,18000,7200
00728,46636.249999999985,30600,21600,7200
00729,56516.04999999999,23400,19800,7200
00730,53369.999999999985,21600,21600,9000
