Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
0056,120637.25,39600,39600,23400
0057,101509.65,39600,39600,18000
0058,101059.75,39600,39600,19800
0059,114345.65,39600,39600,21600
0060,110364.29999999999,39600,39600,23400
0061,116030.64999999998,39600,39600,23400
0062,133979.55,39600,39600,27000
0063,132023.2,39600,39600,28800
0064,98354.55000000002,39600,39600,18000
0065,128726.54999999999,39600,39600,23400
0066,125769.55,39600,39600,27000
0067,108944.8,39600,39600,21600
0068,154676.1,39600,39600,30600
0069,101884.75000000001,39600,39600,18000
0070,99415.59999999998,39600,39600,19800
0071,126979.05000000002,39600,39600,25200
0072,126704.85,39600,39600,28800
0073,140649.54999999996,39600,39600,27000
0074,155983.24999999997,39600,39600,30600
0075,136450.35,39600,39600,21600
0076,114086.69999999998,39600,39600,27000
0077,130021.39999999998,39600,39600,28800
0078,162907.69999999995,39600,39600,25200
0079,110058.34999999998,39600,39600,25200
0080,135603.85,39600,39600,30600
0081,118650.25,39600,39600,21600
0082,123359.70000000003,39600,39600,27000
0083,117771.09999999998,39600,39600,25200
0084,147795.45,39600,39600,28800
0085,128505.04999999999,39600,39600,28800
0086,103362.3,39600,39600,25200
0087,113392.34999999998,39600,39600,19800
0088,120069.5,39600,39600,27000
0089,129949.29999999997,39600,39600,25200
0090,123608.95,39600,39600,25200
0091,127500.5,39600,39600,19800
0092,108107.34999999998,39600,39600,23400
0093,121764.44999999998,39600,39600,25200
0094,111575.5,39600,39600,18000
0095,168789.65,39600,39600,32400
0096,88270.54999999999,39600,39600,16200
0097,119530,39600,39600,25200
0098,116625.09999999998,39600,39600,21600
0099,126157.94999999997,39600,39600,27000
0100,112052.14999999998,39600,39600,14400
0101,128635.54999999999,39600,39600,21600
0102,121978.75,39600,39600,27000
0103,101115.95,39600,39600,25200
0104,109922.24999999999,39600,39600,25200
0105,106021.45,39600,39600,21600
0106,131337.9,39600,39600,25200
0107,93431.7,39600,39600,16200
0108,130467.9,39600,39600,23400
0109,117522.49999999999,39600,39600,25200
0110,106577.04999999999,39600,39600,23400
0111,130082.89999999998,39600,39600,25200
0112,122173.69999999998,39600,39600,27000
0113,101963.5,39600,39600,23400
0114,112329.34999999998,39600,39600,25200
0115,125050.80000000002,39600,39600,27000
0116,89987.6,39600,39600,16200
0117,143703.3,39600,39600,28800
0118,126684.15,39600,39600,25200
0119,156227.14999999997,39600,39600,28800
0120,116726.15,39600,39600,21600
0121,150346.80000000005,39600,39600,25200
0122,104232.49999999997,39600,39600,18000
0123,127415.55,39600,39600,27000
0124,112925.95000000001,39600,39600,21600
0125,99779.84999999998,39600,39600,16200
0126,124023.90000000002,39600,39600,23400
0127,141810.15,39600,39600,27000
0128,118608.9,39600,39600,21600
0129,127728.65000000002,39600,39600,25200
0130,114506.29999999999,39600,39600,27000
0131,103316.90000000002,39600,39600,21600
0132,116993.05,39600,39600,23400
0133,96218,39600,39600,18000
0134,115598.34999999998,39600,39600,21600
0135,120339.55,39600,39600,28800
0136,106312.1,39600,39600,23400
0137,145685.2,39600,39600,28800
0138,108314.84999999998,39600,39600,23400
0139,120829.75000000003,39600,39600,21600
0140,125782.49999999999,39600,39600,25200
0141,150494.45,39600,39600,25200
0142,136516.4,39600,39600,27000
0143,97024.6,39600,39600,18000
0144,137555.6,39600,39600,30600
0145,122870.49999999997,39600,39600,27000
0146,107578.79999999997,39600,39600,23400
0147,148090.24999999997,39600,39600,21600
0148,110862.29999999997,39600,39600,21600
0149,108597.50000000001,39600,39600,21600
0150,92561.24999999999,39600,39600,21600
0151,111014.49999999997,39600,39600,25200
0152,129287.45,39600,39600,27000
0153,90193.5,39600,39600,18000
0154,140753.90000000002,39600,39600,23400
0155,113204.15000000002,39600,39600,23400
0156,118148.94999999998,39600,39600,23400
0157,121827.75000000003,39600,39600,27000
0158,138312.44999999998,39600,39600,25200
0159,100796.29999999999,39600,39600,19800
0160,123683.55,39600,39600,21600
0161,104404.55,39600,39600,23400
0162,106910.50000000001,39600,39600,23400
0163,100486.25000000003,39600,39600,25200
0164,104813.20000000001,39600,39600,19800
0165,103821.85,39600,39600,18000
0166,122730.64999999998,39600,39600,25200
0167,147194.55000000002,39600,39600,21600
0168,126216.8,39600,39600,28800
0169,135470.44999999998,39600,39600,28800
0170,123356.29999999999,39600,39600,23400
0171,130607.8,39600,39600,27000
0172,113185.14999999998,39600,39600,19800
0173,116685.24999999999,39600,39600,19800
0174,127666.3,39600,39600,28800
0175,129959.60000000002,39600,39600,27000
0176,163594.94999999995,39600,39600,25200
0177,123833.8,39600,39600,23400
0178,113075.20000000001,39600,39600,21600
0179,88798.25000000001,39600,39600,18000
0180,133577.45,39600,39600,28800
0181,87954.35,39600,39600,16200
0182,154243.19999999995,39600,39600,27000
0183,115261.55000000002,39600,39600,27000
0184,118165.69999999997,39600,39600,21600
0185,100291.55,39600,39600,19800
0186,105601,39600,39600,16200
0187,87890.00000000003,39600,39600,16200
0188,119712.45000000001,39600,39600,21600
0189,106348.6,39600,39600,23400
0190,105748.69999999998,39600,39600,21600
0191,99500.4,39600,39600,21600
0192,119580.35000000003,39600,39600,23400
0193,142228.60000000003,39600,39600,28800
0194,107423.54999999999,39600,39600,21600
0195,113262.39999999998,39600,39600,21600
0196,143710.74999999997,39600,39600,28800
0197,93766.05000000002,39600,39600,18000
0198,110404.49999999999,39600,39600,16200
0199,102582.84999999998,39600,39600,21600
0200,129195.19999999997,39600,39600,30600
0201,105907.15000000002,39600,39600,21600
0202,95374.04999999999,39600,39600,16200
0203,136950,39600,39600,27000
0204,115293.69999999998,39600,39600,19800
0205,113798.35,39600,39600,25200
0206,108117.99999999999,39600,39600,28800
0207,118665.44999999998,39600,39600,25200
0208,119435.59999999998,39600,39600,25200
0209,131778.3,39600,39600,32400
0210,121788.80000000003,39600,39600,27000
0211,121462.95000000001,39600,39600,25200
0212,131486.69999999998,39600,39600,25200
0213,137615.7,39600,39600,25200
0214,91241.10000000002,39600,39600,19800
0215,116792.8,39600,39600,23400
0216,106374.8,39600,39600,19800
0217,112970.25000000001,39600,39600,19800
0218,116666.75000000001,39600,39600,23400
0219,130111.65,39600,39600,23400
0220,124661.45,39600,39600,27000
0221,119799.99999999999,39600,39600,19800
0222,129758.65000000002,39600,39600,27000
0223,132411.35,39600,39600,21600
0224,123376.59999999998,39600,39600,25200
0225,83414.80000000002,39600,39600,14400
0226,90752.04999999997,39600,39600,14400
0227,93894.20000000001,39600,39600,18000
0228,116752.34999999998,39600,39600,23400
0229,149461.2,39600,39600,34200
0230,109799.2,39600,39600,18000
0231,98873.50000000001,39600,39600,19800
0232,117594.99999999997,39600,39600,25200
0233,124571.39999999998,39600,39600,25200
0234,127934.75,39600,39600,25200
0235,102882.30000000003,39600,39600,18000
0236,145485.8,39600,39600,28800
0237,119385.64999999998,39600,39600,25200
0238,112292.20000000001,39600,39600,21600
0239,148120.44999999998,39600,39600,23400
0240,125245.8,39600,39600,25200
0241,155475.65,39600,39600,27000
0242,119700.09999999998,39600,39600,25200
0243,86510.45000000001,39600,39600,16200
0244,107802.80000000002,39600,39600,25200
0245,126884.14999999997,39600,39600,19800
0246,124677.40000000002,39600,39600,21600
0247,113220.09999999998,39600,39600,25200
0248,108369.64999999998,39600,39600,23400
0249,107629.95000000001,39600,39600,21600
0250,99864.25,39600,39600,23400
0251,102075.34999999998,39600,39600,21600
0252,152691.09999999998,39600,39600,28800
0253,92072.34999999998,39600,39600,16200
0254,121661.75,39600,39600,23400
0255,120570.35000000002,39600,39600,25200
0256,122383.65,39600,39600,27000
0257,130939.4,39600,39600,28800
0258,133078.5,39600,39600,23400
0259,134430.3,39600,39600,27000
0260,116805.1,39600,39600,25200
0261,137264.65,39600,39600,28800
0262,103993.44999999998,39600,39600,21600
0263,126618.49999999996,39600,39600,25200
0264,130949.24999999999,39600,39600,23400
0265,105801.30000000002,39600,39600,23400
0266,100669.3,39600,39600,19800
0267,98326.45,39600,39600,18000
0268,103628.55,39600,39600,25200
0269,137124.25,39600,39600,32400
0270,114748.8,39600,39600,25200
0271,133343.05000000002,39600,39600,30600
0272,139022.65,39600,39600,28800
0273,128929.54999999999,39600,39600,23400
0274,139553.5,39600,39600,25200
0275,112334.70000000001,39600,39600,19800
0276,127948.04999999999,39600,39600,28800
0277,113129.89999999998,39600,39600,19800
0278,103402.75000000001,39600,39600,21600
0279,127102.3,39600,39600,21600
0280,101063.9,39600,39600,21600
0281,118057.89999999998,39600,39600,21600
0282,131601.25000000003,39600,39600,27000
0283,128646.89999999998,39600,39600,27000
0284,103979.70000000001,39600,39600,25200
0285,130384.35,39600,39600,21600
0286,136937.25,39600,39600,27000
0287,138572.15,39600,39600,28800
0288,132729,39600,39600,30600
0289,130335.85,39600,39600,27000
0290,109714.40000000002,39600,39600,25200
0291,124473.00000000003,39600,39600,25200
0292,116879.99999999999,39600,39600,25200
0293,95948.19999999998,39600,39600,16200
0294,123410.95000000001,39600,39600,21600
0295,109738.35,39600,39600,23400
0296,127325.5,39600,39600,28800
0297,137096.39999999997,39600,39600,30600
0298,128720.95,39600,39600,23400
0299,138983.95,39600,39600,28800
0300,136132.44999999998,39600,39600,28800
0301,117370.85,39600,39600,21600
0302,140279.1,39600,39600,25200
0303,133758.14999999997,39600,39600,25200
0304,123727.59999999998,39600,39600,30600
0305,117775.14999999998,39600,39600,27000
0306,130963.85000000002,39600,39600,19800
0307,106820.95,39600,39600,23400
0308,103878.4,39600,39600,18000
0309,133240.15000000002,39600,39600,27000
0310,133327,39600,39600,28800
0311,130785.90000000002,39600,39600,30600
0312,105021.69999999998,39600,39600,21600
0313,127811,39600,39600,21600
0314,124035.45,39600,39600,30600
0315,113408.54999999999,39600,39600,23400
0316,117070.44999999998,39600,39600,27000
0317,115974.29999999997,39600,39600,21600
0318,121815.3,39600,39600,23400
0319,122817.09999999998,39600,39600,27000
0320,126778.35,39600,39600,27000
0321,113389.95000000001,39600,39600,23400
0322,146334.6,39600,39600,30600
0323,95694.30000000002,39600,39600,19800
0324,128978.29999999999,39600,39600,23400
0325,149476.40000000002,39600,39600,28800
0326,110195.69999999998,39600,39600,21600
0327,123821.24999999999,39600,39600,23400
0328,175753.9,39600,39600,34200
0329,146896.65,39600,39600,28800
0330,113079.79999999997,39600,39600,27000
0331,120038.40000000002,39600,39600,25200
0332,144626.14999999997,39600,39600,23400
0333,105925.9,39600,39600,23400
0334,99020.2,39600,39600,19800
0335,124753.95,39600,39600,27000
0336,128266.75000000001,39600,39600,23400
0337,120590.7,39600,39600,25200
0338,114277.65,39600,39600,23400
0339,120890.25,39600,39600,27000
0340,99915.35000000002,39600,39600,16200
0341,129609.55,39600,39600,19800
0342,153945.05,39600,39600,25200
0343,121161.45000000001,39600,39600,25200
0344,159662.75,39600,39600,32400
0345,121786.29999999999,39600,39600,25200
0346,105986.04999999997,39600,39600,21600
0347,89252.30000000002,39600,39600,19800
0348,109052.54999999997,39600,39600,23400
0349,141126.6,39600,39600,27000
0350,131135.5,39600,39600,25200
0351,102083.95,39600,39600,18000
0352,136770.44999999998,39600,39600,21600
0353,173852.90000000002,39600,39600,32400
0354,126629.6,39600,39600,21600
0355,105890.7,39600,39600,19800
0356,98670.54999999999,39600,39600,19800
0357,135349.85,39600,39600,32400
0358,163143.09999999995,39600,39600,30600
0359,107745.09999999998,39600,39600,23400
0360,131702.95,39600,39600,30600
0361,111196,39600,39600,21600
0362,100179.65000000002,39600,39600,19800
0363,99146.55000000002,39600,39600,19800
0364,139500.55,39600,39600,30600
0365,116924.45,39600,39600,25200
0366,135331.3,39600,39600,30600
0367,112602.19999999998,39600,39600,25200
0368,93111.9,39600,39600,16200
0369,134052.2,39600,39600,27000
0370,144750.95,39600,39600,32400
0371,129557.64999999998,39600,39600,25200
0372,117776.25,39600,39600,27000
0373,104156.54999999999,39600,39600,19800
0374,133047.8,39600,39600,23400
0375,106070.34999999998,39600,39600,23400
0376,98198.45000000001,39600,39600,18000
0377,126675,39600,39600,21600
0378,128173.95000000001,39600,39600,28800
0379,125163.29999999997,39600,39600,28800
0380,149908.95,39600,39600,27000
0381,118331.29999999999,39600,39600,25200
0382,105301.65,39600,39600,18000
0383,117472.70000000001,39600,39600,23400
0384,120655.44999999998,39600,39600,23400
0385,142914.44999999998,39600,39600,27000
0386,141374.85000000003,39600,39600,32400
0387,107826.3,39600,39600,21600
0388,163536.05000000005,39600,39600,28800
0389,128577.74999999999,39600,39600,30600
0390,140706.55000000002,39600,39600,25200
0391,124124.40000000002,39600,39600,21600
0392,142343.05000000002,39600,39600,23400
0393,97284.09999999998,39600,39600,16200
0394,122320.84999999998,39600,39600,21600
0395,111774.8,39600,39600,25200
0396,107400.7,39600,39600,23400
0397,121018.84999999998,39600,39600,25200
0398,141549.9,39600,39600,30600
0399,107859.7,39600,39600,19800
0400,128552.2,39600,39600,28800
0401,127567.1,39600,39600,28800
0402,124195.6,39600,39600,25200
0403,112394.04999999999,39600,39600,25200
0404,102998.05,39600,39600,23400
0405,140034.89999999997,39600,39600,23400
0406,133103.75,39600,39600,25200
0407,130276.69999999998,39600,39600,27000
0408,94667.4,39600,39600,18000
0409,116723.25,39600,39600,25200
0410,129891.15,39600,39600,27000
0411,124330.85000000002,39600,39600,18000
0412,147720.3,39600,39600,32400
0413,116640.05,39600,39600,19800
0414,130520.29999999999,39600,39600,23400
0415,142715.6,39600,39600,27000
0416,119905.65000000002,39600,39600,21600
0417,126187.09999999998,39600,39600,25200
0418,116253.15000000002,39600,39600,25200
0419,96665.15000000002,39600,39600,23400
0420,114817.79999999999,39600,39600,27000
0421,113141.20000000001,39600,39600,27000
0422,103405.25,39600,39600,21600
0423,125698.85,39600,39600,28800
0424,116988.45000000001,39600,39600,18000
0425,90584.29999999999,39600,39600,14400
0426,117638.65000000002,39600,39600,25200
0427,140670.79999999996,39600,39600,34200
0428,135433.85,39600,39600,27000
0429,148133.65000000002,39600,39600,27000
0430,154047.4,39600,39600,23400
0431,96272.25,39600,39600,21600
0432,111596.7,39600,39600,21600
0433,107473.95,39600,39600,18000
0434,81213.09999999998,39600,39600,14400
0435,120724,39600,39600,28800
0436,109425.15000000002,39600,39600,21600
0437,121384.75000000001,39600,39600,27000
0438,129302.2,39600,39600,23400
0439,141093,39600,39600,27000
0440,123587.6,39600,39600,27000
0441,103254.6,39600,39600,21600
0442,114363.84999999998,39600,39600,27000
0443,134184.94999999998,39600,39600,28800
0444,150543.34999999995,39600,39600,27000
0445,116696.54999999999,39600,39600,23400
0446,110944.05,39600,39600,19800
0447,113187.2,39600,39600,27000
0448,128821.14999999998,39600,39600,27000
0449,93005.09999999998,39600,39600,18000
0450,119739.74999999999,39600,39600,25200
0451,134450.55000000002,39600,39600,27000
0452,115727.84999999998,39600,39600,23400
0453,142663.55000000005,39600,39600,27000
0454,124088.29999999999,39600,39600,27000
0455,129610.5,39600,39600,23400
0456,117480.79999999997,39600,39600,25200
0457,111622.54999999999,39600,39600,21600
0458,116411.95,39600,39600,23400
0459,163270.1,39600,39600,30600
0460,147993.15,39600,39600,32400
0461,127867.14999999998,39600,39600,25200
0462,116080.8,39600,39600,27000
0463,131246.15,39600,39600,27000
0464,124558.29999999999,39600,39600,27000
0465,135426.94999999998,39600,39600,28800
0466,120291.34999999998,39600,39600,30600
0467,126511.5,39600,39600,27000
0468,101456.70000000003,39600,39600,16200
0469,130097.59999999998,39600,39600,25200
0470,119278,39600,39600,27000
0471,146411.74999999997,39600,39600,27000
0472,131143.44999999998,39600,39600,23400
0473,113221.84999999998,39600,39600,25200
0474,93200.6,39600,39600,19800
0475,161893.30000000005,39600,39600,27000
0476,97775.95000000003,39600,39600,19800
0477,135157.9,39600,39600,30600
0478,101186,39600,39600,21600
0479,128588.04999999997,39600,39600,21600
0480,122684.94999999998,39600,39600,25200
0481,116650.55,39600,39600,21600
0482,111234.99999999999,39600,39600,25200
0483,109391.50000000001,39600,39600,19800
0484,142331.14999999997,39600,39600,28800
0485,145434.85,39600,39600,36000
0486,124030.35000000002,39600,39600,27000
0487,111308.5,39600,39600,23400
0488,160867.49999999997,39600,39600,25200
0489,120563.65,39600,39600,25200
0490,121407.4,39600,39600,25200
0491,132957.15,39600,39600,30600
0492,99370.15,39600,39600,23400
0493,115389.04999999999,39600,39600,21600
0494,91242.34999999998,39600,39600,19800
0495,109300.15000000002,39600,39600,23400
0496,93371.6,39600,39600,19800
0497,122207.25,39600,39600,23400
0498,130685.85,39600,39600,25200
0499,138288.59999999998,39600,39600,28800
0500,136464.85,39600,39600,25200
0501,115477.19999999998,39600,39600,27000
0502,131461.44999999998,39600,39600,25200
0503,103100.84999999998,39600,39600,21600
0504,116672.45000000001,39600,39600,23400
0505,124949.2,39600,39600,25200
0506,95990.54999999999,39600,39600,16200
0507,141758.1,39600,39600,30600
0508,148659.59999999998,39600,39600,30600
0509,100787.44999999997,39600,39600,19800
0510,112790.55,39600,39600,21600
0511,131843.30000000002,39600,39600,25200
0512,121570.04999999997,39600,39600,23400
0513,101731.75,39600,39600,19800
0514,119934.89999999998,39600,39600,28800
0515,116314.05,39600,39600,25200
0516,122776.35,39600,39600,28800
0517,101745.14999999998,39600,39600,18000
0518,123892.79999999997,39600,39600,25200
0519,137744.05000000002,39600,39600,28800
0520,116452.45000000001,39600,39600,21600
0521,106251.85,39600,39600,19800
0522,111842.49999999999,39600,39600,27000
0523,132530.69999999998,39600,39600,25200
0524,131489.4,39600,39600,23400
0525,126896.94999999998,39600,39600,23400
0526,148693.00000000003,39600,39600,27000
0527,140433.9,39600,39600,27000
0528,130539.34999999998,39600,39600,28800
0529,136092.6,39600,39600,27000
0530,95979.89999999998,39600,39600,19800
0531,122440.79999999999,39600,39600,28800
0532,116829.2,39600,39600,23400
0533,134381.99999999997,39600,39600,27000
0534,141201.4,39600,39600,32400
0535,142820.6,39600,39600,27000
0536,126095.7,39600,39600,23400
0537,117383.3,39600,39600,16200
0538,129538.34999999998,39600,39600,27000
0539,110575.95,39600,39600,27000
0540,122035.65,39600,39600,23400
0541,103902.15000000002,39600,39600,19800
0542,111831.84999999998,39600,39600,18000
0543,103910.24999999999,39600,39600,23400
0544,96936.85,39600,39600,19800
0545,123514,39600,39600,25200
0546,132274.65,39600,39600,21600
0547,123012.99999999999,39600,39600,25200
0548,118825.19999999998,39600,39600,25200
0549,109350.65000000002,39600,39600,21600
0550,120862.85,39600,39600,25200
0551,165209.55000000005,39600,39600,32400
0552,102115.25,39600,39600,19800
0553,108695.24999999999,39600,39600,23400
0554,120765.34999999998,39600,39600,25200
0555,139933.35,39600,39600,28800
0556,95357.3,39600,39600,18000
0557,128096.80000000002,39600,39600,27000
0558,130335.15,39600,39600,28800
0559,135478.25,39600,39600,23400
0560,147368.45,39600,39600,25200
0561,103755.2,39600,39600,23400
0562,109631.35,39600,39600,25200
0563,118449.44999999998,39600,39600,23400
0564,100765.55000000002,39600,39600,21600
0565,131050.04999999999,39600,39600,23400
0566,114781.24999999999,39600,39600,21600
0567,115756.74999999999,39600,39600,21600
0568,105237.95,39600,39600,19800
0569,106351.35,39600,39600,21600
0570,98559.60000000002,39600,39600,16200
0571,130013.89999999998,39600,39600,27000
0572,145051.65,39600,39600,28800
0573,125699.75000000001,39600,39600,21600
0574,127437.25,39600,39600,27000
0575,129336.54999999999,39600,39600,25200
0576,138884.3,39600,39600,28800
0577,119956.99999999999,39600,39600,21600
0578,89694.65000000002,39600,39600,16200
0579,128848.25,39600,39600,27000
0580,145503.80000000002,39600,39600,23400
0581,114929.15,39600,39600,25200
0582,118257.44999999998,39600,39600,25200
0583,114723.54999999999,39600,39600,27000
0584,124973.45000000001,39600,39600,27000
0585,151465.39999999997,39600,39600,28800
0586,140403.4,39600,39600,28800
0587,125090.55,39600,39600,25200
0588,113838,39600,39600,23400
0589,104974.55,39600,39600,21600
0590,116415.45000000001,39600,39600,27000
0591,129171.45000000001,39600,39600,25200
0592,122536.79999999997,39600,39600,25200
0593,105727.40000000002,39600,39600,23400
0594,96117.40000000002,39600,39600,18000
0595,106135.35,39600,39600,18000
0596,112899.7,39600,39600,21600
0597,94254.99999999999,39600,39600,16200
0598,144188.4,39600,39600,32400
0599,118739.84999999998,39600,39600,25200
0600,126759.1,39600,39600,27000
0601,109780.34999999998,39600,39600,19800
0602,104282.6,39600,39600,23400
0603,119233.35000000003,39600,39600,21600
0604,154798.84999999998,39600,39600,30600
0605,117462.05,39600,39600,25200
0606,155309.75,39600,39600,32400
0607,103583.00000000001,39600,39600,23400
0608,142405.3,39600,39600,25200
0609,99235.35,39600,39600,21600
0610,112197.6,39600,39600,21600
0611,132597.19999999998,39600,39600,23400
0612,104351.8,39600,39600,21600
0613,120243.79999999999,39600,39600,30600
0614,116326.7,39600,39600,19800
0615,138643.19999999998,39600,39600,27000
0616,103991.70000000001,39600,39600,18000
0617,119981.25,39600,39600,25200
0618,113698.55,39600,39600,25200
0619,120746.3,39600,39600,25200
0620,123481.50000000001,39600,39600,28800
0621,99741.25000000001,39600,39600,23400
0622,110972.75,39600,39600,23400
0623,87299.1,39600,39600,14400
0624,97321.24999999997,39600,39600,16200
0625,106658.49999999999,39600,39600,21600
0626,102223.2,39600,39600,19800
0627,151629.8,39600,39600,34200
0628,148996.44999999998,39600,39600,25200
0629,100636.54999999999,39600,39600,16200
0630,137945.4,39600,39600,23400
0631,136249.95,39600,39600,32400
0632,112770.4,39600,39600,21600
0633,115263.75,39600,39600,27000
0634,131660.8,39600,39600,28800
0635,143715.05,39600,39600,32400
0636,86539.75000000001,39600,39600,18000
0637,122599.84999999998,39600,39600,28800
0638,111973.19999999998,39600,39600,25200
0639,105319,39600,39600,16200
0640,118613.69999999998,39600,39600,27000
0641,125924.65,39600,39600,23400
0642,136191.05000000002,39600,39600,21600
0643,127395.84999999998,39600,39600,23400
0644,137066.8,39600,39600,25200
0645,102904.60000000002,39600,39600,19800
0646,117798.04999999997,39600,39600,25200
0647,115107.65,39600,39600,21600
0648,123830.55,39600,39600,28800
0649,101637.09999999998,39600,39600,25200
0650,118563.45,39600,39600,25200
0651,154321.35,39600,39600,25200
0652,124167.29999999999,39600,39600,25200
0653,119667.35,39600,39600,25200
0654,131329.15,39600,39600,25200
0655,105587.7,39600,39600,19800
0656,95594.3,39600,39600,19800
0657,118386.74999999999,39600,39600,21600
0658,122895.95000000001,39600,39600,19800
0659,112491.99999999999,39600,39600,25200
0660,119271.85,39600,39600,25200
0661,108598.2,39600,39600,19800
0662,126893.70000000001,39600,39600,30600
0663,92386.00000000001,39600,39600,19800
0664,100234.60000000002,39600,39600,23400
0665,128883,39600,39600,27000
0666,128237.59999999998,39600,39600,23400
0667,110206.89999999998,39600,39600,21600
0668,135543.94999999998,39600,39600,25200
0669,88732.35,39600,39600,18000
0670,112103.2,39600,39600,28800
0671,109295.40000000002,39600,39600,23400
0672,128197.64999999998,39600,39600,27000
0673,133233.9,39600,39600,21600
0674,138144.6,39600,39600,30600
0675,97998.59999999998,39600,39600,18000
0676,143373.15000000002,39600,39600,28800
0677,134826.09999999998,39600,39600,27000
0678,105610.84999999998,39600,39600,21600
0679,107795.74999999999,39600,39600,25200
0680,125763.05,39600,39600,27000
0681,125272.70000000001,39600,39600,21600
0682,122844.84999999998,39600,39600,27000
0683,106964.05,39600,39600,18000
0684,101460.75000000001,39600,39600,23400
0685,137724.75,39600,39600,28800
0686,141542.35,39600,39600,25200
0687,132743.19999999998,39600,39600,28800
0688,111504.54999999999,39600,39600,21600
0689,143094.6,39600,39600,25200
0690,119527.45000000001,39600,39600,28800
0691,90253.4,39600,39600,14400
0692,118197.40000000002,39600,39600,18000
0693,97315.99999999999,39600,39600,21600
0694,118987.3,39600,39600,27000
0695,129571.55,39600,39600,25200
0696,125181.50000000004,39600,39600,28800
0697,115297.44999999997,39600,39600,23400
0698,137514.5,39600,39600,27000
0699,135900.35,39600,39600,27000
0700,143465.05,39600,39600,25200
0701,118442.24999999999,39600,39600,23400
0702,125828.25,39600,39600,25200
0703,82305.6,39600,39600,16200
0704,103681.6,39600,39600,21600
0705,141107.1,39600,39600,23400
0706,99853.10000000003,39600,39600,23400
0707,126374.9,39600,39600,25200
0708,126171.15,39600,39600,25200
0709,107680.79999999999,39600,39600,19800
0710,127228.85000000002,39600,39600,23400
0711,110705.6,39600,39600,25200
0712,129374.90000000002,39600,39600,23400
0713,133072.05,39600,39600,27000
0714,121884.80000000002,39600,39600,25200
0715,102002.04999999999,39600,39600,23400
0716,140075.44999999998,39600,39600,27000
0717,101501.34999999998,39600,39600,23400
0718,123580.90000000002,39600,39600,23400
0719,126243.05000000002,39600,39600,27000
0720,128856.14999999998,39600,39600,28800
0721,99142.84999999998,39600,39600,21600
0722,100791.8,39600,39600,21600
0723,128482.95000000001,39600,39600,23400
0724,98444.5,39600,39600,21600
0725,165057.80000000005,39600,39600,27000
0726,121943.64999999998,39600,39600,21600
0727,112497.80000000002,39600,39600,18000
0728,111683.35000000002,39600,39600,28800
0729,94273.09999999998,39600,39600,19800
0730,100961.95,39600,39600,18000
0731,116206.05,39600,39600,21600
0732,126023.19999999997,39600,39600,27000
0733,162384.8,39600,39600,30600
0734,118407.64999999998,39600,39600,23400
0735,134810.49999999997,39600,39600,27000
0736,126261.94999999995,39600,39600,21600
0737,123262.5,39600,39600,21600
0738,137897.44999999998,39600,39600,25200
0739,125968.70000000001,39600,39600,27000
0740,103883.19999999998,39600,39600,23400
0741,113169,39600,39600,18000
0742,110389.49999999999,39600,39600,23400
0743,127847.99999999999,39600,39600,30600
0744,122768.90000000002,39600,39600,25200
0745,121481.79999999999,39600,39600,28800
0746,124094.4,39600,39600,25200
0747,91623.84999999998,39600,39600,18000
