Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
1107,30962.3,21600,16200,5400
11070,50039.899999999994,23400,19800,5400
11071,46661.899999999994,21600,16200,10800
11072,57368.29999999999,23400,18000,9000
11073,42677,23400,21600,5400
11074,48117,23400,18000,9000
11075,35692.799999999996,25200,19800,3600
11076,38293.24999999999,25200,18000,5400
11077,45310.50000000001,27000,21600,5400
11078,39714,23400,21600,3600
11079,28955.85,21600,16200,3600
1108,43786,19800,18000,9000
11080,37146.85,23400,16200,5400
11081,51919.75,23400,18000,5400
11082,57749.04999999999,21600,19800,9000
11083,37067.35,25200,18000,5400
11084,46985,21600,18000,7200
11085,31313.550000000003,18000,14400,3600
11086,46759.94999999999,23400,21600,7200
11087,45520,19800,16200,7200
11088,54110.19999999999,19800,18000,7200
11089,60730.2,23400,18000,10800
1109,37019.35,25200,14400,5400
11090,59055.00000000001,23400,18000,10800
11091,39694.15,23400,18000,5400
11092,46576.100000000006,21600,18000,5400
11093,36957.45,18000,16200,5400
11094,34865.15,19800,16200,5400
11095,50085.70000000001,21600,16200,5400
11096,33714.7,19800,14400,3600
11097,42718.45,21600,18000,7200
11098,64595.94999999999,25200,23400,10800
11099,37130.549999999996,21600,16200,7200
1110,52935.54999999999,23400,19800,9000
11100,41798.149999999994,21600,21600,5400
11101,46804.349999999984,16200,14400,9000
11102,41144.49999999999,21600,16200,7200
11103,34141.75,21600,18000,5400
11104,62544.84999999999,23400,23400,9000
11105,55162,23400,19800,7200
11106,42800.2,23400,19800,7200
11107,51428.79999999999,21600,16200,7200
11108,49921.79999999999,23400,18000,5400
11109,47471.25,25200,21600,9000
1111,50181.49999999999,25200,19800,9000
11110,54334.09999999999,23400,16200,9000
11111,56864.499999999985,21600,21600,7200
11112,39295.44999999999,19800,19800,5400
11113,39574.5,27000,19800,5400
11114,39771.05,23400,21600,5400
11115,52845.54999999999,23400,21600,7200
11116,35850.2,21600,14400,5400
11117,59208.69999999999,21600,18000,10800
11118,50423.24999999999,21600,21600,7200
11119,58876.649999999994,25200,21600,7200
1112,40161.44999999999,25200,19800,3600
11120,53283.94999999998,25200,19800,5400
11121,39764.25,21600,18000,7200
11122,51083.89999999999,23400,19800,7200
11123,54053.649999999994,25200,14400,9000
11124,46302.89999999999,23400,23400,7200
11125,40129.8,19800,18000,7200
11126,57268.09999999998,23400,21600,7200
11127,36587.100000000006,21600,21600,5400
11128,34853.54999999999,21600,19800,5400
11129,37282.6,19800,16200,5400
1113,45931.95000000001,19800,16200,5400
11130,42129.45,19800,18000,7200
11131,41530.74999999999,23400,19800,7200
11132,49153.50000000001,25200,21600,7200
11133,36111.649999999994,19800,18000,5400
11134,35905.85,25200,21600,3600
11135,44693.54999999999,21600,18000,7200
11136,45152.79999999999,25200,19800,7200
11137,46063.75,21600,14400,7200
11138,49801.7,21600,19800,5400
11139,31720.300000000003,19800,16200,3600
1114,46760.65,25200,19800,9000
11140,48641.39999999999,23400,19800,5400
11141,36198.59999999999,21600,18000,5400
11142,52089.95,28800,25200,5400
11143,46327.65,19800,19800,9000
11144,50221.54999999999,23400,18000,7200
11145,34620.399999999994,19800,16200,5400
11146,40678.249999999985,25200,19800,5400
11147,51504.65,21600,19800,10800
11148,42343.899999999994,21600,19800,7200
11149,45720.84999999999,23400,18000,9000
1115,46193.95000000001,25200,19800,7200
11150,49815.499999999985,21600,16200,5400
11151,40397.45000000001,19800,16200,7200
11152,42080.34999999999,16200,12600,5400
11153,54458.399999999994,27000,19800,5400
11154,50347.24999999999,27000,21600,7200
11155,36659.2,23400,18000,5400
11156,42247.15,25200,16200,7200
11157,33753.4,21600,19800,1800
11158,37105.24999999999,23400,19800,3600
11159,38645.65,25200,19800,5400
1116,36316.25,23400,18000,3600
11160,55137.69999999998,21600,19800,7200
11161,33259.700000000004,25200,19800,1800
11162,53329.39999999999,23400,19800,7200
11163,57840.15,23400,21600,9000
11164,42541.649999999994,23400,19800,5400
11165,40127.95000000001,19800,14400,9000
11166,41508.5,21600,19800,7200
11167,51912.09999999999,25200,19800,10800
11168,37753.45,19800,16200,5400
11169,39458.1,21600,18000,7200
1117,41409.09999999999,25200,19800,5400
11170,37572.9,23400,19800,5400
11171,32057.9,25200,19800,1800
11172,55778.69999999999,27000,23400,9000
11173,44309.59999999999,27000,19800,5400
11174,49088.99999999999,19800,18000,7200
11175,52022.29999999999,28800,23400,7200
11176,48333,23400,23400,7200
11177,42347.55000000001,21600,19800,7200
11178,39681.44999999999,23400,19800,5400
11179,44168.99999999999,23400,14400,5400
1118,64801.84999999999,25200,21600,10800
11180,44356.29999999999,27000,21600,5400
11181,38000,19800,16200,5400
11182,39499.150000000016,19800,14400,7200
11183,47267.69999999999,23400,21600,7200
11184,41587.00000000001,23400,16200,9000
11185,49907.45,25200,16200,5400
11186,42541.399999999994,25200,19800,5400
11187,33685.5,21600,14400,5400
11188,45744.899999999994,25200,21600,5400
11189,36611.95,18000,16200,5400
1119,44276.99999999999,21600,19800,7200
11190,46632.95,23400,19800,7200
11191,68585.84999999999,27000,27000,9000
11192,50277.59999999999,21600,16200,7200
11193,54442.04999999998,23400,19800,9000
11194,63556.99999999999,25200,19800,9000
11195,47859.94999999999,19800,14400,7200
11196,44613.29999999999,16200,14400,7200
11197,37366.70000000001,21600,16200,7200
11198,52049.6,25200,18000,10800
11199,36870.5,23400,21600,5400
1120,38951.54999999999,25200,23400,3600
11200,54143.64999999999,21600,19800,5400
11201,35631.44999999999,21600,16200,5400
11202,50841.099999999984,21600,18000,7200
11203,39018.54999999999,19800,16200,7200
11204,48380.94999999999,21600,14400,7200
11205,40029.45000000001,19800,16200,7200
11206,50035.04999999999,19800,14400,7200
11207,52187.54999999999,25200,16200,7200
11208,48536.74999999999,23400,19800,9000
11209,42954.3,23400,21600,5400
1121,38392.69999999999,21600,16200,5400
11210,44115.14999999999,18000,18000,5400
11211,58663.35,23400,19800,9000
11212,42993.84999999999,21600,16200,7200
11213,32853.450000000004,19800,12600,5400
11214,42398.45000000001,18000,16200,9000
11215,51400.79999999999,25200,18000,7200
11216,45916.45,21600,21600,7200
11217,42635.7,21600,18000,7200
11218,31174.95,23400,18000,1800
11219,37346.75,21600,16200,7200
1122,53165.54999999999,21600,19800,7200
11220,44555.6,19800,14400,5400
11221,39468.04999999999,19800,16200,7200
11222,50483.149999999994,23400,16200,7200
11223,50549.85,18000,16200,9000
11224,32485.65,21600,14400,3600
11225,37683.04999999999,23400,19800,3600
11226,48319.95,23400,21600,5400
11227,50732.99999999999,23400,19800,5400
11228,33173.799999999996,18000,14400,7200
11229,54135.29999999999,21600,18000,9000
1123,38808.75,21600,19800,5400
11230,53641.749999999985,27000,21600,5400
11231,38443.15,23400,18000,5400
11232,39045.45,21600,19800,5400
11233,39775.649999999994,25200,23400,3600
11234,39347.74999999999,16200,14400,3600
11235,33912.8,21600,16200,5400
11236,51622.350000000006,30600,23400,7200
11237,38390.99999999999,27000,18000,5400
11238,56446.09999999999,25200,19800,7200
11239,37829.3,18000,12600,7200
1124,33572.3,25200,18000,3600
11240,35806.75,19800,18000,5400
11241,58556.94999999999,25200,21600,7200
11242,42745.30000000001,23400,16200,7200
11243,56156.2,21600,16200,9000
11244,40618.44999999999,23400,18000,5400
11245,49685.499999999985,21600,19800,5400
11246,42632.249999999985,23400,21600,5400
11247,43871.2,19800,16200,9000
11248,48386.65,19800,16200,7200
11249,49348.6,25200,21600,7200
1125,44015.3,21600,19800,7200
11250,37034.3,23400,23400,3600
11251,42750.249999999985,18000,14400,5400
11252,30694,18000,14400,5400
11253,52870.84999999999,23400,19800,7200
11254,40006.80000000001,21600,16200,5400
11255,54578.09999999999,18000,18000,9000
11256,37439.75,23400,21600,3600
11257,48739.45,19800,19800,7200
11258,35749.84999999999,18000,18000,5400
11259,51659.099999999984,21600,16200,9000
1126,43095.55,23400,18000,7200
11260,32891.90000000001,19800,12600,5400
11261,32666.400000000005,19800,16200,3600
11262,51014.79999999999,23400,18000,7200
11263,37358.84999999999,23400,18000,3600
11264,40024.04999999999,23400,18000,5400
11265,35541.399999999994,25200,19800,1800
11266,47248.59999999999,25200,23400,7200
11267,24573.250000000007,18000,14400,1800
11268,58374.999999999985,23400,19800,7200
11269,28875.65,18000,16200,3600
1127,49439.649999999994,21600,21600,3600
11270,39469.600000000006,21600,16200,7200
11271,52893.84999999999,25200,23400,5400
11272,42469,25200,19800,7200
11273,62611.94999999999,25200,21600,10800
11274,53778.64999999999,25200,19800,5400
11275,49350.65,28800,23400,7200
11276,46411.649999999994,23400,18000,7200
11277,56218.99999999999,21600,21600,7200
11278,43101.5,21600,18000,3600
11279,37025.65,18000,14400,5400
1128,51174.85,23400,23400,9000
11280,54513.44999999999,27000,18000,7200
11281,56945.899999999994,23400,21600,5400
11282,57062.94999999999,19800,18000,9000
11283,52493.85,21600,19800,7200
11284,52729.89999999999,25200,19800,5400
11285,39755.5,23400,18000,5400
11286,44875.19999999999,27000,19800,7200
11287,32053.300000000003,21600,18000,1800
11288,43225.100000000006,25200,23400,5400
11289,42107.95,23400,18000,7200
1129,53563.65,28800,23400,7200
11290,35369.1,21600,14400,5400
11291,52193,19800,14400,9000
11292,56039.75,25200,21600,9000
11293,54520.14999999999,23400,16200,9000
11294,44851.2,18000,16200,10800
11295,52773.94999999999,21600,21600,5400
11296,35798.7,23400,18000,3600
11297,58292.399999999994,23400,19800,7200
11298,46153.149999999994,19800,16200,9000
11299,33915.9,19800,14400,5400
1130,54898.25,25200,19800,7200
11300,50322.849999999984,18000,16200,7200
11301,43901.95,23400,14400,3600
11302,39219.40000000001,25200,19800,7200
11303,41937.45,19800,14400,9000
11304,28291.25,18000,16200,3600
11305,51714.349999999984,18000,18000,7200
11306,50019.9,23400,19800,5400
11307,42563.5,21600,14400,7200
11308,39254,21600,16200,7200
11309,57916.04999999999,21600,19800,9000
1131,43839.95,27000,21600,5400
11310,46484.04999999998,23400,14400,5400
11311,36587.95,21600,19800,5400
11312,43967.149999999994,23400,21600,5400
11313,45867.54999999999,23400,19800,5400
11314,38624.85,23400,18000,5400
11315,48705.54999999999,16200,12600,9000
11316,58218.95,27000,19800,9000
11317,28555.350000000006,18000,14400,1800
11318,37951.20000000001,23400,23400,3600
11319,33451.9,19800,16200,5400
1132,48404.45000000001,21600,14400,7200
11320,39203.50000000001,19800,16200,5400
11321,34803.29999999999,23400,16200,5400
11322,60125.54999999999,25200,21600,9000
11323,44015.19999999999,23400,21600,5400
11324,52632.149999999994,23400,14400,9000
11325,55074.749999999985,27000,23400,9000
11326,58455.59999999999,25200,23400,7200
11327,41146.84999999999,21600,18000,5400
11328,49584.99999999999,21600,16200,7200
11329,51583.69999999999,21600,16200,7200
1133,53187.04999999999,27000,23400,9000
11330,51133.14999999999,25200,21600,7200
11331,34534.94999999999,25200,18000,3600
11332,62176.34999999999,25200,21600,9000
11333,40287.3,19800,14400,9000
11334,33220.20000000001,23400,14400,5400
11335,45601.75000000001,21600,18000,9000
11336,45351.59999999999,27000,19800,7200
11337,42058.55,23400,19800,7200
11338,43582.69999999999,25200,23400,3600
11339,58572.999999999985,18000,18000,10800
1134,47838.899999999994,21600,21600,5400
11340,42080.1,23400,18000,5400
11341,53574.35,18000,16200,9000
11342,45928.55,18000,14400,9000
11343,43937.899999999994,27000,21600,5400
11344,39766.79999999999,25200,19800,5400
11345,52085.85,25200,18000,7200
11346,30186.300000000003,23400,16200,3600
11347,52137.95000000001,21600,14400,9000
11348,29026.500000000004,23400,14400,3600
11349,41436.149999999994,21600,19800,5400
1135,39454.59999999999,18000,14400,3600
11350,38704.999999999985,21600,16200,7200
11351,29293.4,21600,14400,3600
11352,54999.749999999985,25200,19800,5400
11353,39978.09999999999,19800,16200,7200
11354,58327.44999999999,23400,19800,9000
11355,37333.3,19800,18000,7200
11356,30683.300000000003,25200,18000,1800
11357,48566.29999999999,23400,18000,5400
11358,36299.95,25200,19800,5400
11359,38062.04999999999,23400,18000,5400
1136,42461.350000000006,25200,21600,3600
11360,37191,18000,18000,5400
11361,35115.9,21600,19800,3600
11362,48005.29999999999,23400,19800,5400
11363,43078.899999999994,23400,21600,5400
11364,48859.9,19800,19800,5400
11365,39675.15000000001,19800,16200,7200
11366,44238.24999999999,23400,18000,7200
11367,43984.9,25200,18000,7200
11368,42889.99999999999,19800,16200,9000
11369,41756.65,21600,18000,7200
1137,46168.5,16200,12600,7200
11370,45458.2,21600,18000,7200
11371,52492.199999999975,23400,19800,7200
11372,47435.1,21600,19800,7200
11373,47091.95,25200,18000,9000
11374,40690.89999999999,27000,19800,5400
11375,37179.2,21600,16200,5400
11376,29859.15,21600,14400,3600
11377,46113.149999999994,27000,25200,5400
11378,37253.850000000006,25200,18000,3600
11379,46765.649999999994,21600,19800,7200
1138,46897.3,21600,16200,5400
11380,56454.99999999999,21600,18000,7200
11381,42616.350000000006,23400,16200,7200
11382,45797.49999999999,19800,16200,9000
11383,26872.150000000005,18000,14400,3600
11384,40360.05,23400,18000,5400
11385,44956.69999999999,18000,14400,5400
11386,45024,21600,16200,5400
11387,52347.19999999999,25200,18000,7200
11388,57119.99999999999,28800,23400,9000
11389,37670,21600,16200,5400
1139,59629.95,23400,18000,9000
11390,57494.94999999999,28800,23400,9000
11391,39523.25000000001,23400,18000,5400
11392,42109.90000000001,23400,19800,5400
11393,34194.35,23400,18000,5400
11394,29828.199999999997,18000,16200,3600
11395,51860.04999999999,23400,18000,7200
11396,43864.2,25200,21600,5400
11397,34976.700000000004,14400,14400,7200
11398,31674.849999999995,23400,14400,5400
11399,63612.54999999999,25200,21600,10800
1140,48589.499999999985,25200,21600,7200
11400,48277.29999999999,19800,14400,7200
11401,39359.1,19800,18000,7200
11402,39279.65,21600,16200,5400
11403,41079.6,21600,18000,7200
11404,38088.09999999999,25200,18000,5400
11405,36293.75000000001,21600,16200,5400
11406,45700.34999999999,21600,14400,5400
11407,41845.9,19800,19800,7200
11408,34132.15,21600,18000,5400
11409,50192.95,23400,19800,5400
1141,41146.65,25200,16200,7200
11410,47540.44999999999,27000,25200,5400
11411,53749.599999999984,21600,18000,9000
11412,28006.6,19800,14400,3600
11413,44027.65,19800,16200,9000
11414,35965.799999999996,18000,14400,7200
11415,39096.65,19800,18000,7200
11416,51017.35,28800,23400,7200
11417,41851.45000000001,21600,18000,7200
11418,37399.6,21600,14400,7200
11419,34866.6,19800,14400,5400
1142,55113.14999999999,27000,18000,7200
11420,64257.54999999998,25200,23400,9000
11421,44658.4,19800,16200,9000
11422,40212.85,23400,16200,5400
11423,41591.54999999999,25200,19800,5400
11424,35101.84999999999,21600,18000,5400
11425,50769.2,19800,18000,9000
11426,31614.45,25200,18000,3600
11427,40568.45,25200,23400,3600
11428,51786.84999999999,16200,16200,10800
11429,43522.20000000001,27000,25200,3600
1143,38052.9,19800,14400,7200
11430,46338.69999999999,23400,21600,7200
11431,39839.99999999999,23400,21600,3600
11432,44924.04999999999,21600,18000,9000
11433,42623.29999999999,23400,18000,7200
11434,50606.85,19800,14400,9000
11435,45047.69999999999,25200,23400,7200
11436,60761.54999999999,23400,18000,10800
11437,40026.25,21600,18000,7200
11438,44537.65,21600,18000,7200
11439,60472.2,19800,18000,9000
1144,53070.6,23400,18000,7200
11440,38429.44999999999,25200,19800,5400
11441,56029.49999999999,27000,21600,7200
11442,60141.35,21600,21600,9000
11443,43251.249999999985,25200,16200,7200
11444,51232.69999999999,25200,21600,7200
11445,46196.899999999994,23400,19800,5400
11446,55202.00000000001,23400,21600,7200
11447,30942.05,21600,16200,3600
11448,32503.95,18000,16200,5400
11449,52576.649999999994,16200,14400,9000
1145,46218.24999999999,23400,16200,5400
11450,40787,23400,18000,5400
11451,41853.1,21600,18000,7200
11452,46289.2,21600,18000,5400
11453,40039.04999999999,21600,14400,7200
11454,56634.749999999985,21600,21600,7200
11455,56378.7,23400,19800,7200
11456,48931.94999999999,27000,23400,5400
11457,46551.9,25200,23400,5400
11458,56068.09999999999,18000,16200,9000
11459,52425.45,21600,16200,9000
1146,33833.5,21600,18000,3600
11460,49043.20000000001,23400,19800,5400
11461,59465.49999999998,23400,21600,9000
11462,37896.70000000001,25200,19800,3600
11463,51290.29999999999,23400,21600,7200
11464,48642.19999999998,16200,14400,7200
11465,38068.899999999994,19800,16200,7200
11466,47705.3,27000,25200,5400
11467,47475.45,23400,21600,7200
11468,54080.999999999985,21600,16200,9000
11469,43439.899999999994,25200,19800,7200
1147,44225.7,21600,19800,7200
11470,33867.3,23400,18000,3600
11471,36859.34999999999,21600,18000,5400
11472,40598.399999999994,21600,16200,7200
11473,46946.20000000001,25200,21600,7200
11474,35740.74999999999,21600,16200,5400
11475,44075.99999999999,19800,18000,7200
11476,41043,23400,18000,5400
11477,43338.6,21600,19800,7200
11478,38460.2,21600,16200,7200
11479,49379.95,21600,16200,7200
1148,36787.100000000006,23400,19800,3600
11480,37922.94999999999,25200,19800,5400
11481,35072.24999999999,21600,19800,3600
11482,41999.149999999994,27000,23400,5400
11483,41505.1,25200,19800,5400
11484,55451.74999999999,23400,21600,7200
11485,43278.45,23400,14400,9000
11486,42725.2,27000,19800,5400
11487,41777.84999999999,21600,14400,9000
11488,41538.40000000001,23400,18000,7200
11489,44057.6,25200,19800,7200
1149,40587.19999999999,25200,18000,5400
11490,31330.1,21600,12600,5400
11491,45275.149999999994,23400,19800,5400
11492,46886.00000000001,25200,21600,7200
11493,55335.899999999994,27000,21600,9000
11494,58688.94999999998,25200,21600,7200
11495,39103.4,19800,16200,9000
11496,54659.04999999999,21600,18000,7200
11497,40262.24999999999,21600,16200,7200
11498,38733.4,21600,19800,7200
11499,44873.79999999999,25200,21600,5400
1150,41637.05,19800,18000,7200
11500,39720.75,21600,16200,7200
11501,54511.19999999998,23400,18000,9000
11502,29538.949999999997,21600,16200,3600
11503,61501.94999999998,25200,19800,9000
11504,43395.6,23400,18000,7200
11505,41843.7,23400,19800,5400
11506,56443.599999999984,21600,21600,9000
11507,46131.04999999999,21600,18000,9000
11508,45680.95,21600,19800,9000
11509,34309.34999999999,21600,18000,3600
1151,34105.200000000004,18000,14400,5400
11510,48614.20000000001,25200,21600,7200
11511,63861.24999999999,23400,21600,10800
11512,48844.79999999999,27000,23400,5400
11513,45231.600000000006,23400,12600,7200
11514,48193.35,23400,19800,7200
11515,52738.7,21600,19800,7200
11516,38399.54999999999,23400,19800,5400
11517,45544.9,19800,18000,9000
11518,25699.600000000006,19800,12600,3600
11519,43121.9,25200,21600,5400
1152,54805.29999999999,21600,21600,7200
11520,46632.65,27000,23400,5400
11521,55372.899999999994,25200,18000,7200
11522,41142.44999999999,23400,14400,9000
11523,49732.59999999999,25200,18000,5400
11524,46190.05000000001,23400,14400,5400
11525,37665.149999999994,23400,16200,3600
11526,49473.44999999999,21600,16200,7200
11527,57058.2,25200,25200,5400
11528,45953.74999999999,19800,14400,5400
11529,35392.75,21600,16200,5400
1153,55293.69999999999,21600,19800,9000
11530,37622.149999999994,25200,21600,3600
11531,44821.25,27000,23400,5400
11532,35751.299999999996,19800,19800,5400
11533,37655.399999999994,23400,18000,3600
11534,49223.29999999999,25200,14400,7200
11535,52516.94999999999,23400,19800,7200
11536,35331.2,25200,19800,1800
11537,62181.79999999999,25200,19800,10800
11538,51694.7,23400,19800,9000
11539,57391.25,27000,23400,9000
1154,46576.79999999999,25200,19800,7200
11540,35198.3,16200,14400,5400
11541,36877.7,21600,19800,5400
11542,48638.15000000001,21600,18000,10800
11543,47292.85,25200,18000,5400
11544,41816.850000000006,21600,19800,5400
11545,49372.14999999999,21600,19800,5400
11546,38466.09999999999,23400,18000,5400
11547,42274.100000000006,21600,14400,9000
11548,35943.5,19800,16200,5400
11549,56523.84999999999,25200,23400,10800
1155,65499.64999999999,25200,21600,10800
11550,42131.45000000001,25200,16200,7200
11551,37227,19800,16200,5400
11552,43425.74999999999,19800,16200,9000
11553,42036.00000000001,21600,18000,7200
11554,39633.4,21600,19800,3600
11555,58167.04999999999,27000,27000,9000
11556,40877.25000000001,25200,19800,3600
11557,34357.8,21600,21600,1800
11558,60814.099999999984,25200,21600,9000
11559,46339.85000000001,19800,16200,9000
1156,52654.89999999999,21600,18000,7200
11560,46301.09999999999,23400,16200,9000
11561,43665.3,23400,18000,7200
11562,36128.299999999996,16200,16200,5400
11563,41727.75,21600,18000,7200
11564,30902.649999999994,21600,16200,3600
11565,41243.45,23400,18000,7200
11566,51651.15000000001,25200,18000,5400
11567,38992.6,21600,18000,5400
11568,35757.5,18000,14400,7200
11569,52360.15,21600,18000,7200
1157,39648.20000000001,21600,14400,9000
11570,61065.89999999999,28800,27000,9000
11571,39901.5,21600,16200,9000
11572,58262.19999999999,23400,19800,9000
11573,51151.09999999999,25200,21600,7200
11574,54197.45,21600,18000,7200
11575,50548.8,23400,19800,10800
11576,52198.35,23400,18000,5400
11577,42239.35,19800,14400,3600
11578,40443.149999999994,21600,21600,7200
11579,62103.15,23400,21600,10800
1158,38106.7,23400,19800,3600
11580,40347.899999999994,21600,18000,7200
11581,50235.19999999998,21600,18000,5400
11582,45499.39999999999,28800,25200,3600
11583,44594.00000000001,21600,21600,7200
11584,61839.24999999998,25200,23400,9000
11585,47855.599999999984,21600,18000,5400
11586,38911.2,21600,16200,7200
11587,49253.9,21600,14400,7200
11588,44314.95000000001,25200,18000,9000
11589,39545.49999999999,23400,16200,7200
1159,36514.200000000004,21600,19800,3600
11590,50125.69999999998,23400,18000,9000
11591,48444.1,18000,14400,9000
11592,32559.449999999993,21600,16200,3600
11593,36593.25,21600,18000,5400
11594,49805.19999999999,18000,18000,7200
11595,56638.249999999985,25200,19800,7200
11596,34115.15,19800,18000,3600
11597,41821.65,23400,18000,7200
11598,52228.59999999999,23400,19800,7200
11599,42094.1,19800,16200,5400
1160,41031.75,25200,19800,5400
11600,43706.25000000001,18000,16200,9000
11601,47072.600000000006,18000,16200,7200
11602,35434.95000000001,27000,19800,3600
11603,32060.799999999996,25200,19800,1800
11604,46348.399999999994,25200,16200,9000
11605,43872.65000000001,25200,21600,7200
11606,38613.1,21600,19800,5400
11607,25644.500000000007,19800,14400,1800
11608,57531.14999999999,19800,18000,7200
11609,52793.69999999999,23400,21600,9000
1161,36684.799999999996,25200,19800,3600
11610,60113.249999999985,25200,25200,5400
11611,41859.29999999999,23400,16200,7200
11612,53492.899999999994,25200,19800,5400
11613,32251.200000000004,19800,16200,5400
11614,60089.99999999999,19800,18000,9000
11615,34760.649999999994,23400,16200,5400
11616,37573.55,23400,19800,5400
11617,47676.149999999994,27000,21600,7200
11618,51850.74999999998,19800,18000,7200
11619,43063.899999999994,25200,21600,5400
1162,40710.55,21600,16200,7200
11620,38278,25200,19800,3600
11621,36734.899999999994,21600,14400,7200
11622,44775.7,25200,18000,7200
11623,37259.35,19800,14400,9000
11624,43890.05,18000,14400,5400
11625,44187.15,23400,21600,5400
11626,37749.79999999999,19800,19800,5400
11627,38022.95,21600,21600,3600
11628,31729.55,19800,18000,5400
11629,32385.8,18000,14400,5400
1163,41212.7,21600,18000,7200
11630,55107.249999999985,23400,19800,7200
11631,55214.04999999999,23400,21600,7200
11632,55891.94999999999,28800,19800,7200
11633,41700.649999999994,23400,16200,9000
11634,36232.15,19800,14400,5400
11635,58249.19999999999,27000,23400,10800
11636,42413.54999999999,19800,14400,5400
11637,37971.79999999999,27000,21600,3600
11638,50170.65,21600,16200,7200
11639,39298.5,19800,18000,5400
1164,44641.05,27000,18000,7200
11640,46362.25,23400,16200,10800
11641,40758.15,21600,21600,5400
11642,50028.84999999999,19800,16200,7200
11643,55323.399999999994,23400,18000,9000
11644,42839.69999999999,19800,14400,5400
11645,36988.350000000006,25200,23400,1800
11646,33377.15,21600,19800,5400
11647,51016.29999999999,23400,21600,9000
11648,38370.399999999994,23400,21600,3600
11649,46952.350000000006,21600,18000,9000
1165,38669.29999999999,21600,19800,5400
11650,50853.04999999999,21600,16200,9000
11651,59666.75,25200,21600,7200
11652,48025.74999999999,21600,18000,5400
11653,55497.29999999999,21600,18000,9000
11654,56535.59999999999,25200,23400,5400
11655,41803.85,28800,25200,3600
11656,52586.099999999984,25200,23400,10800
11657,40777.6,21600,21600,5400
11658,48598.04999999999,19800,16200,7200
11659,48917.44999999999,23400,18000,5400
1166,54826.350000000006,27000,21600,9000
11660,44653.94999999999,21600,18000,9000
11661,43125.95,21600,14400,9000
11662,58311.74999999999,23400,19800,7200
11663,47223.899999999994,23400,18000,9000
11664,43156.54999999999,23400,18000,9000
11665,44294.75000000001,23400,23400,5400
11666,47480.95000000001,21600,14400,7200
11667,35615.24999999999,19800,18000,5400
11668,40695.50000000001,19800,16200,7200
11669,43329,23400,21600,7200
1167,40164.94999999999,25200,18000,5400
11670,62343.59999999999,21600,19800,10800
11671,52466.94999999998,21600,18000,7200
11672,36641.75,23400,18000,5400
11673,33795.9,23400,18000,3600
11674,38207.34999999999,18000,16200,7200
11675,39403.4,21600,16200,5400
11676,48273.04999999999,25200,23400,5400
11677,54071.600000000006,25200,23400,7200
11678,43199.45000000001,18000,16200,9000
11679,40326.49999999999,25200,18000,5400
1168,41867.600000000006,27000,23400,5400
11680,54247.35,19800,18000,7200
11681,40894.350000000006,25200,23400,3600
11682,40710.20000000001,25200,19800,3600
11683,29369.500000000007,21600,14400,5400
11684,43657.75000000001,25200,19800,7200
11685,55403.94999999999,23400,21600,5400
11686,39828,19800,18000,7200
11687,49411.50000000001,23400,18000,9000
11688,45200.99999999999,23400,16200,9000
11689,42661.34999999999,23400,16200,5400
1169,34902.85,18000,14400,5400
11690,44951.75,23400,18000,7200
11691,63775.69999999999,27000,23400,9000
11692,45585.6,27000,18000,9000
11693,55441.54999999999,25200,19800,7200
11694,56424.149999999994,25200,21600,9000
11695,46322.6,21600,16200,9000
11696,33621.299999999996,19800,19800,3600
11697,46509.79999999999,23400,14400,7200
11698,50012.99999999999,23400,21600,3600
11699,38125.59999999999,23400,18000,7200
1170,45431.14999999999,25200,19800,5400
11700,37926.149999999994,23400,18000,5400
11701,42883.850000000006,21600,19800,7200
11702,56181.89999999999,28800,23400,9000
11703,46769.399999999994,25200,19800,9000
11704,56019.399999999994,25200,18000,9000
11705,40221.85,16200,14400,7200
11706,55045.54999999999,25200,21600,5400
11707,50392.04999999999,27000,19800,9000
11708,58447.29999999999,25200,21600,7200
11709,35259.35,21600,18000,3600
1171,56054.6,23400,19800,7200
11710,39687.85,21600,18000,5400
11711,42282.49999999999,21600,18000,7200
11712,49087.599999999984,25200,14400,7200
11713,51320.64999999999,25200,21600,5400
11714,47220.59999999999,23400,19800,9000
11715,36480.049999999996,23400,21600,3600
11716,48764.9,23400,19800,9000
11717,39966.09999999999,25200,19800,5400
11718,48871.75,19800,18000,7200
11719,35555.850000000006,23400,18000,3600
1172,44162.6,19800,16200,9000
11720,37650.600000000006,23400,16200,5400
11721,30310.400000000005,19800,16200,3600
11722,49548.599999999984,23400,19800,9000
11723,43173.649999999994,23400,21600,5400
11724,41406.6,23400,18000,7200
11725,36750.549999999996,19800,18000,5400
11726,38705.149999999994,21600,18000,5400
11727,60979.35,23400,21600,9000
11728,33338.65,19800,14400,5400
11729,34990.45,21600,19800,3600
1173,46114.69999999999,19800,14400,7200
11730,33328.75,19800,16200,3600
11731,33848.299999999996,21600,18000,5400
11732,34369.55,21600,21600,1800
11733,37905.49999999999,21600,18000,5400
11734,45736.04999999999,23400,16200,5400
11735,43926.9,27000,25200,5400
11736,42144.55,18000,16200,9000
11737,48175.95,25200,19800,9000
11738,49542.649999999994,25200,18000,5400
11739,36207.8,23400,18000,3600
1174,40754.4,21600,16200,9000
11740,59844.599999999984,23400,21600,9000
11741,58378.15,21600,19800,7200
11742,38082.6,21600,18000,5400
11743,32414.250000000004,18000,16200,5400
11744,44265.45,23400,19800,7200
