DateTime,SPN1 Total (W/m2),SPN1 Diff (W/m2),Out Irr (W/m2),Out Ill (Lux),Wind Speed (Km/h),Wind Dir (deg),RH (%),T (deg C),MaxWS (KM/h)
19-Jun-2023 00:33:21,2.173999,1.448957,-0.088863,4.975011,5.636345,61.861358,78.044977,16.654730,9.098501
19-Jun-2023 00:34:21,2.181725,1.535942,-0.000000,6.963418,8.902932,60.379578,78.036887,16.655975,12.263753
19-Jun-2023 00:35:21,3.714801,1.448708,-0.111056,6.963418,6.503842,60.817512,78.077033,16.647572,15.484120
19-Jun-2023 00:36:21,3.176069,1.437617,-0.055528,4.975011,7.579538,60.409391,78.138650,16.644460,10.472304
19-Jun-2023 00:37:21,2.655655,1.393751,-0.011141,7.961614,7.115082,62.645084,78.118423,16.646950,10.218078
19-Jun-2023 00:38:21,2.195309,1.440608,-0.111056,3.976814,8.834786,44.694847,78.154522,16.641038,14.169180
19-Jun-2023 00:39:21,2.701516,1.466404,-0.044387,4.975011,6.107639,64.247873,78.171328,16.629522,10.236866
19-Jun-2023 00:40:21,2.166771,1.389514,-0.100004,4.975011,7.492972,55.893656,78.184708,16.611473,13.587475
19-Jun-2023 00:41:21,2.158048,1.454815,-0.088863,4.975011,7.019279,61.511253,78.294562,16.599648,9.823597
19-Jun-2023 00:42:21,2.699023,1.431137,-0.088863,5.973207,9.299763,45.062477,78.204315,16.583152,13.863612
19-Jun-2023 00:43:21,2.653038,1.374559,-0.088863,2.986604,8.808747,68.586718,78.288027,16.566660,13.784090
19-Jun-2023 00:44:21,2.657774,1.432632,-0.011141,11.938429,7.764986,47.632996,78.148298,16.567283,12.980709
19-Jun-2023 00:45:21,2.725567,1.438116,-0.022193,6.963418,7.637041,53.356044,77.928588,16.558880,12.254361
19-Jun-2023 00:46:21,2.151443,1.416058,-0.088863,2.986604,7.202326,44.375581,77.908360,16.547987,10.152958
19-Jun-2023 00:47:21,2.810060,1.448584,-0.088863,4.975011,9.105444,63.311633,77.753382,16.542385,13.662616
19-Jun-2023 00:48:21,2.702887,1.455313,-0.077721,12.936625,8.448131,55.989735,77.777345,16.538027,14.625649
19-Jun-2023 00:49:21,2.657525,1.491951,-0.100004,6.963418,7.639076,58.207058,77.862302,16.532737,10.672047
19-Jun-2023 00:50:21,2.170634,1.463413,-0.044387,5.973207,11.049991,57.800057,77.598403,16.520912,15.794069
19-Jun-2023 00:51:21,3.147157,1.457058,-0.022193,-0.998196,8.920568,61.532154,77.496950,16.521223,12.516720
19-Jun-2023 00:52:21,2.659394,1.522234,-0.022193,0.998196,7.904151,58.101236,77.559190,16.515000,10.568732
19-Jun-2023 00:53:21,2.662136,1.471763,-0.088863,5.973207,7.944903,62.597371,77.467075,16.501307,11.132279
19-Jun-2023 00:54:21,2.671358,1.472511,-0.100004,-0.000000,6.955776,61.323122,77.561993,16.495392,12.436574
19-Jun-2023 00:55:21,2.661388,1.452821,-0.033335,8.959811,5.628417,62.859081,77.683982,16.486058,8.071595
19-Jun-2023 00:56:21,2.680455,1.464036,-0.022193,4.975011,6.553518,60.959989,77.715103,16.484190,8.992057
19-Jun-2023 00:57:21,2.157175,1.466529,-0.133249,4.975011,5.153733,57.303163,77.816868,16.467385,6.650835
19-Jun-2023 00:58:21,2.665500,1.548030,-0.033335,9.950022,5.433680,60.089090,77.904003,16.463340,8.481735
19-Jun-2023 00:59:21,2.674099,1.461669,-0.111056,5.973207,6.254527,76.647918,78.010745,16.451202,8.769140
19-Jun-2023 01:00:21,2.171756,1.461918,-0.077721,8.959811,6.280198,58.130945,78.119045,16.446845,11.343295
19-Jun-2023 01:01:21,2.171756,1.408082,0.011141,0.998196,7.636414,50.730404,78.133360,16.445290,9.634497
19-Jun-2023 01:02:21,2.166896,1.466030,-0.088863,4.975011,8.671721,59.230188,78.150787,16.439065,12.628803
19-Jun-2023 01:03:21,2.704756,1.466778,-0.022193,7.961614,6.874427,58.811842,78.228587,16.426930,10.740926
19-Jun-2023 01:04:21,2.160665,1.481234,-0.011141,2.986604,6.997155,58.427527,78.261575,16.425373,11.015810
19-Jun-2023 01:05:21,2.174124,1.436371,-0.100004,9.950022,6.678386,58.925546,78.298920,16.410747,9.703375
19-Jun-2023 01:06:21,2.669987,1.540304,-0.033335,6.963418,6.082750,53.812441,78.308255,16.400788,9.373390
19-Jun-2023 01:07:21,2.169637,1.452696,-0.077721,6.963418,5.248783,38.568082,78.272468,16.393943,8.961373
19-Jun-2023 01:08:21,2.187209,1.454690,-0.077721,2.986604,8.239773,58.757571,78.208048,16.385850,11.243732
19-Jun-2023 01:09:21,2.177987,1.440608,-0.077721,7.961614,7.741087,66.905377,78.171950,16.387407,9.782274
19-Jun-2023 01:10:21,2.168765,1.440608,-0.100004,10.948218,6.609038,61.780085,78.136160,16.376203,9.146092
19-Jun-2023 01:11:21,2.623504,1.534821,-0.077721,3.976814,8.661859,60.851727,78.009813,16.378070,10.475433
19-Jun-2023 01:12:21,2.681950,1.464286,-0.077721,12.936625,11.180181,57.837272,77.820913,16.364065,15.155382
19-Jun-2023 01:13:21,2.707622,1.445593,-0.033335,4.975011,9.586284,57.122727,77.733152,16.373403,13.755287
19-Jun-2023 01:14:21,2.178610,1.420295,-0.033335,5.973207,6.982284,65.271184,77.754315,16.372158,10.467294
19-Jun-2023 01:15:21,2.166896,1.464036,-0.033335,2.986604,8.183367,64.433373,77.611785,16.365310,10.940045
19-Jun-2023 01:16:21,2.328528,1.458927,-0.033335,-4.975011,9.005361,59.248468,77.487615,16.358465,11.766579
19-Jun-2023 01:17:21,2.151692,1.461046,-0.044387,9.950022,5.487843,53.010811,77.448403,16.363755,7.338989
19-Jun-2023 01:18:21,1.701936,1.456809,-0.077721,13.934821,6.892847,60.166707,77.418527,16.360020,10.328913
19-Jun-2023 01:19:21,2.655032,1.546161,-0.100004,5.973207,5.025486,62.087741,77.380560,16.352552,8.002093
19-Jun-2023 01:20:21,2.645063,1.451948,-0.077721,8.959811,6.255674,56.831765,77.343217,16.346018,8.320181
19-Jun-2023 01:21:21,2.173999,1.438116,-0.055528,0.998196,4.605210,68.901581,77.229000,16.349127,10.326408
19-Jun-2023 01:22:21,2.657899,1.395371,-0.100004,12.936625,4.943394,65.396320,77.352552,16.354107,7.474864
19-Jun-2023 01:23:21,2.668491,1.455562,-0.111056,7.961614,5.267591,74.131382,77.125370,16.349440,6.487404
19-Jun-2023 01:24:21,2.250765,1.466653,-0.088863,7.961614,5.039981,49.912376,76.821635,16.337615,7.699029
19-Jun-2023 01:25:21,2.666996,1.464161,-0.033335,6.963418,8.803529,57.585968,76.539687,16.340415,11.662012
19-Jun-2023 01:26:21,2.167394,1.453942,-0.055528,6.963418,4.971103,58.809127,76.502030,16.339792,7.839291
19-Jun-2023 01:27:21,2.675470,1.533699,-0.066669,3.976814,7.669287,58.903898,76.252448,16.334503,10.748441
19-Jun-2023 01:28:21,2.649923,1.466529,-0.144391,7.961614,6.073251,61.293035,76.206077,16.324855,8.748476
19-Jun-2023 01:29:21,3.153637,1.465407,-0.077721,2.986604,5.823987,72.391930,75.933152,16.317075,10.105372
19-Jun-2023 01:30:21,2.677090,1.415435,-0.088863,6.963418,9.919561,57.597782,75.739895,16.308983,13.852968
19-Jun-2023 01:31:21,2.658646,1.455812,-0.066669,5.973207,7.487073,54.224315,75.920705,16.308983,12.610644
19-Jun-2023 01:32:21,2.374886,1.442103,-0.000000,-0.998196,7.133606,62.565319,75.810227,16.299648,10.003305
19-Jun-2023 01:33:21,2.652914,1.391508,-0.033335,8.959811,7.742914,53.382289,75.830767,16.294667,11.875533
19-Jun-2023 01:34:21,2.144713,1.455812,0.011141,4.975011,4.665169,61.668072,75.930352,16.295913,9.849271
19-Jun-2023 01:35:21,2.696905,1.458802,-0.088863,1.988407,5.207568,84.823188,76.064170,16.300580,9.737188
19-Jun-2023 01:36:21,2.145212,1.462167,-0.088863,3.976814,7.325368,60.437506,76.054833,16.290310,12.950654
19-Jun-2023 01:37:21,2.164029,1.474131,-0.055528,12.936625,6.254527,58.730858,76.120808,16.286578,8.792309
19-Jun-2023 01:38:21,2.668990,1.454815,-0.000000,4.975011,5.528179,57.041361,76.230040,16.277240,9.670191
19-Jun-2023 01:39:21,2.160540,1.453942,-0.044387,6.963418,5.208105,71.654316,76.421430,16.271327,7.176811
19-Jun-2023 01:40:21,2.159917,1.454690,-0.077721,6.963418,6.204694,57.328756,76.285435,16.269773,10.079698
19-Jun-2023 01:41:21,2.684193,1.493073,-0.088863,3.976814,6.138530,58.993786,76.162197,16.264160,8.591313
19-Jun-2023 01:42:21,2.190075,1.450951,-0.077721,7.961614,6.572773,39.473941,76.009085,16.257935,8.543722
19-Jun-2023 01:43:21,2.176741,1.461295,-0.111056,8.959811,7.097080,66.895248,76.027447,16.257935,11.413426
19-Jun-2023 01:44:21,2.177862,1.410325,-0.066669,2.986604,5.788504,66.334806,76.082217,16.254202,8.149240
19-Jun-2023 01:45:21,2.152190,1.441979,-0.077721,10.948218,5.742584,56.983998,75.747052,16.257625,9.953214
19-Jun-2023 01:46:21,2.182847,1.441729,-0.011141,2.986604,6.482971,56.148251,75.690725,16.250778,10.286333
19-Jun-2023 01:47:21,2.164902,1.438240,-0.066669,1.988407,6.715956,61.768933,75.660228,16.252022,12.154175
19-Jun-2023 01:48:21,2.665251,1.451948,-0.133249,3.976814,7.032741,61.543215,75.581183,16.241752,11.183622
19-Jun-2023 01:49:21,2.158297,1.511018,-0.044387,5.973207,6.029994,46.037985,75.594253,16.243620,9.499874
19-Jun-2023 01:50:21,2.678212,1.434626,-0.066669,12.936625,4.081274,59.452342,75.768215,16.244555,5.787983
19-Jun-2023 01:51:21,2.336877,1.450827,-0.000000,3.976814,4.561333,56.538470,75.663962,16.243933,6.647706
19-Jun-2023 01:52:21,2.153561,1.490456,-0.077721,4.975011,5.539293,68.030876,75.405042,16.233972,7.284512
19-Jun-2023 01:53:21,2.683321,1.456809,-0.088863,10.948218,4.755441,61.352464,75.423402,16.229928,8.352118
19-Jun-2023 01:54:21,2.238054,1.439362,-0.066669,3.976814,3.487355,53.943857,75.673298,16.228995,5.078541
19-Jun-2023 01:55:21,2.157549,1.446590,-0.022193,4.975011,4.250595,58.179408,75.671120,16.230240,5.932626
19-Jun-2023 01:56:21,2.671358,1.459052,-0.088863,5.973207,3.161489,44.600174,75.449855,16.227438,4.521881
19-Jun-2023 01:57:21,2.166273,1.520116,-0.066669,2.986604,4.807204,45.679165,75.525165,16.223702,7.049698
19-Jun-2023 01:58:21,2.194437,1.457681,-0.077721,7.961614,4.064157,60.540710,75.417800,16.229617,5.201896
19-Jun-2023 01:59:21,2.679707,1.451201,-0.066669,9.950022,4.477267,69.131041,75.262200,16.222460,6.916952
19-Jun-2023 02:00:21,2.154807,1.393128,-0.033335,0.998196,4.419818,53.685717,75.224545,16.211255,6.288913
19-Jun-2023 02:01:21,2.634470,1.437617,-0.055528,8.959811,6.480728,51.840520,74.569767,16.198498,8.891871
19-Jun-2023 02:02:21,2.717218,1.440857,-0.066669,9.950022,8.115898,46.803061,74.683053,16.198498,11.873652
19-Jun-2023 02:03:21,3.115753,1.396742,-0.077721,9.950022,7.603279,52.009998,74.530555,16.189473,10.632601
19-Jun-2023 02:04:21,2.735163,1.445094,-0.011141,6.963418,7.145294,60.826699,74.837720,16.175467,9.151102
19-Jun-2023 02:05:21,2.699273,1.450079,-0.055528,6.963418,3.811656,54.854410,75.118425,16.173600,7.397847
19-Jun-2023 02:06:21,2.156926,1.397988,-0.066669,2.986604,3.466745,56.478674,75.179420,16.157417,4.823068
19-Jun-2023 02:07:21,2.665999,1.455936,-0.066669,5.973207,5.954490,53.184416,74.910230,16.135633,8.815478
19-Jun-2023 02:08:21,1.688228,1.456061,-0.077721,7.961614,7.791703,59.818663,74.723820,16.118517,10.395287
19-Jun-2023 02:09:21,2.677090,1.510395,-0.066669,5.973207,5.702929,57.921166,74.855148,16.109802,10.630719
19-Jun-2023 02:10:21,2.672230,1.450079,-0.000000,5.973207,5.651271,57.648770,74.858883,16.095487,9.126056
19-Jun-2023 02:11:21,2.664628,1.472884,-0.066669,8.959811,5.929808,57.622529,74.736890,16.089888,9.552470
19-Jun-2023 02:12:21,2.158795,1.467900,-0.077721,6.963418,5.922034,62.789900,74.776725,16.086152,9.930045
19-Jun-2023 02:13:21,2.186087,1.455812,-0.122197,1.988407,6.996685,62.138064,74.628592,16.083040,9.882460
19-Jun-2023 02:14:21,2.164403,1.444471,-0.088863,7.961614,6.936626,63.947166,74.642285,16.077128,12.816655
19-Jun-2023 02:15:21,1.698073,1.541924,-0.111056,13.934821,5.704336,66.191485,74.617387,16.076815,9.490478
19-Jun-2023 02:16:21,2.673601,1.458304,-0.088863,7.961614,8.147884,52.315576,74.293730,16.071215,10.771610
19-Jun-2023 02:17:21,2.163905,1.448459,-0.044387,5.973207,7.789511,58.834996,74.394560,16.076815,10.862399
19-Jun-2023 02:18:21,2.651543,1.479489,-0.033335,9.950022,7.591852,66.634852,74.483875,16.079617,10.423461
19-Jun-2023 02:19:21,2.160166,1.457307,-0.066669,6.963418,9.157780,64.141014,74.214685,16.078995,14.081514
19-Jun-2023 02:20:21,2.192193,1.462666,-0.077721,12.936625,6.093027,66.706563,74.176407,16.079928,10.709618
19-Jun-2023 02:21:21,2.166148,1.417553,-0.088863,6.963418,4.700389,56.527314,74.255140,16.083353,7.481751
19-Jun-2023 02:22:21,2.672355,1.444471,-0.100004,2.986604,5.576078,75.923709,74.244560,16.075573,8.782289
19-Jun-2023 02:23:21,2.192318,1.437866,-0.011141,7.961614,4.614190,61.617361,74.448088,16.081173,5.853732
19-Jun-2023 02:24:21,2.663133,1.454815,-0.100004,2.986604,6.311559,72.437857,74.509393,16.081795,11.005795
19-Jun-2023 02:25:21,2.155680,1.462167,-0.022193,6.963418,3.414930,60.763806,74.646017,16.079305,4.503099
19-Jun-2023 02:26:21,2.175619,1.530085,-0.066669,5.973207,6.530194,58.945512,74.639795,16.076505,9.536816
19-Jun-2023 02:27:21,2.679832,1.465781,-0.088863,4.975011,5.367881,66.732525,74.766765,16.069658,6.799235
19-Jun-2023 02:28:21,2.684443,1.464660,-0.044387,4.975011,4.065413,76.536278,74.601198,16.069035,8.020875
19-Jun-2023 02:29:21,2.183345,1.537936,-0.088863,4.975011,6.073619,56.577279,74.510327,16.056900,8.940709
19-Jun-2023 02:30:21,2.680829,1.439362,-0.011141,4.975011,6.704111,74.152007,74.548293,16.046940,10.322651
19-Jun-2023 02:31:21,2.661263,1.435997,-0.088863,4.975011,3.977223,98.337013,74.669360,16.041962,6.330241
19-Jun-2023 02:32:21,3.149026,1.534571,-0.011141,5.973207,4.927949,70.998168,74.784193,16.028580,8.679603
19-Jun-2023 02:33:21,2.670236,1.444471,-0.011141,7.961614,5.677361,61.871198,74.818425,16.011463,10.585010
19-Jun-2023 02:34:21,3.127467,1.454316,-0.088863,2.986604,7.813827,86.607178,74.566343,16.004305,13.787847
19-Jun-2023 02:35:21,2.669738,1.505286,0.022193,10.948218,4.712809,72.658797,74.614580,15.991857,7.473612
19-Jun-2023 02:36:21,2.679333,1.448708,-0.033335,9.950022,3.754570,73.902953,74.741557,15.988745,6.544386
19-Jun-2023 02:37:21,2.952376,1.433380,0.011141,4.975011,4.941464,55.895349,74.826205,15.984700,5.991484
19-Jun-2023 02:38:21,3.134570,1.518745,-0.055528,7.961614,4.620084,87.379277,74.793530,15.971940,6.457349
19-Jun-2023 02:39:21,2.161412,1.465033,-0.033335,9.950022,3.965798,66.700657,74.921745,15.952335,5.464884
19-Jun-2023 02:40:21,2.679209,1.444596,-0.033335,7.961614,4.339199,62.152503,74.852657,15.943623,7.101670
19-Jun-2023 02:41:21,2.678586,1.413565,-0.044387,3.976814,4.425767,48.273306,74.833052,15.929617,6.568179
19-Jun-2023 02:42:21,2.684817,1.448459,-0.022193,3.976814,5.190674,84.255520,75.006703,15.918725,10.193033
19-Jun-2023 02:43:21,2.365166,1.460547,-0.033335,3.976814,4.828597,61.978998,75.150168,15.910012,8.091006
19-Jun-2023 02:44:21,2.156801,1.400979,-0.133249,5.973207,4.226012,69.727014,75.166973,15.893830,6.951393
19-Jun-2023 02:45:21,2.157175,1.456061,-0.077721,9.950022,6.795791,62.240425,75.135230,15.871423,11.067782
19-Jun-2023 02:46:21,2.336254,1.457182,-0.033335,4.975011,5.150915,59.250905,75.203383,15.866755,9.356484
19-Jun-2023 02:47:21,2.674349,1.394872,-0.033335,2.986604,6.998668,66.392081,74.986785,15.852440,10.657022
19-Jun-2023 02:48:21,2.654160,1.453693,-0.055528,2.986604,7.663186,71.613260,74.986162,15.847460,15.924940
19-Jun-2023 02:49:21,2.285035,1.452571,-0.033335,8.959811,6.834092,64.311889,74.966557,15.846837,10.167988
19-Jun-2023 02:50:21,2.156428,1.428894,-0.066669,8.959811,4.289730,59.645907,75.114378,15.850882,7.141122
19-Jun-2023 02:51:21,2.165899,1.458802,-0.033335,6.963418,2.856550,59.030247,75.155457,15.843415,3.808058
19-Jun-2023 02:52:21,1.940833,1.528340,-0.044387,6.963418,3.273886,71.752928,75.274647,15.834077,4.665277
19-Jun-2023 02:53:21,2.673352,1.450827,-0.011141,8.959811,2.868075,62.284758,75.379522,15.825675,6.617646
19-Jun-2023 02:54:21,2.218364,1.447960,-0.044387,1.988407,6.958280,74.059394,75.207427,15.814160,12.315096
19-Jun-2023 02:55:21,2.655905,1.379918,-0.033335,2.986604,5.164377,106.991549,75.185955,15.805135,7.484256
19-Jun-2023 02:56:21,2.646683,1.437119,-0.022193,2.986604,5.744205,81.100850,75.152658,15.797977,7.827394
19-Jun-2023 02:57:21,2.142221,1.504164,-0.077721,7.961614,6.326639,70.206477,74.956288,15.791132,8.256313
19-Jun-2023 02:58:21,2.153561,1.436371,-0.022193,1.988407,5.838961,63.561348,75.054628,15.776505,12.894925
19-Jun-2023 02:59:21,2.158297,1.443350,-0.077721,6.963418,6.955828,54.441316,75.074545,15.763748,9.162998
19-Jun-2023 03:00:21,2.641324,1.516128,-0.088863,7.961614,7.155887,59.914933,75.180665,15.747563,12.928737
19-Jun-2023 03:01:21,2.673850,1.456310,-0.066669,2.986604,10.523231,66.182019,75.309502,15.735738,12.601253
19-Jun-2023 03:02:21,2.156054,1.446714,-0.011141,7.961614,7.646953,58.060837,75.331288,15.713020,13.277510
19-Jun-2023 03:03:21,3.707449,1.517000,-0.088863,3.976814,9.394522,51.747065,75.384502,15.701817,15.854180
19-Jun-2023 03:04:21,2.665874,1.778328,-0.033335,9.950022,6.912830,61.600113,75.526100,15.670385,12.380216
19-Jun-2023 03:05:21,3.107403,1.437119,-0.088863,9.950022,5.808957,75.008375,75.747052,15.645177,9.985146
19-Jun-2023 03:06:21,2.684193,1.423784,-0.066669,5.973207,8.136197,75.180005,75.832323,15.614058,14.070246
19-Jun-2023 03:07:21,3.126595,1.410699,-0.044387,6.963418,6.687518,69.074802,76.094668,15.592895,9.526172
19-Jun-2023 03:08:21,2.174373,1.431511,-0.033335,11.938429,2.755953,75.108874,76.215103,15.579203,7.740357
19-Jun-2023 03:09:21,2.323917,1.436122,-0.077721,11.938429,5.956785,75.244139,76.342073,15.567065,9.389668
19-Jun-2023 03:10:21,2.674224,1.370821,-0.066669,3.976814,7.075578,66.628103,76.318423,15.542480,11.674532
19-Jun-2023 03:11:21,2.172379,1.447711,-0.033335,1.988407,5.770189,57.848241,76.383153,15.521007,11.246866
19-Jun-2023 03:12:21,2.712731,1.448584,-0.122197,9.950022,8.374607,70.097831,76.523192,15.496735,12.641957
19-Jun-2023 03:13:21,2.678212,2.318932,-0.066669,7.961614,12.147081,60.977898,76.513545,15.478995,16.293119
19-Jun-2023 03:14:21,2.627491,1.458802,-0.077721,4.975011,11.990958,64.162477,76.497985,15.467793,17.393290
19-Jun-2023 03:15:21,2.178859,1.437742,-0.044387,9.950022,7.559240,62.167311,76.406802,15.454722,14.095921
19-Jun-2023 03:16:21,2.172130,1.513635,-0.088863,9.950022,5.549467,52.270950,76.551200,15.446320,7.973290
19-Jun-2023 03:17:21,2.667619,1.443973,-0.033335,4.975011,4.484363,67.519538,76.753173,15.436982,7.517445
19-Jun-2023 03:18:21,2.171631,1.445717,-0.022193,4.975011,8.743885,49.821167,76.709293,15.431383,12.494804
19-Jun-2023 03:19:21,3.121361,1.522109,-0.033335,2.986604,7.786380,55.937813,76.737300,15.419245,9.807943
19-Jun-2023 03:20:21,2.665625,1.426027,-0.033335,7.961614,7.716302,62.182117,76.850267,15.393727,13.003249
19-Jun-2023 03:21:21,2.678461,1.448459,-0.033335,-0.998196,8.356031,60.665288,76.802030,15.377232,11.074044
19-Jun-2023 03:22:21,2.654285,1.443973,-0.033335,8.959811,7.398368,56.879572,76.946740,15.353893,10.511751
19-Jun-2023 03:23:21,2.678959,1.427647,-0.100004,12.936625,5.916555,54.887030,77.049747,15.356693,8.472968
19-Jun-2023 03:24:21,2.166273,1.433380,-0.011141,6.963418,6.926867,57.816932,76.935535,15.345490,12.819784
19-Jun-2023 03:25:21,2.148576,1.515505,-0.022193,9.950022,5.625806,61.047070,76.914062,15.341133,7.429779
19-Jun-2023 03:26:21,2.659643,1.447587,-0.077721,6.963418,6.611592,54.433818,76.996843,15.332730,10.829839
19-Jun-2023 03:27:21,2.670735,1.433754,-0.066669,2.986604,6.267311,57.472363,77.215308,15.324328,11.915609
19-Jun-2023 03:28:21,1.671404,1.474255,-0.077721,10.948218,9.138527,50.237633,77.092692,15.289473,16.094004
19-Jun-2023 03:29:21,2.650671,1.444222,0.011141,10.948218,10.153016,54.491184,77.096428,15.271425,16.494120
19-Jun-2023 03:30:21,2.684692,1.425155,-0.100004,4.975011,10.357770,46.588032,77.383363,15.258975,15.996947
19-Jun-2023 03:31:21,2.662634,1.532951,-0.044387,3.976814,8.794710,47.754387,77.344773,15.249640,11.055885
19-Jun-2023 03:32:21,2.180604,2.353203,-0.033335,7.961614,5.766955,57.640805,77.375583,15.235635,8.041539
19-Jun-2023 03:33:21,2.683072,1.427149,-0.122197,5.973207,5.502869,100.113586,77.414483,15.226923,11.152943
19-Jun-2023 03:34:21,2.689303,1.508775,-0.077721,11.938429,5.772434,67.670642,77.554213,15.216652,9.583778
19-Jun-2023 03:35:21,2.686686,1.435374,-0.055528,7.961614,10.229354,53.787321,77.419773,15.201402,14.806610
19-Jun-2023 03:36:21,3.121236,1.421666,-0.077721,4.975011,8.293885,57.293233,77.547988,15.181485,13.176071
19-Jun-2023 03:37:21,2.665750,1.507778,-0.022193,2.986604,7.090140,56.893633,77.626100,15.170282,10.603798
19-Jun-2023 03:38:21,3.139306,1.423036,-0.033335,1.988407,8.612548,58.235278,77.719150,15.158145,12.242465
19-Jun-2023 03:39:21,2.681078,1.413191,-0.033335,2.986604,9.054306,51.324787,77.748402,15.151922,12.774703
19-Jun-2023 03:40:21,2.669613,1.450827,-0.066669,5.973207,7.600410,57.714483,77.716970,15.136985,13.280639
19-Jun-2023 03:41:21,2.162285,1.360726,-0.077721,8.959811,8.431747,54.809888,77.893423,15.112710,16.288737
19-Jun-2023 03:42:21,2.669114,1.408954,-0.022193,2.986604,9.915750,45.350064,77.813755,15.099327,16.748340
19-Jun-2023 03:43:21,2.212133,1.436122,-0.044387,6.963418,9.472533,66.285127,77.885643,15.077855,16.825357
19-Jun-2023 03:44:21,2.651917,1.385277,-0.077721,4.975011,9.847498,51.834142,77.891245,15.070698,15.604970
19-Jun-2023 03:45:21,2.655157,1.421292,-0.055528,-0.000000,8.168340,51.031489,77.923920,15.077545,13.584346
