DateTime,SPN1 Total (W/m2),SPN1 Diff (W/m2),Out Irr (W/m2),Out Ill (Lux),Wind Speed (Km/h),Wind Dir (deg),RH (%),T (deg C),MaxWS (KM/h)
14-Jun-2023 03:46:21,2.146832,1.403347,-0.100004,13.934821,0.188655,295.228884,94.690318,11.186885,0.189110
14-Jun-2023 03:47:21,2.680953,1.381164,-0.055528,11.938429,0.655926,295.105530,94.991560,11.240100,1.628999
14-Jun-2023 03:48:21,2.124151,1.320973,-0.000000,-0.000000,0.947480,289.129849,95.016458,11.320390,1.513159
14-Jun-2023 03:49:21,2.135616,1.379793,-0.077721,10.948218,0.189177,301.648478,95.182640,11.374850,0.189549
14-Jun-2023 03:50:21,2.658646,1.357611,-0.122197,3.976814,0.298730,316.850666,95.340107,11.450162,0.895136
14-Jun-2023 03:51:21,2.123902,1.358234,-0.066669,7.961614,0.189627,321.775938,94.997163,11.473813,0.190050
14-Jun-2023 03:52:21,2.136488,1.366459,-0.055528,4.975011,0.189789,329.974010,94.830670,11.469145,0.190113
14-Jun-2023 03:53:21,2.145461,1.420669,-0.044387,2.986604,0.189920,329.967261,94.735752,11.446428,0.190176
14-Jun-2023 03:54:21,2.095237,1.373438,-0.077721,2.986604,0.189961,329.893585,94.816975,11.426823,0.190427
14-Jun-2023 03:55:21,2.139230,1.381413,-0.055528,6.963418,0.189920,329.879430,94.765940,11.417797,0.190176
14-Jun-2023 03:56:21,2.197178,1.461170,-0.088863,1.988407,0.189810,329.907457,94.469985,11.355558,0.190050
14-Jun-2023 03:57:21,2.131005,1.373687,-0.011141,6.963418,0.189805,329.924517,94.450380,11.283980,0.190176
14-Jun-2023 03:58:21,2.158421,1.375307,-0.100004,-2.986604,0.189852,329.913456,94.516043,11.250993,0.190364
14-Jun-2023 03:59:21,2.098978,1.447836,-0.033335,4.975011,0.189794,329.915988,94.477143,11.198400,0.190050
14-Jun-2023 04:00:21,2.115926,1.352128,-0.077721,6.963418,0.189732,330.000349,95.044155,11.174125,0.190176
14-Jun-2023 04:01:21,2.600200,1.380416,-0.033335,2.986604,0.850980,323.476313,95.491975,11.274333,1.707269
14-Jun-2023 04:02:21,2.120163,1.443723,-0.033335,3.976814,1.430393,253.597586,95.332640,11.365515,2.775518
14-Jun-2023 04:03:21,1.632897,1.353623,-0.077721,4.975011,0.190542,328.401012,95.048823,11.388855,0.191807
14-Jun-2023 04:04:21,2.135118,1.356863,-0.000000,5.973207,3.824911,305.703809,95.277245,11.405037,4.640226
14-Jun-2023 04:05:21,2.098728,1.351006,-0.022193,6.963418,4.367430,310.190381,95.121642,11.455453,5.488053
14-Jun-2023 04:06:21,2.137735,1.378921,-0.022193,0.998196,5.438063,256.166533,95.254215,11.500888,6.156791
14-Jun-2023 04:07:21,2.156552,1.374809,0.011141,8.959811,5.908729,344.790095,95.052867,11.553483,6.862480
14-Jun-2023 04:08:21,2.629361,1.321596,-0.022193,8.959811,3.701714,228.239397,94.702142,11.525785,4.912611
14-Jun-2023 04:09:21,2.108573,1.377052,-0.033335,9.950022,2.602845,198.564673,94.540940,11.460743,4.326519
14-Jun-2023 04:10:21,2.171257,1.373812,-0.011141,9.950022,2.238156,178.520251,94.667910,11.429313,4.560080
14-Jun-2023 04:11:21,2.636962,1.304024,0.033335,7.961614,1.470404,129.166600,94.733885,11.412508,3.802425
14-Jun-2023 04:12:21,1.658319,1.356988,-0.066669,3.976814,1.063619,96.690947,94.742288,11.392900,2.352218
14-Jun-2023 04:13:21,2.691297,1.377675,-0.000000,8.959811,1.450351,70.130195,94.766562,11.339998,3.407943
14-Jun-2023 04:14:21,2.659269,1.389389,-0.088863,8.959811,2.186423,203.480630,94.905980,11.305765,5.407279
14-Jun-2023 04:15:21,2.632476,1.368827,-0.066669,-0.000000,3.377672,170.810382,95.273510,11.319768,6.235065
14-Jun-2023 04:16:21,2.640576,1.345024,-0.022193,3.976814,2.998841,153.776235,95.272887,11.356180,5.633320
14-Jun-2023 04:17:21,2.657276,1.446216,-0.022193,2.986604,3.163054,286.639971,95.161787,11.363337,4.775478
14-Jun-2023 04:18:21,2.633972,1.355368,-0.055528,11.938429,4.433854,42.289045,95.164590,11.368627,5.878149
14-Jun-2023 04:19:21,2.635342,1.346644,-0.022193,5.973207,5.206487,44.487898,95.247057,11.356803,6.540629
14-Jun-2023 04:20:21,2.149698,1.438116,-0.011141,6.963418,3.708184,24.061712,95.327970,11.334705,5.128637
14-Jun-2023 04:21:21,2.645312,1.355368,-0.022193,5.973207,3.698839,43.404130,95.419465,11.315100,6.240699
14-Jun-2023 04:22:21,2.557081,1.368827,-0.022193,8.959811,2.854719,55.695804,95.377453,11.263753,3.586398
14-Jun-2023 04:23:21,2.687932,1.352875,0.055528,5.973207,2.696768,35.931107,95.512515,11.237300,3.989019
14-Jun-2023 04:24:21,2.629361,1.360477,0.022193,5.973207,2.723063,14.554508,95.847065,11.262195,3.880065
14-Jun-2023 04:25:21,2.646558,1.361225,-0.055528,9.950022,3.768761,24.193587,95.978702,11.293315,6.573818
14-Jun-2023 04:26:21,2.150072,1.353000,-0.000000,9.950022,4.433386,25.967163,95.993640,11.347155,5.452359
14-Jun-2023 04:27:21,2.646309,1.356739,0.044387,9.950022,3.591772,17.189171,96.045922,11.377653,5.141786
14-Jun-2023 04:28:21,2.637959,1.307888,-0.011141,6.963418,3.297993,40.467212,96.071130,11.379830,6.035946
14-Jun-2023 04:29:21,2.616400,1.336176,-0.000000,1.988407,4.282010,43.133220,96.040943,11.381387,5.464256
14-Jun-2023 04:30:21,2.170759,1.339416,0.022193,5.973207,4.049546,40.883286,96.049658,11.372050,6.027178
14-Jun-2023 04:31:21,2.637087,1.327453,-0.055528,8.959811,3.840513,39.461965,96.060550,11.345288,5.393501
14-Jun-2023 04:32:21,2.643069,1.366584,-0.044387,7.961614,2.298371,50.823684,95.960965,11.291760,3.308380
14-Jun-2023 04:33:21,2.668990,1.352502,-0.055528,11.938429,2.480885,27.495899,95.895300,11.223918,4.922002
14-Jun-2023 04:34:21,2.625248,1.457930,-0.011141,11.938429,3.827415,33.644799,95.956298,11.196220,5.461127
14-Jun-2023 04:35:21,2.643692,1.366957,-0.066669,6.963418,3.094123,44.872036,96.002355,11.155142,5.624557
14-Jun-2023 04:36:21,2.657899,1.347891,0.033335,6.963418,2.361821,104.847837,96.040010,11.143628,4.236982
14-Jun-2023 04:37:21,2.987768,1.455687,0.022193,10.948218,4.823746,94.579663,96.294262,11.143938,6.848702
14-Jun-2023 04:38:21,2.639081,1.339790,0.066669,12.936625,5.604048,45.276404,96.217085,11.167590,7.367163
14-Jun-2023 04:39:21,2.647804,1.350508,0.022193,8.959811,4.415172,72.789303,96.138660,11.163232,7.166791
14-Jun-2023 04:40:21,3.093072,1.315863,0.011141,12.936625,3.228539,45.083901,95.998930,11.143628,5.595126
14-Jun-2023 04:41:21,2.129260,1.351629,0.100004,14.925032,4.496419,22.590263,96.079533,11.122465,7.919442
14-Jun-2023 04:42:21,2.669239,1.349760,-0.022193,10.948218,4.916209,47.881327,96.093848,11.102550,6.354034
14-Jun-2023 04:43:21,2.137361,2.311829,0.088863,6.963418,3.762192,79.999665,96.117500,11.074230,5.187495
14-Jun-2023 04:44:21,2.633972,1.363094,-0.000000,19.900043,3.882833,51.986774,96.265942,11.064893,4.860010
14-Jun-2023 04:45:21,2.660890,1.364590,0.022193,16.921425,4.172533,40.162166,96.260342,11.074230,7.323959
14-Jun-2023 04:46:21,2.619890,1.386024,-0.000000,13.934821,5.446464,42.061643,96.246648,11.058357,7.068486
14-Jun-2023 04:47:21,2.128886,1.344900,0.033335,20.898239,5.131348,126.665248,96.309200,11.048400,7.389708
14-Jun-2023 04:48:21,2.685315,1.347517,0.155532,18.909832,6.315993,38.406980,96.271545,11.016655,8.034653
14-Jun-2023 04:49:21,2.619391,1.447587,0.155532,19.900043,6.424477,39.967609,96.413452,10.997983,8.620116
14-Jun-2023 04:50:21,2.630981,1.338046,0.155532,23.884843,5.292324,123.813345,96.362727,10.980242,8.251303
14-Jun-2023 04:51:21,2.154683,1.342906,0.211060,30.848261,6.509009,94.201328,96.515837,10.978687,9.324547
14-Jun-2023 04:52:21,3.101048,1.323590,0.299922,30.848261,4.297401,23.429361,96.443327,10.968108,6.540629
14-Jun-2023 04:53:21,2.626619,1.356988,0.299922,40.798282,1.469342,103.200224,96.537312,10.977132,3.263924
14-Jun-2023 04:54:21,2.163905,1.351754,0.444313,35.823272,1.978247,89.722966,96.443950,10.953480,3.247017
14-Jun-2023 04:55:21,2.647555,1.301657,0.433172,48.759897,0.600875,55.647321,96.435860,10.925473,2.092359
14-Jun-2023 04:56:21,2.670236,1.328948,0.599756,57.719707,2.821706,21.678672,96.599240,10.886882,5.768571
14-Jun-2023 04:57:21,2.169637,1.340912,0.599756,56.721511,1.541863,89.326467,96.564075,10.901820,5.007158
14-Jun-2023 04:58:21,2.145835,1.296298,0.688618,60.706311,0.188948,95.958633,96.493432,10.873500,0.189361
14-Jun-2023 04:59:21,2.613659,1.332438,0.799763,82.594761,0.188791,35.200154,96.526730,10.859497,0.189737
14-Jun-2023 05:00:21,2.624127,1.355492,0.921872,80.606354,1.167347,14.182782,96.692603,10.850783,3.152465
14-Jun-2023 05:01:21,2.550725,1.274863,1.055210,96.529583,2.460652,35.421648,96.823308,10.869145,3.697852
14-Jun-2023 05:02:21,2.130631,1.342657,1.144073,100.514383,3.770222,33.823451,96.906087,10.887505,6.101690
14-Jun-2023 05:03:21,2.671358,1.363967,1.321798,113.451008,2.330202,39.223480,96.922580,10.935120,3.853768
14-Jun-2023 05:04:21,1.980337,1.313246,1.366185,130.364447,3.691538,42.740639,96.911378,10.949745,4.570724
14-Jun-2023 05:05:21,2.628738,1.362471,1.443995,140.314469,3.710062,52.512232,96.850382,10.959705,5.836826
14-Jun-2023 05:06:21,2.677215,1.367705,1.577244,152.260883,2.373212,61.559901,96.831710,10.959393,4.913234
14-Jun-2023 05:07:21,3.076871,1.304149,1.721635,166.195704,1.909735,49.566114,96.821440,10.940098,4.218823
14-Jun-2023 05:08:21,2.149573,1.358234,1.810498,190.072562,3.063654,56.271039,96.857540,10.936052,3.838742
14-Jun-2023 05:09:21,3.094193,1.357362,1.954888,200.030569,3.778472,32.533361,97.025278,10.950058,4.653375
14-Jun-2023 05:10:21,3.682525,1.422663,2.210335,216.944008,2.511842,23.910694,96.994780,10.974643,3.893843
14-Jun-2023 05:11:21,3.096811,2.244783,2.399201,240.828851,1.933002,30.748912,96.974863,10.987713,3.367867
14-Jun-2023 05:12:21,3.677415,2.275814,2.610261,263.715498,4.283055,49.375011,97.165940,11.064583,6.201253
14-Jun-2023 05:13:21,3.670187,2.267589,2.976764,285.611934,1.793770,155.187247,97.021542,11.100683,4.486816
14-Jun-2023 05:14:21,2.669738,3.297698,3.332214,314.471787,2.874459,45.476149,96.921648,11.112195,5.936383
14-Jun-2023 05:15:21,4.854454,2.481312,3.998639,356.268266,3.243988,39.257509,96.805257,11.092903,4.602032
14-Jun-2023 05:16:21,6.020400,3.876558,4.898317,402.049545,1.872304,58.977774,96.761688,11.040308,3.275820
14-Jun-2023 05:17:21,7.462505,6.163090,6.231257,454.786256,1.613665,51.134313,96.685755,11.001717,4.484316
14-Jun-2023 05:18:21,9.026116,5.056214,7.475244,503.554138,3.265013,54.275590,96.702560,10.978687,5.643340
14-Jun-2023 05:19:21,10.915110,9.357855,8.508261,567.239067,1.797386,79.748611,96.757020,10.976820,5.576967
14-Jun-2023 05:20:21,10.920843,9.247940,9.407939,635.906992,0.189455,68.822367,96.676108,10.958460,0.189611
14-Jun-2023 05:21:21,11.517025,9.811970,9.996643,695.615107,1.571260,60.392519,96.680152,10.945078,2.190669
14-Jun-2023 05:22:21,12.665402,10.749615,10.518677,750.356196,1.417658,50.463635,96.623825,10.916757,3.112394
14-Jun-2023 05:23:21,13.915843,10.340235,11.051853,806.079511,1.173005,64.278714,96.628805,10.893730,3.709125
14-Jun-2023 05:24:21,13.301837,11.618591,11.807140,872.759029,2.867713,39.221145,96.675485,10.873813,3.469306
14-Jun-2023 05:25:21,12.640478,11.575098,12.595762,934.455551,2.464564,37.610099,96.691357,10.868833,3.512510
14-Jun-2023 05:26:21,14.557013,12.802359,13.428861,992.175258,2.227194,50.538714,96.575900,10.848915,3.065433
14-Jun-2023 05:27:21,14.512274,12.796253,14.339591,1057.856580,1.954917,34.146094,96.580570,10.830555,2.664044
14-Jun-2023 05:28:21,16.367870,12.830524,15.172689,1121.549495,2.210289,35.384717,96.580880,10.811883,2.845020
14-Jun-2023 05:29:21,14.514517,15.906402,16.105702,1195.192431,1.936550,46.725261,96.485340,10.788232,2.771132
14-Jun-2023 05:30:21,18.773789,15.581515,17.227581,1273.810378,4.465631,34.092846,96.452975,10.763335,6.777948
14-Jun-2023 05:31:21,19.391282,16.930157,18.360513,1348.443524,3.451299,40.604681,96.321960,10.740308,5.369708
14-Jun-2023 05:32:21,20.642471,17.718628,19.371247,1430.048075,2.090691,39.018951,96.280880,10.732215,2.965870
14-Jun-2023 05:33:21,22.414948,19.602015,20.137676,1480.804364,4.178067,41.713689,96.314802,10.732215,6.577575
14-Jun-2023 05:34:21,22.417939,17.737570,20.370929,1524.589250,3.901093,77.941960,96.152665,10.729415,5.198139
14-Jun-2023 05:35:21,22.459811,20.881492,20.348736,1553.449104,3.039494,27.773545,96.051212,10.730970,4.469914
14-Jun-2023 05:36:21,23.084657,22.612471,19.882229,1586.285772,4.099013,69.687205,95.949450,10.736573,6.409135
14-Jun-2023 05:37:21,24.362388,20.806969,20.148817,1653.963486,2.543564,53.945937,95.705155,10.739373,5.843084
14-Jun-2023 05:38:21,24.984491,22.047319,20.859629,1737.556444,2.773317,41.160261,95.614907,10.725367,4.801776
14-Jun-2023 05:39:21,24.394166,20.812453,21.137358,1799.252966,1.994420,161.189027,95.682750,10.730660,4.164346
14-Jun-2023 05:40:21,22.424917,20.792887,21.748255,1884.834331,0.476738,36.088026,95.439070,10.721635,2.012208
14-Jun-2023 05:41:21,24.975394,23.980551,22.636881,1989.333513,0.221767,28.242319,95.443737,10.707630,0.581313
14-Jun-2023 05:42:21,26.272693,22.656462,24.080787,2123.674775,0.537633,36.695611,95.393323,10.703272,1.679718
14-Jun-2023 05:43:21,28.092648,25.783185,25.924619,2278.922261,3.497947,45.878357,95.515003,10.702028,4.864396
14-Jun-2023 05:44:21,32.987986,30.893740,30.778550,2484.918051,2.763195,61.652523,95.468322,10.710430,4.042867
14-Jun-2023 05:45:21,35.472539,31.990523,36.165656,2694.898642,2.527967,38.006602,95.434712,10.717278,3.685956
14-Jun-2023 05:46:21,38.448225,31.992392,37.876150,2844.172921,2.620428,51.401834,95.342598,10.725680,3.769864
14-Jun-2023 05:47:21,39.688697,35.645636,39.075751,2907.865835,1.841426,68.487102,95.314590,10.721635,2.861927
14-Jun-2023 05:48:21,39.664645,36.922749,43.174394,3033.255272,2.275674,44.104811,95.462723,10.737195,3.337812
14-Jun-2023 05:49:21,41.495319,36.852463,42.096990,3088.986572,1.586431,41.207590,95.362825,10.761157,3.006569
14-Jun-2023 05:50:21,40.895398,36.807475,40.853003,3080.026761,3.389881,60.011009,95.358158,10.779518,4.732274
14-Jun-2023 05:51:21,38.698961,36.833770,42.407965,3141.731269,1.978971,65.477689,95.169258,10.779830,4.642731
14-Jun-2023 05:52:21,39.019363,32.053830,42.163660,3134.759865,2.680280,55.232543,95.254215,10.779207,4.973345
14-Jun-2023 05:53:21,35.834938,28.948416,34.655081,2886.967596,0.286230,74.414846,95.196642,10.774538,1.353486
14-Jun-2023 05:54:21,35.310907,27.633797,34.355158,2872.034578,2.169435,26.981206,95.459297,10.826198,3.270810
14-Jun-2023 05:55:21,40.592445,29.002376,40.508605,3087.988376,0.273637,44.385985,95.346333,10.840202,1.055433
14-Jun-2023 05:56:21,33.007427,27.674423,31.967098,2804.364849,1.999973,41.707952,95.475792,10.848605,3.774245
14-Jun-2023 05:57:21,30.160350,25.834902,28.179430,2708.833463,2.145404,46.397277,95.490730,10.869455,4.076056
14-Jun-2023 05:58:21,30.566612,27.681402,28.390490,2759.581767,2.700787,45.723316,95.439382,10.878170,4.401036
14-Jun-2023 05:59:21,31.780040,28.989167,28.679271,2814.322856,2.359995,75.716190,95.542390,10.882838,4.018451
14-Jun-2023 06:00:21,32.684910,29.016334,28.823662,2846.161328,1.116353,40.406250,95.511270,10.878170,2.041016
14-Jun-2023 06:01:21,32.495733,29.091230,29.234640,2902.890825,2.494466,40.166281,95.689285,10.877858,4.148063
14-Jun-2023 06:02:21,32.506205,28.986425,29.812202,2973.547157,2.709346,65.775953,95.713557,10.888750,3.893843
14-Jun-2023 06:03:21,33.599623,32.004730,30.500910,3051.166908,3.103204,56.692289,95.709512,10.888128,4.134914
14-Jun-2023 06:04:21,35.847650,33.893104,31.533837,3162.629508,3.581384,26.447465,95.904638,10.916135,5.431071
14-Jun-2023 06:05:21,37.110801,33.982955,32.888970,3287.020748,2.353213,55.319626,95.855468,10.926095,3.131806
14-Jun-2023 06:06:21,37.193922,33.888493,34.777189,3457.193267,3.512141,39.971116,95.869782,10.927028,4.530649
14-Jun-2023 06:07:21,40.310803,36.838007,36.909803,3648.264025,2.352273,28.007697,95.862625,10.935430,4.396026
14-Jun-2023 06:08:21,42.719591,40.500351,39.075751,3830.382958,2.420160,38.080565,95.821235,10.930140,4.161212
14-Jun-2023 06:09:21,45.444415,41.829675,40.786334,3984.632248,2.700212,30.582914,95.807852,10.918003,4.777983
14-Jun-2023 06:10:21,47.730951,44.900073,42.574638,4158.781581,4.350627,15.807690,95.842395,10.913025,6.005262
14-Jun-2023 06:11:21,49.516887,43.688514,44.329608,4312.040660,3.856273,46.405721,95.867292,10.925160,4.721630
14-Jun-2023 06:12:21,50.174383,44.905307,45.873518,4468.278357,3.177195,100.199666,95.762727,10.926717,4.700966
14-Jun-2023 06:13:21,52.477120,46.824338,47.828406,4647.410687,3.880065,26.160727,95.736587,10.922983,5.479909
14-Jun-2023 06:14:21,55.484958,44.906304,50.860698,4882.266331,4.413087,45.846125,95.721028,10.932630,7.328340
14-Jun-2023 06:15:21,56.111177,46.684390,54.303968,5145.981828,5.499842,18.629063,95.717915,10.939475,7.931338
14-Jun-2023 06:16:21,56.094104,46.718037,54.792757,5223.609564,2.583799,51.686535,95.651007,10.944145,6.059738
14-Jun-2023 06:17:21,59.907989,49.800273,57.036426,5426.618751,5.051458,78.914096,95.644782,10.953170,9.751590
14-Jun-2023 06:18:21,63.571453,54.717797,61.035065,5749.052153,7.035872,46.047287,95.645095,10.970285,9.870558
14-Jun-2023 06:19:21,67.226823,58.277079,64.789399,6020.729265,6.021594,76.770744,95.566975,10.981488,10.488581
14-Jun-2023 06:20:21,69.079304,60.832050,66.744287,6180.951762,6.156428,14.570971,95.433780,10.986157,8.712163
14-Jun-2023 06:21:21,70.328874,63.930234,64.289558,6040.637293,5.722811,95.660782,95.391768,10.991448,7.962017
14-Jun-2023 06:22:21,70.912844,65.674050,65.855661,6183.938365,6.092349,71.379616,95.271955,11.006385,9.301378
14-Jun-2023 06:23:21,72.074930,67.822880,67.932747,6357.097488,7.144042,16.382498,95.212825,11.014165,9.438511
14-Jun-2023 06:24:21,75.791611,68.865207,69.876583,6521.296799,7.131467,43.605572,95.094257,11.043420,9.946328
14-Jun-2023 06:25:21,78.304583,72.691427,71.487162,6657.634453,5.843399,72.277031,95.063447,11.067383,8.645161
14-Jun-2023 06:26:21,79.539321,73.730763,73.275466,6806.908733,7.776935,43.480471,94.939590,11.075475,9.474200
14-Jun-2023 06:27:21,81.878949,76.699473,75.163686,6965.142823,4.999383,51.220843,94.894777,11.068940,9.945699
14-Jun-2023 06:28:21,83.659648,76.702962,76.318810,7074.609030,5.365428,80.041273,94.868325,11.085745,7.354014
14-Jun-2023 06:29:21,84.752069,78.557811,77.907196,7203.983267,3.367603,81.207928,94.809195,11.094458,7.048446
14-Jun-2023 06:30:21,83.056985,81.572753,79.351191,7343.299539,6.606847,21.364544,94.728905,11.088232,9.692103
14-Jun-2023 06:31:21,86.725934,83.278933,80.872908,7492.573818,4.826512,53.840105,94.827868,11.089790,7.160533
14-Jun-2023 06:32:21,88.010893,83.440316,82.561208,7648.819501,6.188310,47.113995,94.764695,11.095390,8.874965
14-Jun-2023 06:33:21,87.358258,86.992995,84.160646,7798.093780,5.225949,26.560988,94.694050,11.100992,6.688405
14-Jun-2023 06:34:21,92.260700,87.700464,85.782366,7947.384031,4.783513,147.932457,94.732952,11.112508,7.493023
14-Jun-2023 06:35:21,94.648681,90.615837,87.215220,8088.696696,3.906623,76.340668,94.745710,11.116242,6.971429
14-Jun-2023 06:36:21,95.311161,90.614591,88.348330,8188.212882,4.501531,78.489857,94.670710,11.121533,7.331474
14-Jun-2023 06:37:21,95.839554,91.116560,89.470209,8301.663890,4.111329,44.300032,94.712412,11.130868,5.295820
14-Jun-2023 06:38:21,96.470882,92.636059,91.202896,8445.955173,3.408565,56.306568,94.684405,11.136470,4.868149
14-Jun-2023 06:39:21,100.118140,93.252305,94.757312,8742.515324,3.196343,67.724354,94.739175,11.136158,6.605126
14-Jun-2023 06:40:21,99.511868,94.305721,94.757312,8767.398363,2.081103,121.904943,94.794880,11.143628,6.558788
14-Jun-2023 06:41:21,101.299670,94.275065,97.234234,8990.315579,2.495653,75.883700,94.938035,11.152652,4.744799
14-Jun-2023 06:42:21,105.488140,95.523767,101.299543,9333.647220,1.267665,98.841871,94.895088,11.171325,3.367238
14-Jun-2023 06:43:21,105.521810,99.170035,103.598740,9547.604624,1.100693,230.014846,94.958262,11.181905,2.987787
14-Jun-2023 06:44:21,106.821110,99.188230,103.632075,9612.287750,1.028029,117.087684,95.034508,11.214270,2.561982
14-Jun-2023 06:45:21,112.327570,103.559110,107.997306,10015.327505,2.238878,64.648593,95.009300,11.230452,5.808647
14-Jun-2023 06:46:21,122.230710,107.747590,118.382733,10853.253473,4.733527,45.875446,95.013967,11.237922,7.315820
14-Jun-2023 06:47:21,127.739690,109.533190,123.825279,11316.999540,3.923950,48.203662,95.063447,11.246947,5.139904
14-Jun-2023 06:48:21,133.291030,109.504510,130.045483,11876.284978,3.038292,42.410320,95.023615,11.246635,4.820563
14-Jun-2023 06:49:21,137.565550,114.572050,131.911509,12056.407518,3.789897,69.221405,95.073095,11.258463,5.542530
14-Jun-2023 06:50:21,157.360630,118.221820,153.204309,13760.129098,2.668123,70.665213,95.168948,11.292383,4.004049
14-Jun-2023 06:51:21,162.087760,116.370120,157.680596,14226.853782,2.320961,43.567666,95.111685,11.329105,2.919532
14-Jun-2023 06:52:21,188.300820,119.471250,185.793624,16452.057107,3.160391,69.631451,95.087722,11.378585,5.294567
14-Jun-2023 06:53:21,184.161000,118.231800,182.961251,16340.594507,3.750345,59.006441,95.062515,11.419353,5.801132
14-Jun-2023 06:54:21,195.857240,121.950150,194.735057,17415.372512,2.685499,64.874418,95.065315,11.473813,4.767339
14-Jun-2023 06:55:21,219.001610,126.616200,219.126907,19314.141664,4.286393,54.546112,94.858055,11.540100,5.635201
14-Jun-2023 06:56:21,257.723950,132.835900,258.291520,22295.650435,4.481961,36.461740,94.538760,11.598605,7.827394
14-Jun-2023 06:57:21,260.857500,133.146390,260.046490,22563.350733,4.359186,46.404493,94.601625,11.667383,6.593229
14-Jun-2023 06:58:21,238.846590,133.848410,239.253442,21222.860837,4.647794,39.874199,94.295090,11.714995,6.422284
14-Jun-2023 06:59:21,262.326390,136.707660,257.058585,22487.719390,3.492787,47.771093,94.156605,11.798710,5.305840
14-Jun-2023 07:00:21,282.589080,138.563090,275.619016,24049.122122,4.363972,29.252605,93.959613,11.917278,6.410387
14-Jun-2023 07:01:21,280.384500,133.009220,272.431193,23794.366435,2.312301,47.471490,94.039592,12.048605,3.749824
14-Jun-2023 07:02:21,266.877700,129.865710,257.158589,22801.192980,4.385376,57.820025,93.604220,12.159705,7.096036
14-Jun-2023 07:03:21,270.543680,128.618770,259.146812,23013.161978,2.510799,80.441896,93.287728,12.248708,3.621464
14-Jun-2023 07:04:21,229.423510,122.564890,216.649895,19998.816538,3.483492,32.635073,92.650378,12.276715,4.884432
14-Jun-2023 07:05:21,228.837450,127.446660,214.506230,20071.461278,2.517072,55.399775,92.398615,12.314372,5.395377
14-Jun-2023 07:06:21,270.552410,126.826930,256.214435,23426.151755,1.889629,137.501392,92.060338,12.395285,4.766715
14-Jun-2023 07:07:21,291.352540,126.839400,278.862368,25256.260967,8.064657,62.982867,90.291450,12.361053,10.414069
14-Jun-2023 07:08:21,301.848010,124.367950,287.092989,26018.547607,6.121467,44.573968,90.475072,12.329932,8.508657
14-Jun-2023 07:09:21,306.339480,124.270690,290.691791,26449.457005,3.374332,104.568227,90.457335,12.385325,5.205654
14-Jun-2023 07:10:21,309.261040,119.440070,292.957654,26799.752064,3.740482,23.729690,90.513662,12.496425,6.076016
14-Jun-2023 07:11:21,313.762470,121.909000,294.290593,27040.580915,4.882339,58.023060,89.532427,12.556797,9.010216
14-Jun-2023 07:12:21,320.936090,124.235780,298.877936,27568.019896,5.441821,43.937995,88.307535,12.564577,7.064728
14-Jun-2023 07:13:21,322.801500,124.281910,301.021601,27862.583655,1.148698,119.739006,88.237825,12.713645,2.977767
14-Jun-2023 07:14:21,323.401280,122.486330,303.853974,28128.295545,0.220419,145.440989,88.154733,12.808250,0.498778
14-Jun-2023 07:15:21,327.072290,119.534840,306.442042,28416.894082,0.875051,156.756219,87.833572,12.848085,1.821856
14-Jun-2023 07:16:21,330.793130,121.295510,309.563196,28764.202538,1.496482,61.249163,87.290208,12.909703,4.068541
14-Jun-2023 07:17:21,336.292130,121.314210,313.484114,29167.242293,3.704322,34.148925,86.594358,12.996218,5.688426
14-Jun-2023 07:18:21,343.019330,122.521240,317.205114,29517.545338,3.473106,90.418221,85.454112,13.028893,6.266373
14-Jun-2023 07:19:21,346.107990,124.290640,319.137808,29648.899996,4.931755,32.176605,84.438650,13.021425,7.819879
14-Jun-2023 07:20:21,347.343700,125.547550,318.504629,29576.255256,4.608398,45.481673,84.681078,12.927753,6.171821
14-Jun-2023 07:21:21,350.355040,124.304360,322.059044,29965.368176,3.230785,223.400471,85.488345,12.980967,4.547555
14-Jun-2023 07:22:21,355.349010,125.522610,327.634928,30547.532275,3.915703,131.710227,84.995702,13.146837,6.458602
14-Jun-2023 07:23:21,361.663520,122.544940,332.755446,31048.099809,5.361567,23.301409,83.772677,13.180138,7.800468
14-Jun-2023 07:24:21,364.535200,125.541310,335.787738,31390.441240,5.431958,38.553174,83.044775,13.175158,9.663929
14-Jun-2023 07:25:21,367.391950,128.699830,338.320189,31671.070177,5.009192,98.047581,82.276410,13.203787,8.685236
14-Jun-2023 07:26:21,372.924590,128.689850,342.141192,31970.616932,3.918104,75.702508,82.712410,13.271630,6.299557
14-Jun-2023 07:27:21,375.376060,129.905610,344.295999,32145.764461,3.936002,77.918549,81.923507,13.323603,7.908169
14-Jun-2023 07:28:21,377.247700,133.089030,345.973247,32319.921780,5.667968,34.834956,81.645602,13.334495,7.715312
14-Jun-2023 07:29:21,378.381180,137.388480,348.772286,32638.370381,5.770347,40.742379,81.602035,13.322668,7.474240
14-Jun-2023 07:30:21,385.819140,140.358680,354.959066,33171.790555,5.364751,62.571029,82.744465,13.334805,6.928853
14-Jun-2023 07:31:21,376.659150,150.211950,345.984299,32548.804217,5.191303,50.457070,82.425165,13.428165,7.332098
14-Jun-2023 07:32:21,373.473240,154.324330,343.218595,32445.311216,3.141343,56.059950,81.975478,13.433767,4.676544
14-Jun-2023 07:33:21,396.995430,161.473020,367.143850,34433.662504,1.180201,87.290708,82.229417,13.524638,2.422973
